"","B1","B3","B4","E1","E2","E3"
"scaffold_3104_1",0,0,0,0,0,0
"scaffold_3104_2",0,4,0,0,0,0
"scaffold_3104_3",0,0,0,0,0,0
"scaffold_3104_4",0,0,0,0,0,0
"scaffold_3104_5",0,0,0,0,0,0
"scaffold_3104_6",0,0,0,0,0,0
"scaffold_3104_7",0,0,0,0,0,0
"scaffold_3104_8",0,0,0,0,0,0
"scaffold_3104_9",0,0,0,0,0,0
"scaffold_3104_10",0,0,0,0,0,0
"scaffold_3104_11",0,0,1,0,0,0
"scaffold_3104_12",0,0,0,0,0,0
"scaffold_3104_13",0,0,0,0,0,0
"scaffold_3104_14",0,0,0,0,0,0
"scaffold_3104_15",0,0,0,0,0,0
"scaffold_3104_16",0,0,0,0,0,0
"scaffold_3104_17",0,0,0,0,0,0
"scaffold_3104_18",0,0,2,0,2,0
"scaffold_3104_19",0,0,0,0,0,0
"scaffold_3104_20",0,0,0,0,0,0
"scaffold_2280_1",0,0,0,0,0,0
"scaffold_2280_2",0,0,0,0,0,0
"scaffold_2280_3",0,0,0,0,0,0
"scaffold_2280_4",0,0,0,0,0,0
"scaffold_2280_5",0,0,0,0,0,0
"scaffold_2280_6",0,0,0,0,0,0
"scaffold_2280_7",0,0,0,0,0,0
"scaffold_2280_8",0,0,0,0,0,0
"scaffold_2280_9",0,0,0,0,0,0
"scaffold_2280_10",0,0,0,0,0,0
"scaffold_2280_11",0,0,0,0,0,0
"scaffold_2280_12",0,0,0,0,0,0
"scaffold_2280_13",0,0,0,0,0,0
"scaffold_2280_14",0,0,1,0,0,0
"scaffold_2280_15",0,0,0,0,0,0
"scaffold_2280_16",0,0,0,0,0,0
"scaffold_2280_17",0,0,0,0,0,0
"scaffold_2280_18",0,0,0,0,0,0
"scaffold_2280_19",0,0,0,0,0,0
"scaffold_2280_20",0,0,0,0,0,0
"scaffold_2280_21",0,0,0,0,0,0
"scaffold_2280_22",0,0,0,0,0,0
"scaffold_2280_23",0,0,0,0,0,0
"scaffold_2280_24",0,0,0,0,0,0
"scaffold_2280_25",0,0,0,0,0,0
"scaffold_2280_26",0,0,0,0,0,0
"scaffold_2280_27",0,0,0,0,0,0
"scaffold_2280_28",0,0,0,0,0,0
"scaffold_2280_29",0,0,0,0,0,0
"scaffold_2280_30",0,0,0,1,0,0
"scaffold_2280_31",0,0,0,0,0,0
"scaffold_2280_32",0,0,0,0,0,0
"scaffold_8042_1",0,0,0,0,0,0
"scaffold_8042_2",0,0,0,0,0,0
"scaffold_8042_3",0,0,0,0,0,0
"scaffold_8042_4",0,0,0,0,0,0
