"","B1","B3","B4","E1","E2","E3"
"scaffold_28_1",0,0,0,0,0,0
"scaffold_28_2",0,0,0,0,0,0
"scaffold_28_3",0,0,0,0,0,0
"scaffold_28_4",0,0,0,0,0,0
"scaffold_28_5",0,0,0,0,0,0
"scaffold_28_6",1,0,0,0,0,0
"scaffold_28_7",0,0,0,0,0,0
"scaffold_28_8",0,0,0,0,0,0
"scaffold_28_9",0,0,0,0,0,1
"scaffold_28_10",0,0,0,0,0,0
"scaffold_28_11",0,0,0,0,0,0
"scaffold_28_12",0,0,0,0,0,0
"scaffold_28_13",0,0,0,0,1,0
"scaffold_28_14",0,0,0,0,0,0
"scaffold_28_15",0,0,0,0,0,0
"scaffold_28_16",0,0,0,0,0,0
"scaffold_28_17",0,0,0,0,0,0
"scaffold_28_18",0,0,0,0,0,0
"scaffold_28_19",0,0,0,0,0,0
"scaffold_28_20",0,0,0,0,0,0
"scaffold_28_21",0,0,0,0,0,0
"scaffold_28_22",0,0,0,0,0,0
"scaffold_28_23",0,0,0,0,0,0
"scaffold_28_24",0,0,0,0,0,0
"scaffold_28_25",0,0,0,0,0,0
"scaffold_28_26",0,0,0,0,0,0
"scaffold_28_27",0,0,0,0,0,0
"scaffold_28_28",0,0,0,0,0,0
"scaffold_28_29",0,0,0,0,0,0
"scaffold_28_30",0,0,0,0,0,0
"scaffold_28_31",0,0,0,0,0,0
"scaffold_28_32",0,0,0,0,0,0
"scaffold_28_33",0,0,0,0,0,0
"scaffold_28_34",0,0,0,0,0,0
"scaffold_28_35",0,0,1,0,0,0
"scaffold_28_36",0,0,0,0,0,0
"scaffold_28_37",0,0,0,0,0,0
"scaffold_28_38",0,0,0,0,0,0
"scaffold_28_39",0,0,0,0,0,0
"scaffold_28_40",0,0,0,0,0,0
"scaffold_28_41",0,0,0,0,0,0
"scaffold_28_42",0,0,0,0,0,0
"scaffold_28_43",0,0,0,0,0,0
"scaffold_28_44",0,0,0,0,0,0
"scaffold_28_45",0,0,0,0,0,0
"scaffold_28_46",0,0,0,0,0,0
"scaffold_28_47",0,0,0,0,0,0
"scaffold_28_48",0,0,0,0,0,0
"scaffold_28_49",0,0,0,0,0,0
"scaffold_28_50",0,0,0,0,0,0
"scaffold_28_51",0,0,0,0,0,0
"scaffold_28_52",0,0,0,0,0,0
"scaffold_28_53",0,0,0,0,0,0
"scaffold_28_54",0,0,0,0,0,0
"scaffold_28_55",0,0,0,0,0,0
"scaffold_28_56",0,0,0,0,0,0
"scaffold_28_57",0,0,0,0,0,0
"scaffold_28_58",0,0,0,0,0,0
"scaffold_28_59",0,0,0,0,0,0
