"","B1","B3","B4","E1","E2","E3"
"scaffold_76740_1",0,0,0,0,0,0
"scaffold_76740_2",0,0,2,0,0,0
"scaffold_76740_3",0,0,0,0,0,0
"scaffold_6697_1",0,0,0,0,0,0
"scaffold_6697_2",0,0,0,0,0,0
"scaffold_6697_3",0,0,0,0,0,0
"scaffold_6697_4",0,0,0,0,0,0
"scaffold_6697_5",0,0,0,0,0,0
"scaffold_6697_6",0,0,0,0,0,0
"scaffold_6697_7",0,0,0,0,0,0
"scaffold_6697_8",0,0,0,0,0,0
"scaffold_6697_9",0,0,0,0,0,0
"scaffold_6697_10",0,0,0,0,0,0
"scaffold_6697_11",0,0,0,0,0,0
"scaffold_49008_1",0,0,0,0,0,0
"scaffold_49008_2",0,0,0,0,0,0
"scaffold_49008_3",0,0,0,0,0,0
"scaffold_29493_1",0,0,0,0,0,0
"scaffold_29493_2",0,0,0,0,0,0
"scaffold_29493_3",0,0,0,0,0,0
"scaffold_29493_4",0,0,0,0,0,0
"scaffold_27480_1",0,0,0,0,0,0
"scaffold_27480_2",0,0,0,0,0,0
"scaffold_27480_3",0,0,0,0,0,0
"scaffold_27480_4",0,0,0,0,0,0
"scaffold_19612_1",0,0,0,0,0,0
"scaffold_19612_2",0,0,0,0,0,0
"scaffold_19612_3",0,0,0,0,0,0
"scaffold_19612_4",0,0,0,0,0,0
"scaffold_19612_5",0,0,0,0,0,0
"scaffold_7816_1",0,0,0,0,0,0
"scaffold_7816_2",0,0,0,0,0,0
"scaffold_7816_3",0,0,0,0,0,0
"scaffold_7816_4",0,0,0,0,0,0
"scaffold_7816_5",0,0,0,0,0,0
"scaffold_7816_6",0,0,0,0,0,0
"scaffold_7816_7",0,0,0,0,0,0
"scaffold_7816_8",0,0,0,0,0,0
"scaffold_7816_9",0,0,0,0,0,0
"scaffold_1956_1",0,0,0,0,0,0
"scaffold_1956_2",0,0,0,0,0,0
"scaffold_1956_3",0,0,0,0,0,0
"scaffold_1956_4",0,0,0,0,0,0
"scaffold_1956_5",0,0,0,0,0,0
"scaffold_1956_6",0,0,0,0,0,0
"scaffold_1956_7",0,0,0,0,0,0
"scaffold_1956_8",0,0,0,0,0,0
"scaffold_1956_9",0,0,0,0,0,0
"scaffold_1956_10",0,0,0,0,0,0
"scaffold_1956_11",0,0,0,0,0,0
"scaffold_1956_12",0,0,0,0,0,0
"scaffold_1956_13",0,0,0,0,0,0
"scaffold_1956_14",0,0,0,0,0,0
"scaffold_1956_15",0,0,0,0,0,0
"scaffold_1956_16",0,0,0,0,0,0
"scaffold_1956_17",0,0,0,0,0,0
"scaffold_1956_18",0,0,0,0,0,0
"scaffold_1956_19",0,0,0,0,0,0
"scaffold_1956_20",0,0,0,0,0,0
"scaffold_1956_21",0,0,0,0,0,0
"scaffold_1956_22",0,0,0,0,0,0
"scaffold_1956_23",0,0,0,0,0,0
"scaffold_1956_24",0,0,0,0,0,0
"scaffold_1956_25",0,0,0,0,0,0
"scaffold_1956_26",0,0,0,0,0,0
"scaffold_1956_27",0,0,0,0,0,0
"scaffold_1956_28",0,0,0,0,0,0
"scaffold_1956_29",0,0,0,0,0,0
"scaffold_1956_30",0,0,0,0,0,0
"scaffold_329_1",0,0,0,0,0,0
"scaffold_329_2",0,0,0,0,0,0
"scaffold_329_3",0,0,0,0,0,0
"scaffold_329_4",0,0,0,0,0,0
"scaffold_329_5",0,0,0,0,0,0
"scaffold_329_6",0,0,0,0,0,0
"scaffold_329_7",0,0,0,0,0,0
"scaffold_329_8",0,0,0,0,0,0
"scaffold_329_9",0,0,0,0,0,0
"scaffold_329_10",0,0,0,0,0,0
"scaffold_329_11",0,0,0,0,0,0
"scaffold_329_12",0,0,0,0,0,0
"scaffold_329_13",0,0,0,0,0,0
"scaffold_329_14",0,0,0,0,0,0
"scaffold_329_15",0,0,0,0,0,0
"scaffold_329_16",0,0,0,0,0,0
"scaffold_329_17",0,0,0,0,0,0
"scaffold_329_18",0,0,1,0,0,0
"scaffold_329_19",0,0,0,0,0,0
"scaffold_329_20",0,0,0,0,0,0
"scaffold_329_21",0,0,0,0,0,0
"scaffold_329_22",0,0,0,0,0,0
"scaffold_329_23",0,0,0,0,0,0
"scaffold_329_24",0,0,0,0,0,0
"scaffold_329_25",0,0,0,0,0,0
"scaffold_329_26",0,0,0,0,0,0
"scaffold_329_27",0,0,0,0,0,0
"scaffold_329_28",0,0,0,0,0,0
"scaffold_329_29",0,0,0,0,0,0
"scaffold_329_30",0,0,0,0,0,0
"scaffold_329_31",0,0,0,0,0,0
"scaffold_329_32",0,0,0,0,0,0
"scaffold_329_33",0,0,0,0,0,0
"scaffold_329_34",0,0,0,0,0,0
"scaffold_329_35",0,0,0,0,0,0
"scaffold_329_36",0,0,0,0,0,0
"scaffold_329_37",0,0,0,0,0,0
"scaffold_329_38",0,0,0,0,0,0
"scaffold_329_39",0,0,0,0,0,0
"scaffold_329_40",0,0,0,0,0,0
"scaffold_329_41",0,0,0,0,0,0
"scaffold_329_42",0,0,0,0,6,0
"scaffold_329_43",0,0,0,0,0,0
"scaffold_329_44",0,0,0,0,0,0
"scaffold_329_45",0,0,0,0,0,0
"scaffold_329_46",0,0,0,0,0,0
"scaffold_329_47",0,0,0,0,0,0
"scaffold_329_48",0,0,0,0,0,0
"scaffold_329_49",0,0,0,0,0,0
"scaffold_329_50",0,0,0,0,0,0
"scaffold_329_51",0,0,0,0,0,0
"scaffold_329_52",0,0,0,0,0,0
"scaffold_329_53",0,0,0,0,0,0
"scaffold_329_54",0,0,0,0,0,0
"scaffold_329_55",0,0,0,0,0,0
"scaffold_329_56",0,0,0,0,0,0
"scaffold_329_57",0,0,0,0,0,0
"scaffold_329_58",0,0,0,0,0,0
"scaffold_329_59",0,0,0,0,0,0
"scaffold_329_60",0,0,0,0,0,0
"scaffold_329_61",0,0,0,0,0,0
"scaffold_329_62",0,0,0,0,0,0
"scaffold_329_63",0,0,0,0,0,0
"scaffold_329_64",0,0,0,0,0,0
"scaffold_329_65",0,0,0,0,0,0
"scaffold_329_66",0,0,0,0,0,0
"scaffold_329_67",0,0,0,0,0,0
"scaffold_329_68",0,0,0,0,0,0
"scaffold_329_69",0,0,0,0,0,0
"scaffold_329_70",0,0,0,0,0,0
"scaffold_329_71",0,0,0,0,0,0
"scaffold_329_72",0,0,0,0,0,0
"scaffold_329_73",0,0,0,0,0,0
"scaffold_329_74",0,0,0,0,0,0
"scaffold_329_75",0,0,0,0,0,0
"scaffold_329_76",0,0,0,0,0,0
"scaffold_329_77",0,0,0,0,0,0
"scaffold_329_78",0,0,0,0,0,0
"scaffold_329_79",0,0,0,0,0,0
"scaffold_329_80",0,0,0,0,0,0
"scaffold_329_81",0,0,0,0,0,0
"scaffold_329_82",0,0,0,0,0,0
"scaffold_329_83",0,0,0,0,0,0
"scaffold_329_84",0,0,0,0,0,0
"scaffold_329_85",0,0,0,0,0,0
"scaffold_329_86",0,0,0,0,0,0
"scaffold_329_87",0,0,0,0,0,0
"scaffold_329_88",0,0,0,0,0,0
"scaffold_329_89",0,0,0,0,0,0
"scaffold_329_90",0,0,0,0,0,0
"scaffold_329_91",1,0,0,0,0,0
"scaffold_329_92",0,0,0,0,0,0
"scaffold_329_93",0,0,4,0,0,0
"scaffold_329_94",0,0,0,0,0,0
"scaffold_329_95",0,0,0,0,0,0
"scaffold_329_96",0,0,0,0,0,0
"scaffold_329_97",0,0,0,0,0,0
"scaffold_329_98",0,0,0,0,0,0
"scaffold_329_99",0,0,0,0,0,0
"scaffold_329_100",0,0,0,0,0,0
"scaffold_329_101",0,0,0,0,0,0
"scaffold_329_102",0,0,0,0,0,0
"scaffold_329_103",0,0,0,0,0,0
"scaffold_329_104",0,0,0,0,0,0
"scaffold_329_105",0,0,0,0,0,0
"scaffold_329_106",0,0,0,0,0,0
"scaffold_329_107",0,0,0,0,0,0
"scaffold_23003_1",0,0,0,0,0,0
"scaffold_23003_2",0,0,0,0,0,0
"scaffold_23003_3",0,0,0,0,0,0
"scaffold_40524_1",0,0,0,0,0,0
"scaffold_40524_2",0,0,0,0,0,0
"scaffold_40524_3",0,0,0,0,0,0
"scaffold_4914_1",0,0,0,0,0,0
"scaffold_4914_2",0,0,0,0,0,0
"scaffold_4914_3",0,0,0,0,0,0
"scaffold_4914_4",0,0,0,0,0,0
"scaffold_4914_5",0,0,0,0,0,0
"scaffold_4914_6",0,0,0,0,0,0
"scaffold_4914_7",0,0,0,0,0,0
"scaffold_4914_8",0,0,0,0,0,0
"scaffold_4914_9",0,0,0,0,0,0
"scaffold_4914_10",0,0,0,0,0,0
"scaffold_4914_11",0,0,0,0,0,0
"scaffold_4914_12",0,0,0,0,0,0
"scaffold_4914_13",0,0,0,0,0,0
"scaffold_4914_14",0,0,0,0,0,0
"scaffold_4914_15",0,0,0,0,0,0
"scaffold_4914_16",0,0,0,0,0,0
"scaffold_4914_17",0,0,0,0,0,0
"scaffold_4914_18",0,0,0,0,0,0
"scaffold_31127_1",0,0,0,0,0,0
"scaffold_31127_2",0,0,0,0,0,0
"scaffold_31127_3",0,0,0,0,0,0
"scaffold_31127_4",0,0,0,0,0,0
"scaffold_4555_1",0,0,0,0,0,0
"scaffold_4555_2",0,0,0,0,0,0
"scaffold_4555_3",0,0,0,0,0,0
"scaffold_4555_4",0,0,0,0,0,0
"scaffold_4555_5",0,0,0,0,0,0
"scaffold_4555_6",0,0,0,0,0,0
"scaffold_4555_7",0,0,0,0,0,0
"scaffold_4555_8",0,0,0,0,0,0
"scaffold_4555_9",0,0,0,0,0,0
"scaffold_4555_10",0,0,0,0,0,0
"scaffold_4555_11",0,0,0,0,0,0
"scaffold_4555_12",0,0,0,0,0,0
"scaffold_4555_13",0,0,0,0,0,0
"scaffold_4555_14",0,0,0,0,0,0
"scaffold_4555_15",0,0,0,0,0,0
"scaffold_4555_16",0,0,0,0,0,0
"scaffold_4555_17",0,0,0,0,0,0
"scaffold_4555_18",0,0,0,0,0,0
"scaffold_4555_19",0,0,0,0,0,0
"scaffold_4555_20",0,0,0,0,0,0
"scaffold_4555_21",0,0,0,0,0,0
"scaffold_4555_22",0,0,0,0,0,0
"scaffold_10686_1",0,0,0,0,0,0
"scaffold_10686_2",0,0,0,0,0,0
"scaffold_10686_3",0,0,0,0,0,0
"scaffold_10686_4",0,0,0,0,0,0
"scaffold_10686_5",0,0,0,0,0,0
"scaffold_10686_6",0,0,0,0,0,0
"scaffold_1198_1",0,0,0,0,0,0
"scaffold_1198_2",0,0,0,0,0,0
"scaffold_1198_3",0,0,0,0,0,0
"scaffold_1198_4",0,0,0,0,0,0
"scaffold_1198_5",0,0,0,0,0,0
"scaffold_1198_6",0,0,0,0,0,0
"scaffold_1198_7",0,0,0,0,0,0
"scaffold_1198_8",0,0,0,0,0,0
"scaffold_1198_9",0,0,0,0,0,0
"scaffold_1198_10",0,0,0,0,0,0
"scaffold_1198_11",0,0,0,0,0,0
"scaffold_1198_12",0,0,0,0,0,0
"scaffold_1198_13",0,0,0,0,0,0
"scaffold_1198_14",0,0,0,0,0,0
"scaffold_1198_15",0,0,0,0,0,0
"scaffold_1198_16",0,0,0,0,0,0
"scaffold_1198_17",0,0,0,0,0,0
"scaffold_1198_18",0,0,0,0,0,0
"scaffold_1198_19",0,0,0,0,0,0
"scaffold_1198_20",0,0,0,0,0,0
"scaffold_1198_21",0,0,0,0,0,0
"scaffold_1198_22",0,0,0,0,0,0
"scaffold_1198_23",0,0,0,0,0,0
"scaffold_1198_24",0,0,0,0,0,0
"scaffold_1198_25",0,0,0,0,0,0
"scaffold_1198_26",0,0,0,0,0,0
"scaffold_1198_27",0,0,0,0,0,0
"scaffold_1198_28",0,0,0,0,0,0
"scaffold_1198_29",0,0,0,0,0,0
"scaffold_1198_30",0,0,0,0,0,0
"scaffold_1198_31",0,0,0,0,0,0
"scaffold_1198_32",0,0,0,0,0,0
"scaffold_1198_33",0,0,0,0,0,0
"scaffold_1198_34",0,0,0,0,0,0
"scaffold_1198_35",0,0,0,0,0,0
"scaffold_1198_36",0,0,0,0,0,0
"scaffold_1198_37",0,0,0,0,0,0
"scaffold_1198_38",0,0,0,0,0,0
"scaffold_1198_39",0,0,0,0,0,0
"scaffold_1198_40",0,0,0,0,0,0
"scaffold_1198_41",0,0,0,0,0,0
"scaffold_1198_42",0,0,0,0,0,0
"scaffold_1198_43",0,0,0,0,0,0
"scaffold_1198_44",0,0,0,0,0,0
"scaffold_1198_45",0,0,0,0,0,0
"scaffold_1198_46",0,0,0,0,0,0
"scaffold_1198_47",0,0,0,0,0,0
"scaffold_1198_48",0,0,0,0,0,0
"scaffold_1198_49",0,0,0,0,0,0
"scaffold_1198_50",0,0,0,0,0,0
"scaffold_1198_51",0,0,0,0,0,0
"scaffold_1198_52",0,0,0,0,0,0
"scaffold_5532_1",0,0,0,0,0,0
"scaffold_5532_2",0,0,0,0,0,0
"scaffold_5532_3",0,0,0,0,0,0
"scaffold_5532_4",0,0,0,0,0,0
"scaffold_5532_5",0,0,0,0,0,0
"scaffold_5532_6",0,0,0,0,0,0
"scaffold_5532_7",0,0,0,0,0,0
"scaffold_5532_8",0,0,0,0,0,0
"scaffold_5532_9",0,0,0,0,0,0
"scaffold_5532_10",0,0,0,0,0,0
"scaffold_5532_11",0,0,0,0,0,0
"scaffold_5532_12",0,0,0,0,0,0
"scaffold_5532_13",0,0,0,0,0,0
