"","B1","B3","B4","E1","E2","E3"
"scaffold_426_partial_16819_40923_1",3,0,1,0,1,2
"scaffold_426_partial_16819_40923_2",0,0,2,0,0,0
"scaffold_426_partial_16819_40923_3",0,0,3,0,1,2
"scaffold_426_partial_16819_40923_4",0,0,1,0,1,1
"scaffold_426_partial_16819_40923_5",0,0,0,3,0,2
"scaffold_426_partial_16819_40923_6",0,0,0,0,0,0
"scaffold_426_partial_16819_40923_7",0,0,0,0,0,0
"scaffold_426_partial_16819_40923_8",0,0,0,0,0,0
"scaffold_426_partial_16819_40923_9",0,0,0,0,0,0
"scaffold_426_partial_16819_40923_10",0,0,0,1,0,0
"scaffold_426_partial_57042_120198_1",0,0,2,0,0,0
"scaffold_426_partial_57042_120198_2",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_3",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_4",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_5",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_6",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_7",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_8",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_9",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_10",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_11",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_12",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_13",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_14",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_15",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_16",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_17",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_18",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_19",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_20",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_21",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_22",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_23",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_24",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_25",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_26",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_27",0,0,1,0,0,0
"scaffold_426_partial_57042_120198_28",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_29",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_30",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_31",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_32",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_33",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_34",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_35",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_36",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_37",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_38",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_39",0,0,9,0,3,0
"scaffold_426_partial_57042_120198_40",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_41",0,0,2,0,0,0
"scaffold_426_partial_57042_120198_42",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_43",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_44",0,0,1,0,0,0
"scaffold_426_partial_57042_120198_45",0,0,1,0,0,0
"scaffold_426_partial_57042_120198_46",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_47",0,0,1,0,0,0
"scaffold_426_partial_57042_120198_48",0,0,0,0,0,0
"scaffold_426_partial_57042_120198_49",0,0,0,0,0,0
"scaffold_6_partial_41545_165803_1",0,0,0,0,0,0
"scaffold_6_partial_41545_165803_2",2,0,0,0,0,0
"scaffold_6_partial_41545_165803_3",0,0,1,0,0,0
"scaffold_6_partial_41545_165803_4",0,0,0,0,0,0
"scaffold_6_partial_41545_165803_5",0,0,0,0,0,0
"scaffold_6_partial_41545_165803_6",0,0,0,0,0,2
