"","B1","B3","B4","E1","E2","E3"
"scaffold_80_1",0,0,0,0,0,0
"scaffold_80_2",0,0,0,0,0,0
"scaffold_80_3",0,0,0,0,0,0
"scaffold_80_4",0,0,0,0,0,0
"scaffold_80_5",0,0,0,0,0,0
"scaffold_80_6",0,0,0,0,0,0
"scaffold_80_7",0,0,1,0,0,0
"scaffold_80_8",0,0,0,0,0,0
"scaffold_80_9",0,0,3,0,0,0
"scaffold_80_10",0,0,0,0,0,0
"scaffold_80_11",0,0,0,0,0,0
"scaffold_80_12",0,0,0,0,0,0
"scaffold_80_13",0,0,0,0,0,0
"scaffold_80_14",0,0,0,0,0,0
"scaffold_80_15",0,0,0,0,0,0
"scaffold_80_16",0,0,0,0,0,0
"scaffold_80_17",0,0,0,0,0,0
"scaffold_80_18",0,0,0,0,0,0
"scaffold_80_19",0,0,0,0,0,0
"scaffold_80_20",0,0,3,0,0,0
"scaffold_80_21",0,0,0,0,0,0
"scaffold_80_22",0,3,4,0,0,0
"scaffold_80_23",0,0,0,0,0,0
"scaffold_80_24",0,0,0,0,0,0
"scaffold_80_25",0,0,0,0,0,0
"scaffold_80_26",0,0,0,0,0,0
"scaffold_80_27",0,0,0,0,0,0
"scaffold_80_28",0,0,1,0,0,0
"scaffold_80_29",0,0,0,0,0,0
"scaffold_80_30",0,0,0,0,0,0
"scaffold_80_31",0,0,0,0,0,0
"scaffold_80_32",0,0,0,0,0,0
"scaffold_80_33",0,0,0,0,0,0
"scaffold_80_34",0,0,0,0,0,0
"scaffold_80_35",0,0,0,0,0,0
"scaffold_80_36",0,0,0,0,0,0
"scaffold_80_37",0,0,0,0,0,0
"scaffold_80_38",0,0,0,0,0,0
"scaffold_80_39",0,0,0,0,0,0
"scaffold_80_40",0,0,0,0,0,0
"scaffold_80_41",0,0,0,0,0,0
"scaffold_80_42",0,0,0,0,0,0
"scaffold_80_43",0,0,0,0,0,0
"scaffold_80_44",0,0,0,0,0,0
"scaffold_80_45",0,0,0,0,0,0
"scaffold_80_46",0,0,0,0,0,0
"scaffold_80_47",0,0,0,0,0,0
"scaffold_80_48",0,0,0,0,0,0
"scaffold_80_49",0,0,0,0,0,0
