"","B1","B3","B4","E1","E2","E3"
"scaffold_50925_1",0,0,0,0,0,0
"scaffold_50925_2",0,0,0,0,0,0
"scaffold_50925_3",0,0,0,0,0,0
"scaffold_60957_1",2,0,2,2,3,0
"scaffold_129845_1",0,0,0,0,0,0
"scaffold_129845_2",0,0,1,0,0,0
"scaffold_31216_1",0,0,0,0,0,0
"scaffold_31216_2",0,0,0,0,0,0
"scaffold_31216_3",0,0,0,0,0,0
"scaffold_31216_4",0,0,3,0,0,0
"scaffold_46859_1",1,5,18,2,20,11
"scaffold_46859_2",0,0,5,0,1,0
"scaffold_131210_1",0,0,2,0,0,0
"scaffold_131210_2",0,0,1,0,0,0
"scaffold_30090_1",0,0,0,0,0,0
"scaffold_30090_2",0,0,0,0,1,0
"scaffold_30090_3",0,0,7,1,1,0
"scaffold_30090_4",0,0,0,0,0,0
"scaffold_38826_1",0,0,0,0,0,0
"scaffold_38826_2",0,1,1,0,0,0
"scaffold_38826_3",0,0,0,0,0,0
"scaffold_78821_1",0,0,0,0,0,0
"scaffold_78821_2",1,0,1,0,0,0
"scaffold_57020_1",0,0,1,0,0,0
"scaffold_57020_2",0,0,1,0,0,0
"scaffold_101152_1",0,0,0,0,0,0
"scaffold_101152_2",0,0,0,0,0,0
"scaffold_101152_3",0,0,0,0,0,0
"scaffold_52675_1",0,1,0,0,0,0
"scaffold_52675_2",0,0,0,0,0,1
"scaffold_52675_3",0,0,0,0,0,0
"scaffold_14781_1",0,0,0,0,0,1
"scaffold_14781_2",0,0,1,0,0,0
"scaffold_14781_3",0,0,0,0,0,0
"scaffold_14781_4",0,0,1,0,1,0
"scaffold_14781_5",0,0,0,0,0,0
"scaffold_14781_6",0,0,0,0,3,2
"scaffold_22124_1",0,0,0,0,0,0
"scaffold_22124_2",0,0,0,0,0,0
"scaffold_22124_3",0,0,0,0,0,0
"scaffold_22124_4",0,0,0,0,0,0
"scaffold_22124_5",0,0,0,0,0,0
"scaffold_22124_6",0,0,2,0,0,0
"scaffold_65933_1",0,0,0,0,0,0
"scaffold_65933_2",0,0,0,0,0,0
"scaffold_25765_1",2,0,5,0,0,1
"scaffold_25765_2",0,0,0,0,0,0
"scaffold_25765_3",0,0,0,0,3,0
"scaffold_25765_4",0,0,1,0,0,0
"scaffold_26005_1",2,2,10,2,5,0
"scaffold_10062_1",0,0,0,0,0,0
"scaffold_10062_2",0,0,0,1,0,0
"scaffold_10062_3",0,0,0,0,0,0
"scaffold_10062_4",0,0,0,0,0,0
"scaffold_10062_5",0,0,0,0,0,0
"scaffold_10062_6",0,0,0,0,0,0
"scaffold_10062_7",0,0,0,0,0,0
"scaffold_25423_1",0,0,3,0,0,0
"scaffold_25423_2",0,0,0,0,0,0
"scaffold_25423_3",0,0,5,0,0,0
"scaffold_25423_4",0,0,2,0,0,0
"scaffold_25423_5",0,0,6,0,0,0
"scaffold_25423_6",0,0,2,0,0,0
"scaffold_25423_7",0,0,1,0,0,0
"scaffold_78456_1",0,1,8,1,12,21
"scaffold_86641_1",0,0,0,0,0,1
"scaffold_58209_1",0,0,2,7,1,1
"scaffold_58209_2",0,0,0,0,1,1
"scaffold_38133_1",0,0,0,1,0,0
"scaffold_38133_2",2,0,3,0,4,0
"scaffold_88405_1",0,0,3,1,0,0
"scaffold_23495_1",0,0,0,0,0,0
"scaffold_23495_2",1,0,7,0,0,2
"scaffold_23495_3",0,1,2,0,0,0
"scaffold_23495_4",0,0,0,0,0,0
"scaffold_31909_1",0,0,5,0,0,0
"scaffold_31909_2",0,0,0,0,1,0
"scaffold_31909_3",0,0,2,5,2,3
"scaffold_68449_1",1,0,4,1,2,7
"scaffold_68449_2",0,1,7,0,4,0
"scaffold_68449_3",2,0,1,0,1,0
"scaffold_36985_1",0,0,3,0,0,0
"scaffold_36985_2",0,0,0,0,0,0
"scaffold_36985_3",0,0,0,0,0,0
"scaffold_36985_4",0,0,0,0,0,0
"scaffold_36985_5",0,0,0,0,0,0
"scaffold_31567_1",0,0,2,0,0,0
"scaffold_31567_2",0,0,0,1,0,0
"scaffold_31567_3",0,0,1,0,0,0
"scaffold_31567_4",0,0,0,0,0,0
"scaffold_46672_1",3,0,1,0,0,0
"scaffold_46672_2",0,0,0,0,0,0
"scaffold_46672_3",0,0,0,0,0,0
"scaffold_27028_1",0,0,3,0,0,0
"scaffold_27028_2",0,0,0,0,0,0
"scaffold_27028_3",0,0,5,0,0,2
"scaffold_27028_4",0,3,4,0,0,0
"scaffold_47646_1",0,0,5,3,1,0
"scaffold_25916_1",0,3,10,0,0,0
"scaffold_25916_2",0,4,1,0,2,0
"scaffold_25916_3",0,2,0,0,0,0
"scaffold_78782_1",0,0,0,0,0,0
"scaffold_78782_2",0,4,0,0,0,0
"scaffold_35183_1",0,0,0,0,0,1
"scaffold_35183_2",0,0,1,0,0,0
"scaffold_35183_3",0,0,0,0,0,0
"scaffold_63515_1",0,0,0,0,0,0
"scaffold_36688_1",3,2,33,80,213,134
"scaffold_36688_2",2,2,8,9,14,11
"scaffold_36688_3",0,0,1,0,0,0
"scaffold_48088_1",0,0,0,0,0,0
"scaffold_48088_2",0,0,0,0,0,0
"scaffold_37679_1",0,0,0,0,0,0
"scaffold_37679_2",0,0,0,0,0,0
"scaffold_37679_3",0,0,0,0,0,0
"scaffold_37679_4",0,0,1,0,0,2
"scaffold_8512_1",0,0,0,0,0,0
"scaffold_8512_2",0,0,10,0,2,0
"scaffold_8512_3",0,0,3,0,2,1
"scaffold_8512_4",0,0,3,0,1,6
"scaffold_8512_5",0,3,1,2,2,1
"scaffold_8512_6",0,0,2,0,0,0
"scaffold_8512_7",0,1,7,1,3,0
"scaffold_8512_8",0,1,2,0,1,0
"scaffold_8512_9",0,0,3,3,2,2
"scaffold_8512_10",0,0,4,0,3,0
"scaffold_15327_1",0,0,0,0,0,0
"scaffold_15327_2",0,0,4,0,0,0
"scaffold_15327_3",0,0,5,0,1,0
"scaffold_15327_4",0,0,0,0,0,0
"scaffold_15327_5",0,0,0,0,0,0
"scaffold_15327_6",0,0,3,0,0,0
"scaffold_15327_7",0,0,3,0,0,0
"scaffold_15327_8",0,0,0,0,0,0
"scaffold_15327_9",0,0,2,0,0,0
"scaffold_15327_10",0,4,5,0,0,1
"scaffold_15327_11",0,0,6,0,1,1
"scaffold_15327_12",0,0,0,0,0,0
"scaffold_41905_1",0,0,4,1,0,3
"scaffold_41905_2",0,0,3,0,2,0
"scaffold_14924_1",0,0,3,0,0,0
"scaffold_14924_2",0,1,0,0,0,0
"scaffold_14924_3",0,0,0,0,0,0
"scaffold_14924_4",0,0,0,0,0,0
"scaffold_14924_5",0,0,0,0,0,0
"scaffold_76328_1",0,0,2,0,0,0
"scaffold_80001_1",0,0,0,0,0,0
"scaffold_80001_2",0,0,0,0,0,0
"scaffold_7535_1",0,0,0,0,0,0
"scaffold_7535_2",1,0,0,0,0,1
"scaffold_7535_3",0,0,0,0,0,0
"scaffold_7535_4",0,0,1,0,2,0
"scaffold_7535_5",0,0,3,0,0,1
"scaffold_7535_6",0,0,0,1,3,0
"scaffold_7535_7",0,0,0,0,0,0
"scaffold_7535_8",2,0,0,0,0,4
"scaffold_7535_9",0,0,0,0,0,0
"scaffold_7535_10",0,0,0,0,0,0
"scaffold_7535_11",0,1,2,0,0,0
"scaffold_7535_12",0,0,11,0,1,1
"scaffold_7535_13",0,0,0,0,0,0
"scaffold_7535_14",0,0,2,0,0,0
"scaffold_7535_15",2,0,5,0,2,2
"scaffold_7535_16",0,0,0,0,0,0
"scaffold_7535_17",0,0,2,0,1,0
"scaffold_7535_18",0,0,2,0,0,2
"scaffold_7535_19",0,0,2,0,1,1
"scaffold_79918_1",0,0,0,0,0,0
"scaffold_14270_1",0,0,0,0,0,0
"scaffold_14270_2",0,0,2,0,0,0
