"","B1","B3","B4","E1","E2","E3"
"scaffold_2708_1",0,0,0,0,0,0
"scaffold_2708_2",0,0,0,0,0,0
"scaffold_2708_3",0,0,0,0,0,0
"scaffold_2708_4",0,0,0,0,0,0
"scaffold_2708_5",0,0,0,0,0,0
"scaffold_2708_6",0,0,0,0,0,0
"scaffold_2708_7",0,0,0,0,0,0
"scaffold_2708_8",0,0,0,0,0,0
"scaffold_2708_9",0,0,0,0,0,0
"scaffold_2708_10",0,0,0,0,0,0
"scaffold_2708_11",0,0,0,0,0,0
"scaffold_2708_12",0,0,0,0,0,0
"scaffold_2708_13",0,0,0,0,0,0
"scaffold_2708_14",0,0,0,0,0,0
"scaffold_2708_15",0,0,0,0,0,0
"scaffold_2708_16",0,0,0,0,0,0
"scaffold_2708_17",0,0,0,0,0,0
"scaffold_2708_18",0,0,0,0,0,0
"scaffold_2708_19",0,0,0,0,0,0
"scaffold_2708_20",0,0,0,0,0,0
"scaffold_2708_21",0,0,0,0,0,0
"scaffold_2708_22",0,0,0,0,0,0
"scaffold_2708_23",0,0,0,0,0,0
"scaffold_2708_24",0,0,0,0,0,0
"scaffold_2708_25",0,0,0,0,0,0
"scaffold_2708_26",0,0,0,0,0,0
"scaffold_20_partial_0_163012_1",0,0,0,0,0,0
"scaffold_20_partial_0_163012_2",0,0,2,0,0,0
"scaffold_20_partial_0_163012_3",0,0,0,0,0,0
"scaffold_20_partial_0_163012_4",0,0,0,0,0,0
"scaffold_20_partial_0_163012_5",0,0,2,0,0,0
"scaffold_20_partial_0_163012_6",0,0,0,0,0,0
"scaffold_20_partial_0_163012_7",0,0,0,0,0,0
"scaffold_20_partial_0_163012_8",0,0,0,1,0,0
"scaffold_20_partial_0_163012_9",0,0,1,0,0,0
"scaffold_20_partial_0_163012_10",0,0,0,0,0,0
"scaffold_20_partial_0_163012_11",0,0,0,0,0,0
"scaffold_20_partial_0_163012_12",0,0,0,0,0,0
"scaffold_20_partial_0_163012_13",0,0,0,0,0,0
"scaffold_20_partial_0_163012_14",0,0,0,0,0,0
"scaffold_20_partial_0_163012_15",0,0,0,0,0,0
"scaffold_20_partial_0_163012_16",0,0,0,0,0,0
"scaffold_20_partial_0_163012_17",0,0,0,0,0,0
"scaffold_20_partial_0_163012_18",0,0,0,0,0,0
"scaffold_20_partial_0_163012_19",0,0,0,0,0,0
"scaffold_20_partial_0_163012_20",0,0,1,0,0,0
"scaffold_20_partial_0_163012_21",0,0,0,0,0,0
"scaffold_20_partial_0_163012_22",0,0,0,0,0,0
"scaffold_20_partial_0_163012_23",0,0,0,0,0,0
"scaffold_20_partial_0_163012_24",0,0,0,0,0,0
"scaffold_20_partial_0_163012_25",0,0,0,0,0,0
"scaffold_20_partial_0_163012_26",0,0,0,0,0,0
"scaffold_20_partial_0_163012_27",0,0,0,0,0,0
"scaffold_20_partial_0_163012_28",0,0,0,0,0,0
"scaffold_20_partial_0_163012_29",0,0,0,0,0,0
"scaffold_20_partial_0_163012_30",0,0,0,0,0,0
"scaffold_20_partial_0_163012_31",0,0,0,0,0,0
"scaffold_20_partial_0_163012_32",0,0,0,0,0,0
"scaffold_20_partial_0_163012_33",0,0,0,0,0,0
"scaffold_20_partial_0_163012_34",0,0,0,0,0,0
"scaffold_20_partial_0_163012_35",0,0,0,0,0,0
"scaffold_20_partial_0_163012_36",0,0,0,0,0,0
"scaffold_20_partial_0_163012_37",4,10,136,0,1,7
"scaffold_20_partial_0_163012_38",0,0,0,0,0,0
"scaffold_20_partial_0_163012_39",0,0,1,0,0,0
"scaffold_20_partial_0_163012_40",0,0,0,0,0,0
"scaffold_20_partial_0_163012_41",0,0,0,0,0,0
"scaffold_20_partial_0_163012_42",0,0,0,0,0,0
"scaffold_20_partial_0_163012_43",0,0,0,0,0,0
"scaffold_20_partial_0_163012_44",0,0,0,0,0,0
"scaffold_20_partial_0_163012_45",0,0,0,0,0,0
"scaffold_20_partial_0_163012_46",0,0,1,0,0,0
"scaffold_20_partial_0_163012_47",0,0,0,0,0,0
"scaffold_20_partial_0_163012_48",0,0,0,0,0,0
"scaffold_20_partial_0_163012_49",0,0,0,0,0,0
"scaffold_20_partial_0_163012_50",0,1,0,0,0,0
"scaffold_20_partial_0_163012_51",0,0,0,0,0,0
"scaffold_20_partial_0_163012_52",0,0,0,0,0,0
"scaffold_20_partial_0_163012_53",0,0,0,0,0,0
"scaffold_20_partial_0_163012_54",0,0,0,0,0,0
"scaffold_20_partial_0_163012_55",0,0,0,0,0,0
"scaffold_20_partial_0_163012_56",0,0,0,0,0,0
"scaffold_20_partial_0_163012_57",0,0,0,0,0,0
"scaffold_20_partial_0_163012_58",0,0,0,0,0,0
"scaffold_20_partial_0_163012_59",0,0,0,0,0,0
"scaffold_20_partial_0_163012_60",0,0,0,0,1,0
"scaffold_20_partial_0_163012_61",0,0,0,0,0,0
"scaffold_20_partial_0_163012_62",0,0,0,0,0,0
"scaffold_20_partial_0_163012_63",0,0,0,0,0,0
"scaffold_20_partial_0_163012_64",0,0,0,0,0,0
"scaffold_20_partial_0_163012_65",0,0,0,0,0,0
"scaffold_20_partial_0_163012_66",0,0,0,0,0,0
"scaffold_20_partial_0_163012_67",0,0,0,0,0,0
"scaffold_20_partial_0_163012_68",0,0,0,0,0,0
"scaffold_20_partial_0_163012_69",0,0,0,0,0,0
"scaffold_20_partial_0_163012_70",0,0,0,0,0,0
"scaffold_20_partial_0_163012_71",0,0,0,0,0,0
"scaffold_20_partial_0_163012_72",0,0,0,0,0,0
"scaffold_20_partial_0_163012_73",0,0,0,0,0,0
"scaffold_20_partial_0_163012_74",0,0,0,0,0,0
"scaffold_20_partial_0_163012_75",0,0,0,0,0,0
"scaffold_20_partial_0_163012_76",0,0,0,0,0,0
"scaffold_20_partial_0_163012_77",0,0,0,0,0,0
