"","B1","B3","B4","E1","E2","E3"
"scaffold_455_112",100,28,299,45,195,95
"scaffold_455_113",4,1,9,4,12,14
"scaffold_455_114",0,1,10,1,11,11
"scaffold_455_115",6,1,17,9,24,7
"scaffold_455_116",62,10,132,51,288,153
"scaffold_455_117",64,14,69,30,122,65
"scaffold_455_118",9,2,18,1,14,4
"scaffold_455_119",147,57,579,210,594,378
"scaffold_455_120",12,0,18,11,37,8
"scaffold_455_121",18,0,65,13,52,46
"scaffold_455_122",76,17,199,41,158,59
"scaffold_455_123",157,31,563,277,1091,466
"scaffold_455_124",47,12,129,51,119,66
"scaffold_455_125",14,2,33,21,73,46
"scaffold_455_126",25,1,29,6,14,10
"scaffold_455_127",3,0,14,6,28,12
"scaffold_455_128",30,7,57,10,36,29
"scaffold_455_129",7,5,35,9,50,21
"scaffold_455_130",4,0,25,4,57,24
"scaffold_455_131",17,3,48,17,58,41
"scaffold_455_132",14,4,66,21,57,50
"scaffold_455_133",28,5,102,41,206,103
"scaffold_455_134",21,7,68,34,114,72
"scaffold_5593_1",9,2,20,6,55,20
"scaffold_5593_2",2789,472,5650,1784,7360,3690
"scaffold_5593_3",88,23,457,266,1369,698
"scaffold_5593_4",49,11,231,139,538,228
"scaffold_5593_5",13,0,41,17,109,50
"scaffold_5593_6",1712,262,3094,794,3404,1643
"scaffold_5593_7",454,103,1273,426,1611,825
"scaffold_5593_8",192,39,541,262,1139,561
"scaffold_5593_9",156,31,391,559,1474,843
"scaffold_5593_10",319,62,831,308,975,460
"scaffold_5593_11",60,10,179,156,700,289
"scaffold_5593_12",135,22,258,68,407,192
"scaffold_5593_13",60,6,125,45,227,98
"scaffold_5593_14",37,4,126,47,337,198
"scaffold_5593_15",3,1,44,15,71,28
"scaffold_495_partial_0_162184_1",2,3,39,37,93,56
"scaffold_495_partial_0_162184_2",28,10,91,34,158,67
"scaffold_495_partial_0_162184_3",11,2,44,21,45,16
"scaffold_495_partial_0_162184_4",7,0,28,6,18,3
"scaffold_495_partial_0_162184_5",3,0,4,3,12,3
"scaffold_495_partial_0_162184_6",0,0,2,2,9,4
"scaffold_495_partial_0_162184_7",0,0,0,2,1,4
"scaffold_495_partial_0_162184_8",1,0,1,0,0,0
"scaffold_495_partial_0_162184_9",0,0,7,1,7,6
"scaffold_495_partial_0_162184_10",0,0,1,2,7,4
"scaffold_495_partial_0_162184_11",5,1,8,0,4,4
"scaffold_495_partial_0_162184_12",5,3,16,4,9,13
"scaffold_495_partial_0_162184_13",1,0,6,2,13,2
"scaffold_495_partial_0_162184_14",5,1,10,1,6,5
"scaffold_495_partial_0_162184_15",4,0,10,2,0,0
"scaffold_495_partial_0_162184_16",11,0,29,9,20,16
"scaffold_495_partial_0_162184_17",9,3,18,10,47,15
"scaffold_495_partial_0_162184_18",1,0,3,0,2,5
"scaffold_495_partial_0_162184_19",3,5,10,3,3,8
"scaffold_495_partial_0_162184_20",0,0,5,0,0,0
"scaffold_495_partial_0_162184_21",6,3,11,0,4,4
"scaffold_495_partial_0_162184_22",1,0,0,0,3,2
"scaffold_495_partial_0_162184_23",1,0,10,2,9,1
"scaffold_495_partial_0_162184_24",11,2,13,5,24,17
"scaffold_495_partial_0_162184_25",8,0,6,2,5,6
"scaffold_495_partial_0_162184_26",3,3,9,10,24,6
"scaffold_495_partial_0_162184_27",2,0,14,0,6,5
"scaffold_495_partial_0_162184_28",0,2,3,7,8,4
"scaffold_495_partial_0_162184_29",2,0,11,2,5,0
"scaffold_495_partial_0_162184_30",0,8,13,2,25,14
