"","B1","B3","B4","E1","E2","E3"
"scaffold_2629_1",0,0,0,0,0,0
"scaffold_2629_2",0,0,0,0,0,0
"scaffold_2629_3",0,0,0,0,0,0
"scaffold_2629_4",0,0,0,0,0,0
"scaffold_2629_5",0,0,0,0,0,0
"scaffold_2629_6",0,0,0,0,0,0
"scaffold_2629_7",0,0,0,0,0,0
"scaffold_2629_8",0,1,1,0,0,0
"scaffold_2629_9",0,0,0,0,0,0
"scaffold_2629_10",0,0,0,0,0,0
"scaffold_2629_11",0,0,0,0,0,0
"scaffold_2629_12",0,0,1,0,0,0
"scaffold_2629_13",0,0,0,0,0,0
"scaffold_2629_14",0,0,0,0,0,0
"scaffold_2629_15",0,0,5,0,0,0
"scaffold_2629_16",0,0,0,0,0,0
"scaffold_2629_17",0,0,0,0,0,0
"scaffold_2629_18",0,0,0,0,0,0
"scaffold_2629_19",0,0,3,0,0,0
"scaffold_2629_20",0,0,0,0,0,0
"scaffold_2629_21",0,0,0,0,0,0
"scaffold_2629_22",0,0,0,0,0,0
"scaffold_2629_23",0,0,0,0,0,0
"scaffold_2629_24",0,2,0,0,0,0
"scaffold_10215_1",0,0,0,0,0,0
"scaffold_10215_2",0,0,0,0,0,0
"scaffold_10215_3",0,0,3,0,0,0
"scaffold_10215_4",0,0,0,0,0,0
"scaffold_10215_5",0,0,0,0,0,0
"scaffold_10215_6",0,0,0,0,0,0
"scaffold_10215_7",0,0,0,0,0,0
"scaffold_10215_8",0,0,0,0,0,0
"scaffold_10215_9",0,0,0,0,0,0
"scaffold_10215_10",0,0,0,0,0,0
"scaffold_46572_1",0,0,0,0,0,0
"scaffold_2020_1",0,0,0,0,0,0
"scaffold_2020_2",0,0,0,0,0,0
"scaffold_2020_3",0,0,0,0,0,0
"scaffold_2020_4",0,0,0,0,0,0
"scaffold_2020_5",0,0,0,0,0,0
"scaffold_2020_6",0,0,0,0,0,0
"scaffold_2020_7",0,0,0,0,0,0
"scaffold_2020_8",0,1,2,1,1,0
"scaffold_2020_9",0,0,0,0,0,0
"scaffold_2020_10",0,0,0,0,0,0
"scaffold_2020_11",0,0,0,0,0,0
"scaffold_2020_12",0,0,0,0,0,0
"scaffold_2020_13",0,0,0,0,0,0
"scaffold_2020_14",0,0,0,0,0,0
"scaffold_2020_15",0,0,0,0,0,0
"scaffold_2020_16",0,0,0,0,0,0
"scaffold_2020_17",0,0,0,0,0,0
"scaffold_2020_18",0,0,0,0,0,0
"scaffold_2020_19",0,0,0,0,0,0
"scaffold_8809_1",0,0,0,0,0,0
"scaffold_8809_2",0,0,0,0,0,0
"scaffold_8809_3",0,0,1,0,0,0
"scaffold_8809_4",0,0,0,0,0,0
"scaffold_3416_1",0,0,0,0,0,0
"scaffold_3416_2",0,0,0,0,0,0
"scaffold_3416_3",0,0,0,0,0,0
"scaffold_3416_4",0,0,0,0,0,0
"scaffold_3416_5",0,0,0,0,0,0
"scaffold_3416_6",0,0,1,0,0,0
"scaffold_3416_7",0,0,0,0,0,0
"scaffold_3416_8",0,0,0,0,0,0
"scaffold_3416_9",0,0,0,0,0,0
"scaffold_3416_10",0,0,0,0,0,0
"scaffold_3416_11",0,0,0,0,0,0
"scaffold_3416_12",0,0,0,0,0,0
"scaffold_3416_13",0,0,0,0,0,0
"scaffold_3416_14",0,0,0,0,0,0
"scaffold_3416_15",0,0,0,0,0,0
"scaffold_3416_16",0,0,0,0,0,0
"scaffold_3416_17",0,0,0,0,0,0
"scaffold_3416_18",0,0,0,0,0,0
"scaffold_3416_19",0,0,1,0,0,0
"scaffold_11300_1",0,0,0,0,0,0
"scaffold_11300_2",0,0,0,0,0,0
"scaffold_11300_3",0,0,0,0,0,0
"scaffold_52099_1",0,0,0,0,0,0
"scaffold_52099_2",0,0,0,0,0,0
"scaffold_3771_1",0,0,0,0,0,0
"scaffold_3771_2",0,0,0,0,0,0
"scaffold_3771_3",0,0,0,0,0,0
"scaffold_3771_4",0,0,0,0,0,0
"scaffold_3771_5",0,0,0,0,0,0
"scaffold_3771_6",0,0,0,0,0,0
"scaffold_3771_7",0,0,0,0,0,0
"scaffold_3771_8",0,0,0,0,0,0
"scaffold_3771_9",0,1,5,0,0,2
"scaffold_3771_10",0,0,0,0,0,0
"scaffold_3771_11",0,0,0,0,0,0
"scaffold_3771_12",0,0,0,0,0,0
"scaffold_3771_13",0,0,0,0,0,0
"scaffold_3771_14",0,0,0,0,0,0
"scaffold_3771_15",0,0,3,0,0,0
"scaffold_3771_16",0,0,0,0,0,0
"scaffold_10823_1",0,0,0,0,0,0
"scaffold_10823_2",0,0,0,0,0,0
"scaffold_10823_3",0,0,0,0,0,0
"scaffold_10823_4",0,0,0,0,0,0
"scaffold_10823_5",0,0,0,0,0,0
"scaffold_39639_1",0,0,0,0,0,0
"scaffold_39639_2",0,0,0,0,0,0
"scaffold_8688_1",0,0,0,0,0,0
"scaffold_8688_2",0,0,5,0,0,0
"scaffold_8688_3",0,0,0,0,0,0
"scaffold_8688_4",0,0,0,0,0,0
"scaffold_8688_5",0,0,0,0,0,0
"scaffold_8688_6",0,0,0,0,0,0
"scaffold_16370_1",0,0,0,0,0,0
"scaffold_16370_2",0,0,0,0,0,0
"scaffold_6612_1",0,0,1,0,0,0
"scaffold_6612_2",0,0,0,0,0,0
"scaffold_6612_3",0,0,0,0,0,0
"scaffold_6612_4",0,0,0,0,0,0
"scaffold_6612_5",0,0,0,0,0,0
"scaffold_6612_6",0,0,0,0,0,0
"scaffold_6612_7",0,0,0,0,0,0
"scaffold_6612_8",0,0,0,0,0,1
"scaffold_6612_9",0,0,0,0,0,0
"scaffold_6612_10",0,0,0,0,0,0
"scaffold_4472_1",0,0,0,0,0,0
"scaffold_4472_2",0,0,0,0,0,0
"scaffold_4472_3",0,0,0,0,0,0
"scaffold_4472_4",0,0,1,0,0,0
"scaffold_4472_5",0,0,0,0,0,0
"scaffold_4472_6",0,0,0,0,0,0
"scaffold_4472_7",0,0,0,0,0,0
"scaffold_4472_8",0,0,0,0,0,0
"scaffold_4472_9",0,0,0,0,0,0
"scaffold_4472_10",0,0,0,0,0,0
"scaffold_4472_11",0,0,0,0,0,0
"scaffold_4472_12",0,0,0,0,0,0
"scaffold_4472_13",0,1,0,0,0,0
"scaffold_4472_14",0,0,0,0,0,0
"scaffold_4916_1",0,0,2,0,0,0
"scaffold_4916_2",0,0,0,0,0,0
"scaffold_4916_3",0,0,0,0,0,0
"scaffold_4916_4",0,0,0,0,0,0
"scaffold_4916_5",0,0,1,0,0,0
"scaffold_4916_6",0,0,0,0,0,0
"scaffold_4916_7",0,0,0,0,0,0
"scaffold_4916_8",0,0,0,0,0,0
"scaffold_4916_9",0,0,0,0,0,0
"scaffold_911_1",0,0,0,0,0,0
"scaffold_911_2",0,0,0,0,0,0
"scaffold_911_3",0,0,0,0,0,0
"scaffold_911_4",0,0,0,0,0,0
"scaffold_911_5",0,0,4,0,0,0
"scaffold_911_6",0,0,0,0,0,0
"scaffold_911_7",0,0,2,0,0,0
"scaffold_911_8",0,0,0,0,0,0
"scaffold_911_9",0,0,4,0,0,0
"scaffold_911_10",0,0,0,0,0,0
"scaffold_911_11",0,0,0,0,0,0
"scaffold_911_12",0,0,0,0,0,0
"scaffold_911_13",0,0,0,0,0,0
"scaffold_911_14",0,0,0,0,0,0
"scaffold_911_15",0,0,0,0,0,0
"scaffold_911_16",0,0,0,0,0,0
"scaffold_911_17",0,0,0,0,0,0
"scaffold_911_18",0,0,0,0,0,0
"scaffold_911_19",0,0,0,0,0,0
"scaffold_911_20",0,0,0,0,0,0
"scaffold_911_21",0,0,0,0,0,0
"scaffold_911_22",0,0,0,0,0,0
"scaffold_911_23",0,0,0,0,0,0
"scaffold_911_24",0,0,0,0,0,0
"scaffold_911_25",0,0,0,0,0,0
"scaffold_911_26",0,0,0,0,0,0
"scaffold_911_27",0,0,0,0,0,0
"scaffold_911_28",0,0,0,0,0,0
"scaffold_911_29",0,0,0,0,0,0
"scaffold_911_30",0,0,0,0,0,0
"scaffold_911_31",0,0,0,0,0,0
"scaffold_911_32",0,0,0,0,0,0
"scaffold_911_33",0,0,0,0,0,0
"scaffold_911_34",0,0,0,0,0,0
"scaffold_911_35",0,0,0,0,0,0
"scaffold_911_36",0,0,0,0,0,0
"scaffold_911_37",0,0,0,0,0,0
"scaffold_911_38",0,0,2,0,0,0
"scaffold_2712_1",0,0,1,0,0,0
"scaffold_2712_2",0,0,0,0,0,0
"scaffold_2712_3",0,0,0,0,0,0
"scaffold_2712_4",0,0,0,0,0,0
"scaffold_2712_5",0,0,0,0,0,0
"scaffold_2712_6",2,0,0,0,0,0
"scaffold_2712_7",0,0,0,0,0,0
"scaffold_2712_8",0,0,0,0,0,0
"scaffold_2712_9",0,0,0,0,0,0
"scaffold_2712_10",0,0,0,0,0,0
"scaffold_2712_11",0,0,0,0,0,0
"scaffold_2712_12",0,0,0,0,0,0
"scaffold_2712_13",0,0,0,0,0,0
"scaffold_2712_14",0,0,0,0,0,0
"scaffold_2712_15",0,0,0,0,0,0
"scaffold_2712_16",0,0,0,0,0,0
"scaffold_2712_17",0,0,0,0,0,0
"scaffold_2712_18",0,0,1,0,0,0
"scaffold_2712_19",0,0,0,0,0,0
