"","B1","B3","B4","E1","E2","E3"
"scaffold_64821_1",0,0,0,0,0,0
"scaffold_64821_2",0,0,0,0,0,0
"scaffold_7544_1",0,0,0,0,0,0
"scaffold_7544_2",0,0,0,0,0,0
"scaffold_7544_3",0,1,0,0,0,0
"scaffold_7544_4",0,0,0,0,0,0
"scaffold_7544_5",0,0,0,0,0,0
"scaffold_7544_6",0,0,0,0,0,0
"scaffold_7544_7",0,0,1,0,0,0
"scaffold_7544_8",0,0,0,0,0,0
"scaffold_7544_9",0,0,2,0,0,0
"scaffold_7544_10",0,0,0,0,0,0
"scaffold_7544_11",0,0,0,0,0,0
"scaffold_20161_1",0,0,0,0,0,0
"scaffold_20161_2",0,0,0,0,0,0
"scaffold_20161_3",0,0,0,0,0,0
"scaffold_20161_4",0,0,0,0,0,0
"scaffold_40908_1",0,0,0,0,0,0
"scaffold_40908_2",0,0,0,0,0,0
"scaffold_31665_1",0,0,0,0,0,0
"scaffold_31665_2",0,0,0,0,0,0
"scaffold_31665_3",0,0,0,0,0,0
"scaffold_31665_4",0,0,0,0,0,0
"scaffold_31665_5",0,0,0,0,0,0
"scaffold_32268_1",0,0,0,0,0,0
"scaffold_32268_2",0,0,1,0,0,0
"scaffold_32268_3",0,0,0,0,0,0
"scaffold_46738_1",0,0,0,0,0,0
"scaffold_46738_2",0,0,0,0,0,0
"scaffold_8277_1",0,0,0,0,0,0
"scaffold_8277_2",0,0,0,0,0,0
"scaffold_8277_3",0,0,0,0,0,0
"scaffold_8277_4",0,0,0,0,0,0
"scaffold_8277_5",0,0,0,0,0,0
"scaffold_8277_6",0,0,0,0,0,0
"scaffold_8277_7",0,0,0,0,0,0
"scaffold_8277_8",0,0,0,0,0,0
"scaffold_8277_9",0,0,0,0,0,0
"scaffold_8277_10",0,0,0,0,0,0
"scaffold_8277_11",0,0,0,0,0,0
"scaffold_83709_1",0,0,0,0,0,0
"scaffold_83709_2",0,0,0,0,0,0
"scaffold_29425_1",0,0,1,0,0,0
"scaffold_29425_2",0,0,0,0,0,0
"scaffold_29425_3",0,0,0,0,0,0
"scaffold_29425_4",0,0,0,0,0,0
"scaffold_58411_1",0,0,0,0,0,0
"scaffold_53678_1",0,0,0,0,0,0
"scaffold_53678_2",0,0,0,0,0,0
"scaffold_53678_3",0,0,0,0,0,0
"scaffold_31176_1",0,0,0,0,0,0
"scaffold_31176_2",0,0,0,0,0,0
"scaffold_31176_3",0,0,0,0,0,0
"scaffold_69517_1",0,0,0,0,0,0
"scaffold_69517_2",0,0,0,0,0,0
"scaffold_3660_1",0,0,0,0,0,0
"scaffold_3660_2",0,0,1,0,0,0
"scaffold_3660_3",0,0,0,0,0,0
"scaffold_3660_4",0,0,0,0,0,0
