"","B1","B3","B4","E1","E2","E3"
"scaffold_6356_1",0,0,0,0,0,0
"scaffold_6356_2",0,0,0,0,0,0
"scaffold_6356_3",0,0,0,0,0,0
"scaffold_6356_4",0,0,5,0,0,0
"scaffold_6356_5",0,0,0,0,0,0
"scaffold_6356_6",0,0,0,0,0,0
"scaffold_6356_7",0,0,0,0,0,0
"scaffold_6356_8",0,0,0,0,0,0
"scaffold_6356_9",0,0,1,0,0,0
"scaffold_6356_10",0,0,0,0,0,0
"scaffold_6356_11",0,0,0,0,0,0
"scaffold_5527_1",0,0,3,0,0,0
"scaffold_5527_2",0,0,0,0,0,0
"scaffold_5527_3",0,0,0,0,0,0
"scaffold_5527_4",0,0,0,0,0,0
"scaffold_5527_5",0,0,0,0,0,0
"scaffold_5527_6",0,0,0,0,0,0
"scaffold_5527_7",0,0,0,0,0,0
"scaffold_5527_8",0,0,0,0,0,0
"scaffold_5527_9",0,0,0,0,0,0
"scaffold_5527_10",0,0,0,0,0,0
"scaffold_5527_11",0,0,0,0,0,0
"scaffold_5527_12",0,0,0,0,0,0
"scaffold_5527_13",0,0,0,0,0,0
"scaffold_1331_1",0,0,0,0,0,0
"scaffold_1331_2",0,0,1,0,0,0
"scaffold_1331_3",0,0,0,0,0,0
"scaffold_1331_4",0,0,0,0,0,0
"scaffold_1331_5",0,0,0,0,0,0
"scaffold_1331_6",0,0,0,0,0,0
"scaffold_1331_7",0,0,0,0,0,0
"scaffold_1331_8",0,0,0,0,0,0
"scaffold_1331_9",0,0,0,0,0,0
"scaffold_1331_10",0,0,1,0,0,0
"scaffold_1331_11",0,0,0,0,0,0
"scaffold_1331_12",0,1,0,0,0,0
"scaffold_1331_13",0,0,0,0,0,0
"scaffold_1331_14",0,0,0,0,0,0
"scaffold_1331_15",0,0,0,0,0,0
"scaffold_1331_16",0,0,0,0,0,0
"scaffold_1331_17",0,0,0,0,0,0
"scaffold_1331_18",0,0,0,0,0,0
"scaffold_1331_19",0,0,0,0,0,0
"scaffold_1331_20",0,4,0,0,0,0
"scaffold_1331_21",0,0,0,0,0,0
"scaffold_1331_22",0,0,0,0,0,0
"scaffold_1331_23",0,0,0,0,0,0
"scaffold_1331_24",0,0,0,0,0,0
"scaffold_1331_25",0,0,0,0,0,0
"scaffold_1331_26",0,0,0,0,0,0
"scaffold_1331_27",0,0,0,0,0,0
"scaffold_1331_28",0,0,0,0,0,0
"scaffold_1331_29",0,0,0,0,0,0
"scaffold_1331_30",0,0,0,0,0,0
