"","B1","B3","B4","E1","E2","E3"
"scaffold_9617_1",0,0,0,0,0,0
"scaffold_9617_2",0,0,0,0,0,0
"scaffold_9617_3",0,0,0,0,0,0
"scaffold_9617_4",0,0,0,0,0,0
"scaffold_9617_5",0,0,0,0,0,0
"scaffold_9617_6",0,0,0,0,0,0
"scaffold_9617_7",0,0,0,0,0,0
"scaffold_9617_8",0,0,0,0,0,0
"scaffold_9617_9",0,0,0,0,0,0
"scaffold_9617_10",0,0,0,0,0,0
"scaffold_1266_1",0,0,0,0,0,0
"scaffold_1266_2",0,0,0,0,0,0
"scaffold_1266_3",0,0,0,0,0,0
"scaffold_1266_4",0,0,0,0,0,0
"scaffold_1266_5",0,0,0,0,0,0
"scaffold_1266_6",0,0,0,0,0,0
"scaffold_1266_7",0,0,0,0,0,0
"scaffold_1266_8",0,0,0,0,0,0
"scaffold_1266_9",0,0,0,0,0,0
"scaffold_1266_10",0,0,0,0,0,0
"scaffold_1266_11",0,0,0,0,0,0
"scaffold_1266_12",0,0,0,0,0,0
"scaffold_1266_13",0,0,0,0,0,0
"scaffold_1266_14",0,0,0,0,0,0
"scaffold_1266_15",0,0,0,0,0,0
"scaffold_1266_16",0,0,0,0,0,0
"scaffold_1266_17",0,0,0,0,0,0
"scaffold_1266_18",0,0,0,0,0,0
"scaffold_1266_19",0,0,0,0,0,0
"scaffold_1266_20",0,0,0,0,0,0
"scaffold_1266_21",0,0,0,0,0,0
"scaffold_1266_22",0,0,0,0,0,0
"scaffold_1266_23",0,0,0,0,0,0
"scaffold_1266_24",0,0,0,0,0,0
"scaffold_1266_25",0,0,0,0,0,0
"scaffold_1266_26",0,0,0,0,0,0
"scaffold_1266_27",0,0,0,0,0,0
"scaffold_1266_28",0,0,0,0,0,0
"scaffold_1266_29",0,0,0,0,0,0
"scaffold_1266_30",0,0,0,0,0,0
"scaffold_1266_31",0,0,0,0,0,0
"scaffold_1266_32",0,0,0,0,0,0
"scaffold_1266_33",0,0,0,0,0,0
"scaffold_1266_34",0,0,2,0,0,0
"scaffold_1266_35",0,0,0,0,0,0
"scaffold_1266_36",0,0,0,0,0,0
"scaffold_1266_37",0,0,0,0,0,0
"scaffold_1266_38",0,0,0,0,0,0
"scaffold_1266_39",3,0,0,0,0,0
"scaffold_1266_40",0,0,0,0,0,0
"scaffold_1266_41",0,0,0,0,0,0
"scaffold_995_1",0,0,0,0,0,0
"scaffold_995_2",0,0,0,0,0,0
"scaffold_995_3",0,0,0,0,0,0
"scaffold_995_4",0,0,0,0,0,0
"scaffold_995_5",0,0,0,0,0,0
"scaffold_995_6",0,0,0,0,0,0
"scaffold_995_7",0,0,0,0,0,0
"scaffold_995_8",0,0,0,0,0,0
"scaffold_995_9",0,0,0,0,0,0
"scaffold_995_10",0,0,0,0,0,0
"scaffold_995_11",0,0,0,0,0,0
"scaffold_995_12",0,0,0,0,0,0
"scaffold_995_13",0,0,0,0,0,0
"scaffold_995_14",0,0,0,0,0,0
"scaffold_995_15",0,0,0,0,0,0
"scaffold_995_16",1,0,0,0,0,0
"scaffold_995_17",0,0,0,0,0,0
"scaffold_995_18",0,0,0,0,0,0
"scaffold_995_19",0,0,0,0,0,0
"scaffold_995_20",0,0,0,0,0,0
"scaffold_995_21",0,0,0,0,0,0
"scaffold_995_22",0,0,0,0,0,0
"scaffold_995_23",0,0,0,0,0,0
"scaffold_995_24",0,0,0,0,0,0
"scaffold_995_25",0,0,0,0,0,0
"scaffold_995_26",0,0,0,0,0,0
"scaffold_995_27",0,0,0,0,0,0
"scaffold_995_28",0,0,0,0,0,0
"scaffold_995_29",0,0,0,0,0,0
"scaffold_995_30",0,0,0,0,0,0
"scaffold_995_31",0,0,0,0,0,0
"scaffold_995_32",0,0,0,0,0,0
"scaffold_995_33",0,0,0,0,0,0
"scaffold_995_34",0,0,0,0,0,0
"scaffold_995_35",0,0,0,0,0,0
"scaffold_995_36",0,0,0,0,0,0
"scaffold_995_37",0,0,0,0,0,0
"scaffold_995_38",0,0,0,0,0,0
"scaffold_995_39",0,0,0,0,0,0
"scaffold_995_40",0,0,0,0,0,0
"scaffold_995_41",0,0,0,0,0,0
"scaffold_995_42",0,0,0,0,0,0
"scaffold_995_43",0,0,0,0,0,0
"scaffold_995_44",0,0,0,0,0,0
"scaffold_995_45",0,0,0,0,0,0
"scaffold_995_46",0,0,0,0,0,0
"scaffold_995_47",0,0,0,0,0,0
"scaffold_995_48",0,0,0,0,0,0
"scaffold_995_49",0,0,1,0,0,1
"scaffold_995_50",0,0,0,0,0,0
"scaffold_995_51",0,0,0,0,0,0
"scaffold_995_52",0,0,0,0,0,0
"scaffold_995_53",0,0,0,0,0,0
"scaffold_995_54",0,0,0,0,0,0
"scaffold_995_55",0,0,0,0,0,0
"scaffold_995_56",0,0,0,0,0,0
"scaffold_995_57",0,0,0,0,0,0
"scaffold_995_58",0,0,0,0,0,0
"scaffold_252_1",0,0,0,0,0,0
"scaffold_252_2",0,0,0,0,0,0
"scaffold_252_3",0,0,0,0,0,0
"scaffold_252_4",0,0,0,0,0,0
"scaffold_252_5",0,0,0,0,0,0
"scaffold_252_6",0,0,0,0,0,0
"scaffold_252_7",0,0,0,0,0,0
"scaffold_252_8",0,0,0,0,0,0
"scaffold_252_9",0,0,0,0,0,0
"scaffold_252_10",0,0,0,0,0,0
"scaffold_252_11",0,0,0,0,0,0
"scaffold_252_12",0,0,0,0,0,0
"scaffold_252_13",0,0,0,0,0,0
"scaffold_252_14",0,0,0,0,0,0
"scaffold_252_15",0,0,0,0,0,0
"scaffold_252_16",0,0,0,0,0,0
"scaffold_252_17",0,0,0,0,0,0
"scaffold_252_18",0,0,0,0,0,0
"scaffold_252_19",0,0,0,0,0,0
"scaffold_252_20",0,0,0,0,0,0
"scaffold_252_21",0,0,0,0,0,0
"scaffold_252_22",0,0,0,0,0,0
"scaffold_252_23",0,0,0,0,0,0
"scaffold_252_24",0,0,0,0,0,0
"scaffold_252_25",0,0,0,0,0,0
"scaffold_252_26",0,1,0,0,0,0
"scaffold_252_27",0,0,0,0,0,0
"scaffold_252_28",0,0,0,0,0,0
"scaffold_252_29",1,0,1,0,0,0
"scaffold_252_30",0,0,0,0,0,0
"scaffold_252_31",0,0,0,0,0,0
"scaffold_252_32",0,0,0,0,0,0
"scaffold_252_33",0,0,0,0,2,0
"scaffold_252_34",0,0,0,0,0,0
"scaffold_252_35",0,0,0,0,0,0
"scaffold_252_36",0,0,0,0,0,0
"scaffold_252_37",0,0,0,0,0,0
"scaffold_252_38",0,0,0,0,0,0
"scaffold_252_39",0,0,0,0,0,0
"scaffold_252_40",0,0,0,0,0,0
"scaffold_252_41",0,0,0,0,0,0
"scaffold_252_42",0,0,0,0,0,0
"scaffold_252_43",0,0,0,0,0,1
"scaffold_252_44",0,0,0,0,0,0
"scaffold_252_45",0,0,0,0,0,0
"scaffold_252_46",0,0,0,0,0,0
"scaffold_252_47",0,0,0,0,0,0
"scaffold_252_48",0,0,0,0,0,0
"scaffold_252_49",0,0,0,0,0,0
"scaffold_252_50",0,0,0,0,0,0
"scaffold_252_51",0,0,0,0,0,0
"scaffold_252_52",0,0,0,0,0,0
"scaffold_252_53",0,0,0,0,0,0
"scaffold_252_54",0,0,0,0,0,0
"scaffold_252_55",0,0,0,0,0,0
"scaffold_252_56",0,0,0,0,0,0
"scaffold_252_57",0,0,0,0,0,0
"scaffold_252_58",0,0,0,0,0,0
"scaffold_252_59",0,0,0,0,0,0
"scaffold_252_60",0,0,0,0,0,0
"scaffold_252_61",0,0,0,0,0,0
"scaffold_252_62",0,0,2,0,0,0
"scaffold_252_63",0,0,0,0,0,0
"scaffold_252_64",0,0,0,0,0,0
"scaffold_252_65",0,0,0,0,0,0
"scaffold_252_66",0,0,0,0,0,0
"scaffold_252_67",0,0,0,0,0,0
"scaffold_252_68",0,0,1,0,0,0
"scaffold_252_69",0,0,0,0,0,0
"scaffold_252_70",0,0,0,0,0,0
"scaffold_252_71",0,0,0,0,0,0
"scaffold_252_72",0,0,0,0,0,0
"scaffold_252_73",0,0,2,0,0,0
"scaffold_252_74",0,0,1,0,0,0
"scaffold_252_75",0,0,0,0,0,0
"scaffold_252_76",0,0,0,0,0,0
"scaffold_252_77",0,0,0,0,0,0
"scaffold_252_78",0,0,0,0,0,0
"scaffold_252_79",0,0,0,0,0,0
"scaffold_252_80",0,0,0,0,0,0
"scaffold_252_81",0,0,0,0,0,0
"scaffold_252_82",0,0,0,0,0,0
"scaffold_252_83",0,0,0,0,0,0
"scaffold_252_84",0,0,0,0,0,0
"scaffold_252_85",0,0,0,0,0,0
"scaffold_252_86",0,0,0,0,0,0
"scaffold_252_87",0,0,0,0,0,0
"scaffold_252_88",0,0,0,0,0,0
"scaffold_252_89",0,0,0,0,0,0
"scaffold_252_90",0,0,0,0,0,0
"scaffold_252_91",0,0,0,0,0,0
"scaffold_252_92",0,0,0,0,0,0
"scaffold_252_93",0,0,0,0,0,0
"scaffold_252_94",0,0,0,0,0,0
"scaffold_252_95",0,0,0,0,0,0
"scaffold_252_96",0,0,0,0,0,0
"scaffold_252_97",0,0,1,0,0,0
"scaffold_252_98",0,0,0,0,0,0
"scaffold_252_99",0,0,0,0,0,0
"scaffold_252_100",0,0,0,0,0,0
"scaffold_252_101",0,0,0,1,0,0
"scaffold_252_102",0,0,0,0,0,0
"scaffold_252_103",0,0,0,0,0,0
"scaffold_252_104",0,0,0,0,0,0
"scaffold_252_105",0,0,0,0,0,0
"scaffold_252_106",0,0,0,0,0,0
"scaffold_252_107",0,0,0,0,0,0
"scaffold_252_108",0,0,0,0,0,0
"scaffold_252_109",0,0,0,0,0,0
"scaffold_252_110",0,0,0,0,0,0
"scaffold_252_111",0,0,0,0,0,0
"scaffold_252_112",0,0,0,0,0,0
"scaffold_237_1",0,0,0,0,0,0
"scaffold_237_2",0,0,0,0,0,0
"scaffold_237_3",0,0,0,0,0,0
"scaffold_237_4",0,0,0,0,0,0
"scaffold_237_5",0,0,0,0,0,0
"scaffold_237_6",0,0,0,0,0,0
"scaffold_237_7",0,0,0,0,0,0
"scaffold_237_8",0,0,0,0,0,0
"scaffold_237_9",0,0,0,0,0,0
"scaffold_237_10",0,0,0,0,0,0
"scaffold_237_11",0,0,0,0,0,0
"scaffold_237_12",0,0,0,0,0,0
"scaffold_237_13",0,0,0,0,0,0
"scaffold_237_14",0,0,0,0,0,0
"scaffold_237_15",0,0,0,0,0,0
"scaffold_237_16",0,0,0,0,0,0
"scaffold_237_17",0,0,0,0,0,0
"scaffold_237_18",0,0,0,0,0,0
"scaffold_237_19",0,0,0,0,0,0
"scaffold_237_20",0,0,0,0,0,0
"scaffold_237_21",0,0,1,0,0,0
"scaffold_237_22",0,0,0,0,0,0
"scaffold_237_23",0,0,0,0,0,0
"scaffold_237_24",0,0,0,0,0,0
"scaffold_237_25",0,0,0,0,0,0
"scaffold_237_26",0,0,0,0,0,0
"scaffold_237_27",0,0,0,0,0,0
"scaffold_237_28",0,0,0,0,0,0
"scaffold_237_29",0,0,0,0,0,0
"scaffold_237_30",0,0,0,0,0,0
"scaffold_237_31",0,0,0,0,0,0
"scaffold_237_32",0,0,0,0,0,0
"scaffold_237_33",0,0,0,0,0,0
"scaffold_237_34",0,0,0,0,0,0
"scaffold_237_35",0,0,0,0,0,0
"scaffold_237_36",0,0,0,0,0,0
"scaffold_237_37",0,0,0,0,0,0
"scaffold_237_38",0,0,0,0,0,0
"scaffold_237_39",0,0,0,0,0,0
"scaffold_237_40",0,0,0,0,0,0
"scaffold_237_41",0,0,0,0,0,0
"scaffold_237_42",0,0,1,0,0,0
"scaffold_237_43",0,0,0,0,0,0
"scaffold_237_44",0,0,0,0,0,0
"scaffold_237_45",0,0,0,0,0,0
"scaffold_237_46",0,0,0,0,0,0
"scaffold_237_47",0,0,0,0,0,0
"scaffold_237_48",0,0,0,0,0,0
"scaffold_237_49",0,0,0,0,0,0
"scaffold_237_50",0,0,0,0,0,0
"scaffold_237_51",0,0,0,0,0,0
"scaffold_237_52",0,0,0,0,0,0
"scaffold_237_53",0,0,0,0,0,0
"scaffold_237_54",0,0,0,0,0,0
"scaffold_237_55",0,0,0,0,0,0
"scaffold_237_56",0,0,0,0,0,0
"scaffold_237_57",0,0,0,0,0,0
"scaffold_237_58",0,0,0,0,0,0
"scaffold_237_59",0,0,0,0,0,0
"scaffold_237_60",0,0,0,0,0,0
"scaffold_237_61",0,0,0,0,0,0
"scaffold_237_62",0,0,0,0,0,0
"scaffold_237_63",0,0,0,0,0,0
"scaffold_237_64",0,0,0,0,0,0
"scaffold_237_65",0,0,0,0,0,0
"scaffold_237_66",0,0,0,0,0,0
"scaffold_237_67",0,0,0,0,0,0
"scaffold_237_68",0,0,0,0,0,0
"scaffold_237_69",0,0,0,0,0,0
"scaffold_237_70",0,0,0,0,0,0
"scaffold_237_71",0,0,0,0,0,0
"scaffold_237_72",0,0,0,0,0,0
"scaffold_237_73",0,0,0,0,0,0
"scaffold_237_74",0,0,0,0,0,0
"scaffold_237_75",0,0,0,0,0,0
"scaffold_237_76",0,0,0,0,0,0
"scaffold_237_77",0,0,0,0,0,0
"scaffold_237_78",0,0,0,0,0,0
"scaffold_237_79",0,0,0,0,0,0
"scaffold_237_80",0,0,0,0,0,0
"scaffold_237_81",0,0,0,0,0,0
"scaffold_237_82",0,0,0,0,0,0
"scaffold_237_83",0,0,0,0,0,0
"scaffold_237_84",0,0,0,0,0,0
"scaffold_237_85",0,0,0,0,0,0
"scaffold_237_86",0,0,0,0,0,0
"scaffold_237_87",0,0,0,0,0,0
"scaffold_237_88",0,0,0,0,0,0
"scaffold_237_89",0,0,0,0,0,0
"scaffold_237_90",0,0,0,0,0,0
"scaffold_237_91",0,0,0,0,0,0
"scaffold_237_92",0,0,0,0,0,0
"scaffold_237_93",0,0,0,0,0,0
"scaffold_237_94",0,0,0,0,0,0
"scaffold_237_95",0,0,0,0,0,0
"scaffold_237_96",0,0,0,0,0,0
"scaffold_237_97",0,0,0,0,0,0
"scaffold_237_98",0,0,0,0,0,0
"scaffold_237_99",0,0,0,0,0,0
"scaffold_237_100",0,0,0,0,0,0
"scaffold_237_101",0,0,0,0,0,0
"scaffold_237_102",0,0,0,0,0,0
"scaffold_237_103",0,0,0,0,0,0
"scaffold_237_104",0,0,0,0,0,0
"scaffold_237_105",0,0,0,0,0,0
"scaffold_237_106",0,0,0,0,0,0
"scaffold_237_107",0,0,0,0,0,0
"scaffold_237_108",0,0,0,0,0,0
"scaffold_237_109",0,0,0,0,0,0
"scaffold_237_110",0,0,0,0,0,0
