"","B1","B3","B4","E1","E2","E3"
"scaffold_76008_1",0,0,3,0,0,0
"scaffold_78936_1",0,0,0,0,0,0
"scaffold_78936_2",0,0,0,0,0,0
"scaffold_23973_1",0,0,0,0,0,0
"scaffold_23973_2",0,0,0,0,0,0
"scaffold_23973_3",0,0,0,0,0,0
"scaffold_77014_1",0,0,0,0,0,0
"scaffold_77014_2",0,0,0,0,0,0
"scaffold_66165_1",0,0,0,0,0,0
"scaffold_66165_2",0,0,0,0,0,0
"scaffold_66165_3",0,0,0,0,0,0
"scaffold_61189_1",0,0,0,0,0,0
"scaffold_61189_2",0,0,0,0,0,0
"scaffold_58396_1",0,0,0,0,0,0
"scaffold_78017_1",0,0,0,0,0,0
"scaffold_78017_2",0,0,0,0,0,0
"scaffold_64358_1",0,0,1,0,0,0
"scaffold_64358_2",0,0,0,0,0,0
"scaffold_64358_3",0,0,0,0,0,0
"scaffold_50952_1",0,0,0,0,0,0
"scaffold_50952_2",0,0,0,0,0,0
"scaffold_50952_3",0,0,0,0,0,0
"scaffold_73787_1",0,0,0,0,0,0
"scaffold_73787_2",0,0,0,0,0,0
"scaffold_73787_3",0,0,0,0,0,0
"scaffold_33961_1",0,0,0,0,0,0
"scaffold_33961_2",0,0,0,0,0,0
"scaffold_33961_3",0,0,0,0,0,0
"scaffold_77884_1",0,0,1,0,0,0
"scaffold_89537_1",0,0,0,0,0,0
"scaffold_89537_2",0,0,0,0,0,0
"scaffold_32379_1",0,0,0,0,0,0
"scaffold_32379_2",0,0,0,0,0,0
"scaffold_43562_1",0,1,4,0,0,0
"scaffold_43562_2",0,0,0,0,0,0
"scaffold_43562_3",0,0,0,0,0,0
"scaffold_36379_1",0,0,0,0,0,0
"scaffold_36379_2",0,0,0,0,0,0
"scaffold_77133_1",0,0,0,0,0,0
"scaffold_77133_2",0,0,0,0,0,0
"scaffold_81152_1",0,0,0,0,0,0
"scaffold_81152_2",0,0,0,0,0,0
"scaffold_86725_1",0,0,0,0,0,0
"scaffold_53096_1",0,0,0,0,0,0
"scaffold_83116_1",0,0,0,0,0,0
"scaffold_65049_1",0,0,0,0,0,0
"scaffold_65049_2",0,3,0,0,0,0
"scaffold_65049_3",0,0,0,0,0,0
"scaffold_43822_1",0,0,0,0,0,0
"scaffold_43822_2",0,0,0,0,0,0
"scaffold_53757_1",0,0,0,0,0,0
"scaffold_53757_2",0,0,0,0,0,1
"scaffold_62886_1",0,0,20,0,5,0
"scaffold_62886_2",0,0,0,0,0,0
"scaffold_48751_1",0,0,0,0,0,0
"scaffold_67615_1",0,0,0,0,0,0
"scaffold_67615_2",0,0,0,0,0,0
"scaffold_67615_3",0,0,0,0,0,0
"scaffold_83103_1",0,0,1,0,0,0
"scaffold_83103_2",0,0,0,0,0,0
"scaffold_40105_1",0,0,0,0,0,0
"scaffold_40105_2",0,0,0,0,0,0
"scaffold_53504_1",0,0,0,0,0,0
"scaffold_53504_2",0,0,0,0,0,0
"scaffold_36292_1",0,0,0,0,0,0
"scaffold_36292_2",0,0,0,0,0,0
"scaffold_83570_1",3,0,12,0,1,0
"scaffold_24667_1",0,0,0,0,0,0
"scaffold_24667_2",0,0,2,0,0,0
"scaffold_56599_1",0,0,0,0,0,0
"scaffold_56599_2",0,0,0,0,0,0
"scaffold_56599_3",0,0,0,0,0,0
"scaffold_72998_1",0,0,0,0,0,0
"scaffold_72998_2",0,0,0,0,0,0
"scaffold_59823_1",0,0,0,0,0,0
"scaffold_55472_1",0,0,0,0,0,0
"scaffold_55472_2",0,0,0,0,0,0
"scaffold_72004_1",0,0,0,0,0,0
"scaffold_72004_2",0,0,0,0,0,0
"scaffold_72004_3",0,0,0,0,0,0
"scaffold_76248_1",0,0,0,0,0,0
"scaffold_84970_1",0,0,0,0,0,0
"scaffold_84970_2",0,0,0,0,0,0
"scaffold_46776_1",0,0,0,0,0,0
"scaffold_46776_2",0,0,0,0,0,0
"scaffold_46776_3",0,0,0,0,0,0
"scaffold_34626_1",0,0,0,0,0,0
"scaffold_34626_2",0,0,0,0,0,0
"scaffold_34626_3",0,0,0,0,0,0
"scaffold_34626_4",0,0,0,0,0,0
"scaffold_70265_1",0,0,0,0,0,0
"scaffold_70265_2",0,0,0,0,0,0
"scaffold_70265_3",0,0,0,0,0,0
"scaffold_51600_1",0,0,0,0,0,0
"scaffold_51600_2",0,0,0,0,0,0
"scaffold_84356_1",0,0,0,0,0,0
"scaffold_84356_2",0,0,0,0,0,0
"scaffold_48631_1",0,0,0,0,0,0
"scaffold_48631_2",0,0,0,0,0,0
"scaffold_48631_3",0,0,0,0,0,0
"scaffold_48631_4",0,0,0,0,0,0
"scaffold_53927_1",0,0,0,0,0,0
"scaffold_53927_2",0,0,0,0,0,0
"scaffold_29602_1",0,0,0,0,0,0
"scaffold_29602_2",0,0,0,0,0,0
"scaffold_80625_1",0,0,0,0,0,0
"scaffold_80625_2",2,0,0,0,0,0
"scaffold_34263_1",0,0,0,0,0,0
"scaffold_34263_2",0,0,0,0,0,0
"scaffold_86995_1",0,0,0,0,0,0
"scaffold_86995_2",0,0,0,0,0,0
"scaffold_76195_1",0,0,0,0,0,0
"scaffold_76195_2",0,1,3,0,0,0
"scaffold_89627_1",0,0,0,0,0,0
"scaffold_89627_2",0,0,1,0,0,0
"scaffold_78576_1",0,0,0,0,0,0
"scaffold_78576_2",0,0,0,0,0,0
"scaffold_76000_1",0,0,0,0,0,0
"scaffold_76000_2",0,0,0,0,0,0
"scaffold_64996_1",0,0,0,0,0,0
"scaffold_64996_2",0,0,0,0,0,0
"scaffold_64996_3",0,0,0,0,0,0
"scaffold_45051_1",0,0,0,0,0,0
"scaffold_45051_2",0,0,0,0,0,0
"scaffold_45051_3",0,0,0,0,0,0
"scaffold_47133_1",0,0,0,0,0,0
"scaffold_74863_1",0,0,0,0,0,0
