"","B1","B3","B4","E1","E2","E3"
"scaffold_89319_1",0,0,0,0,0,0
"scaffold_38560_1",0,0,0,0,0,0
"scaffold_38560_2",0,0,0,4,2,2
"scaffold_1895_1",0,0,0,0,0,0
"scaffold_1895_2",0,0,0,0,0,0
"scaffold_1895_3",0,0,0,0,0,0
"scaffold_1895_4",0,0,0,0,0,0
"scaffold_1895_5",0,2,0,0,0,0
"scaffold_1895_6",0,0,0,0,0,0
"scaffold_1895_7",0,0,0,0,0,0
"scaffold_1895_8",0,0,0,0,0,0
"scaffold_1895_9",0,0,0,0,0,0
"scaffold_1895_10",0,0,0,0,0,0
"scaffold_1895_11",0,0,0,0,0,0
"scaffold_1895_12",0,0,0,0,0,0
"scaffold_1895_13",0,0,0,0,0,0
"scaffold_1895_14",0,0,0,0,0,0
"scaffold_1895_15",0,0,0,0,0,0
"scaffold_1895_16",0,0,0,0,0,0
"scaffold_1895_17",0,0,0,0,0,0
"scaffold_1895_18",0,0,0,0,0,0
"scaffold_1895_19",0,0,0,0,0,0
"scaffold_1895_20",0,0,0,0,0,0
"scaffold_1895_21",0,0,0,0,0,0
"scaffold_1895_22",0,0,0,0,0,0
"scaffold_1895_23",0,0,0,0,0,0
"scaffold_1895_24",0,0,0,0,1,0
"scaffold_1895_25",0,0,0,0,0,0
"scaffold_1895_26",0,0,0,0,0,0
"scaffold_1895_27",0,0,0,0,0,0
"scaffold_1895_28",0,0,0,0,0,0
"scaffold_1895_29",0,0,6,1,4,0
"scaffold_1895_30",0,0,0,0,0,0
"scaffold_1895_31",0,0,0,0,0,0
"scaffold_1895_32",0,0,0,0,0,0
"scaffold_1895_33",0,0,0,0,0,0
"scaffold_1895_34",0,0,1,0,0,0
"scaffold_1895_35",0,0,3,0,0,0
"scaffold_1895_36",0,0,5,0,0,0
"scaffold_1895_37",0,0,0,0,0,0
"scaffold_1895_38",0,0,0,0,0,0
"scaffold_1895_39",0,0,0,0,0,0
