"","B1","B3","B4","E1","E2","E3"
"scaffold_312_partial_0_46653_1",0,1,0,0,0,0
"scaffold_312_partial_0_46653_2",0,0,0,0,0,0
"scaffold_312_partial_0_46653_3",0,0,0,0,0,0
"scaffold_312_partial_0_46653_4",0,0,0,0,0,0
"scaffold_312_partial_0_46653_5",1,0,3,0,0,0
"scaffold_312_partial_0_46653_6",0,0,0,0,0,0
"scaffold_312_partial_0_46653_7",0,0,0,0,0,0
"scaffold_312_partial_0_46653_8",0,0,0,0,0,0
"scaffold_312_partial_0_46653_9",0,0,0,0,0,0
"scaffold_312_partial_0_46653_10",0,0,1,0,0,0
"scaffold_312_partial_0_46653_11",0,0,0,0,0,0
"scaffold_312_partial_0_46653_12",4,0,0,0,0,0
"scaffold_312_partial_0_46653_13",3,0,0,0,0,0
"scaffold_312_partial_0_46653_14",0,0,0,0,0,0
"scaffold_312_partial_0_46653_15",0,0,0,0,0,0
"scaffold_312_partial_0_46653_16",0,0,1,0,0,0
"scaffold_312_partial_0_46653_17",0,0,0,0,0,0
"scaffold_312_partial_0_46653_18",0,0,0,0,1,0
"scaffold_312_partial_0_46653_19",0,0,0,0,0,0
"scaffold_312_partial_0_46653_20",0,0,0,0,0,0
"scaffold_312_partial_0_46653_21",0,0,0,0,0,0
"scaffold_312_partial_0_46653_22",0,0,0,0,0,0
"scaffold_312_partial_0_46653_23",0,0,0,0,0,0
"scaffold_312_partial_0_46653_24",0,0,0,0,0,0
"scaffold_312_partial_0_46653_25",0,0,0,0,0,0
"scaffold_312_partial_0_46653_26",0,0,0,0,0,0
"scaffold_312_partial_0_46653_27",0,0,0,0,0,0
"scaffold_312_partial_0_46653_28",0,0,3,0,0,0
"scaffold_312_partial_0_46653_29",0,0,0,0,0,0
"scaffold_312_partial_0_46653_30",0,0,0,0,0,0
"scaffold_312_partial_0_46653_31",0,0,0,0,0,0
"scaffold_312_partial_0_46653_32",0,0,0,0,0,0
"scaffold_312_partial_0_46653_33",0,0,0,0,0,0
"scaffold_312_partial_0_46653_34",0,0,0,0,0,0
"scaffold_312_partial_0_46653_35",0,0,0,0,0,0
"scaffold_312_partial_0_46653_36",0,0,0,0,0,0
"scaffold_312_partial_0_46653_37",0,0,0,0,0,0
"scaffold_312_partial_0_46653_38",0,0,0,0,0,0
"scaffold_312_partial_0_46653_39",0,0,0,0,0,0
"scaffold_312_partial_0_46653_40",0,0,0,0,0,0
"scaffold_312_partial_0_46653_41",0,0,0,0,0,0
"scaffold_312_partial_0_46653_42",0,0,3,0,3,0
"scaffold_312_partial_69969_114421_1",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_2",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_3",0,0,1,0,0,0
"scaffold_312_partial_69969_114421_4",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_5",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_6",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_7",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_8",0,1,0,0,0,0
"scaffold_312_partial_69969_114421_9",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_10",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_11",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_12",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_13",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_14",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_15",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_16",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_17",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_18",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_19",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_20",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_21",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_22",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_23",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_24",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_25",0,0,1,0,0,0
"scaffold_312_partial_69969_114421_26",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_27",0,0,2,0,0,0
"scaffold_312_partial_69969_114421_28",0,0,1,0,0,0
"scaffold_312_partial_69969_114421_29",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_30",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_31",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_32",0,0,5,1,0,0
"scaffold_312_partial_69969_114421_33",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_34",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_35",0,0,0,0,0,1
"scaffold_312_partial_69969_114421_36",0,0,0,0,0,0
"scaffold_312_partial_69969_114421_37",0,0,0,0,0,0
"scaffold_61_1",0,0,0,0,0,0
"scaffold_61_2",0,0,0,0,0,0
"scaffold_61_3",0,0,0,0,0,0
"scaffold_61_4",0,0,0,0,1,0
"scaffold_61_5",0,0,0,0,0,0
"scaffold_61_6",0,0,0,0,0,0
"scaffold_61_7",0,0,0,0,0,0
"scaffold_61_8",0,2,3,0,0,0
"scaffold_61_9",0,0,0,0,0,0
"scaffold_61_10",0,0,0,0,0,0
"scaffold_61_11",0,0,3,0,0,0
"scaffold_61_12",0,0,0,0,0,0
"scaffold_61_13",0,0,0,0,0,0
"scaffold_61_14",0,0,0,0,0,0
"scaffold_61_15",0,0,0,0,0,0
"scaffold_61_16",0,0,2,0,0,0
"scaffold_61_17",0,0,0,0,0,0
"scaffold_61_18",0,0,0,0,0,0
"scaffold_61_19",0,0,0,0,0,0
"scaffold_61_20",0,0,0,0,0,0
"scaffold_61_21",0,0,0,0,0,0
"scaffold_61_22",0,0,0,0,0,0
"scaffold_61_23",0,0,0,0,0,0
"scaffold_61_24",0,0,0,0,0,0
"scaffold_61_25",0,0,2,0,0,0
"scaffold_61_26",0,0,0,0,0,0
"scaffold_61_27",0,0,1,0,0,0
"scaffold_61_28",0,0,0,0,0,0
"scaffold_61_29",0,1,3,0,0,0
"scaffold_61_30",0,3,3,0,0,0
"scaffold_61_31",0,0,0,0,0,0
"scaffold_61_32",0,0,0,0,0,0
"scaffold_61_33",0,0,0,0,0,0
"scaffold_61_34",0,0,0,0,0,0
"scaffold_61_35",0,0,0,0,0,0
"scaffold_61_36",0,0,0,0,0,0
"scaffold_61_37",0,0,0,0,0,0
"scaffold_61_38",0,0,2,0,0,0
"scaffold_61_39",0,0,0,0,0,0
"scaffold_61_40",0,0,0,0,0,0
"scaffold_61_41",0,0,0,0,0,0
"scaffold_61_42",0,0,1,0,0,0
"scaffold_61_43",0,0,0,0,0,0
"scaffold_61_44",0,0,0,1,0,0
"scaffold_61_45",0,0,0,0,0,0
"scaffold_61_46",0,0,0,0,0,0
"scaffold_61_47",4,0,0,0,0,0
"scaffold_61_48",0,0,0,0,0,0
"scaffold_61_49",0,0,0,0,0,0
"scaffold_61_50",0,0,0,0,0,0
"scaffold_61_51",0,0,0,0,0,0
"scaffold_61_52",0,0,0,0,0,0
"scaffold_61_53",0,0,2,0,0,0
"scaffold_61_54",0,0,0,0,0,0
"scaffold_61_55",0,0,0,0,0,0
"scaffold_61_56",0,0,3,0,0,0
"scaffold_61_57",0,0,0,0,0,0
"scaffold_61_58",0,0,1,0,0,0
"scaffold_61_59",0,0,2,0,0,0
"scaffold_61_60",0,0,0,0,1,0
"scaffold_61_61",0,0,0,0,0,0
"scaffold_61_62",0,0,0,0,1,0
"scaffold_61_63",0,0,0,0,1,0
"scaffold_61_64",0,0,0,0,0,0
"scaffold_61_65",0,0,0,0,0,0
"scaffold_61_66",0,0,0,0,0,0
"scaffold_61_67",0,0,0,0,0,0
"scaffold_61_68",0,0,0,0,0,0
