"","B1","B3","B4","E1","E2","E3"
"scaffold_10998_1",0,0,0,0,0,0
"scaffold_10998_2",0,0,2,0,0,0
"scaffold_10998_3",0,0,0,0,0,0
"scaffold_10998_4",0,0,6,1,0,0
"scaffold_10998_5",0,0,2,0,0,0
"scaffold_10998_6",0,0,0,0,0,0
"scaffold_10998_7",0,0,0,0,0,0
"scaffold_10998_8",0,0,1,0,0,0
"scaffold_9351_1",0,0,0,0,0,0
"scaffold_9351_2",0,0,0,0,0,0
"scaffold_9351_3",0,0,0,0,0,0
"scaffold_9351_4",0,0,0,0,0,0
"scaffold_9351_5",0,0,0,0,0,0
"scaffold_9351_6",0,2,0,0,0,0
"scaffold_9351_7",0,0,0,0,0,0
"scaffold_9351_8",0,0,0,0,0,0
"scaffold_9351_9",0,0,0,0,0,0
"scaffold_48582_1",1,8,62,8,14,12
"scaffold_48582_2",0,0,5,2,5,0
"scaffold_11634_1",0,0,0,0,0,0
"scaffold_11634_2",0,0,0,0,0,0
"scaffold_11634_3",0,0,0,0,0,0
"scaffold_11634_4",0,0,0,0,0,0
"scaffold_11634_5",0,0,0,0,0,0
"scaffold_11634_6",0,0,0,0,0,0
"scaffold_4843_1",0,0,0,0,0,0
"scaffold_4843_2",0,0,2,0,0,0
"scaffold_4843_3",0,0,1,0,0,0
"scaffold_4843_4",0,0,0,0,0,0
"scaffold_4843_5",0,0,0,0,0,0
"scaffold_4843_6",0,0,0,0,0,0
"scaffold_4843_7",0,0,0,0,0,0
"scaffold_4843_8",0,0,15,0,2,0
"scaffold_4843_9",0,0,0,0,0,0
"scaffold_4843_10",0,0,0,0,0,0
"scaffold_4843_11",0,0,0,0,0,0
"scaffold_4843_12",0,0,0,0,0,0
"scaffold_4843_13",0,0,0,0,0,0
"scaffold_4843_14",0,0,0,0,0,0
"scaffold_4843_15",0,0,0,0,0,0
"scaffold_4843_16",0,0,0,0,0,0
"scaffold_4843_17",0,0,0,0,0,0
"scaffold_4843_18",0,1,1,0,0,0
"scaffold_4996_1",0,0,1,0,0,0
"scaffold_4996_2",0,0,0,0,0,0
"scaffold_4996_3",0,0,0,0,0,0
"scaffold_4996_4",0,0,0,0,0,0
"scaffold_4996_5",0,2,0,0,0,0
"scaffold_4996_6",0,0,0,0,0,0
"scaffold_4996_7",0,0,0,0,0,0
"scaffold_4996_8",0,0,0,0,0,0
"scaffold_4996_9",0,0,0,0,0,0
"scaffold_4996_10",0,0,0,0,0,0
"scaffold_4996_11",0,0,0,0,0,0
"scaffold_4996_12",0,0,0,0,0,0
"scaffold_4996_13",0,0,1,0,0,0
