"","B1","B3","B4","E1","E2","E3"
"scaffold_695_1",0,0,0,0,0,0
"scaffold_695_2",0,0,0,0,0,0
"scaffold_695_3",0,0,2,0,0,0
"scaffold_695_4",0,0,0,0,0,0
"scaffold_695_5",0,0,0,0,0,0
"scaffold_695_6",0,0,0,0,0,0
"scaffold_695_7",0,0,0,0,0,0
"scaffold_695_8",0,0,0,0,0,0
"scaffold_695_9",0,0,0,0,0,0
"scaffold_695_10",0,0,0,0,0,0
"scaffold_695_11",0,0,0,0,0,0
"scaffold_695_12",0,0,0,0,0,0
"scaffold_695_13",0,0,0,0,0,0
"scaffold_695_14",0,0,0,0,0,0
"scaffold_695_15",0,0,0,0,0,0
"scaffold_695_16",0,0,2,0,0,0
"scaffold_695_17",0,0,0,0,0,0
"scaffold_695_18",0,0,0,0,0,0
"scaffold_695_19",0,0,0,0,0,0
"scaffold_695_20",0,0,0,0,0,0
"scaffold_695_21",0,0,0,0,0,0
"scaffold_695_22",0,0,0,0,0,0
"scaffold_695_23",0,0,0,0,0,0
"scaffold_695_24",0,0,0,0,0,0
"scaffold_695_25",0,0,0,0,0,0
"scaffold_695_26",0,0,0,0,0,0
"scaffold_695_27",0,0,0,0,0,0
"scaffold_695_28",0,0,0,0,0,0
"scaffold_695_29",0,0,0,0,0,0
"scaffold_695_30",0,0,0,0,0,0
"scaffold_695_31",0,0,0,0,0,0
"scaffold_695_32",0,0,0,0,0,0
"scaffold_695_33",0,0,0,0,0,0
"scaffold_695_34",0,0,0,0,0,0
"scaffold_695_35",0,0,0,0,0,0
"scaffold_695_36",0,0,0,0,0,0
"scaffold_695_37",0,0,0,0,0,0
"scaffold_695_38",0,0,0,0,0,0
"scaffold_695_39",0,0,0,0,0,0
"scaffold_695_40",0,0,0,0,0,0
"scaffold_695_41",0,0,0,0,0,0
"scaffold_695_42",0,0,0,0,0,0
"scaffold_695_43",0,0,0,0,0,0
"scaffold_695_44",0,0,0,0,0,0
"scaffold_695_45",0,0,0,0,0,0
"scaffold_695_46",0,0,0,0,0,0
"scaffold_695_47",0,0,0,0,0,0
"scaffold_695_48",0,0,0,0,0,0
"scaffold_695_49",0,0,0,0,0,0
"scaffold_695_50",0,0,0,0,0,0
"scaffold_695_51",0,0,0,0,0,0
"scaffold_695_52",0,0,0,0,0,0
"scaffold_695_53",0,0,0,0,0,0
"scaffold_695_54",0,0,0,0,0,0
"scaffold_695_55",0,0,0,0,0,0
"scaffold_695_56",0,0,0,0,0,0
"scaffold_695_57",0,0,0,0,0,0
"scaffold_695_58",0,0,0,0,0,0
"scaffold_695_59",0,0,1,0,0,0
"scaffold_695_60",0,0,0,0,0,0
"scaffold_695_61",0,0,0,0,0,0
"scaffold_695_62",0,0,0,0,0,0
"scaffold_695_63",0,0,0,0,0,0
"scaffold_695_64",0,0,0,0,0,0
"scaffold_695_65",0,0,0,0,0,0
"scaffold_695_66",0,0,0,0,0,0
"scaffold_695_67",0,0,0,0,0,0
"scaffold_695_68",0,0,0,0,0,0
"scaffold_695_69",0,0,0,0,0,0
"scaffold_695_70",0,0,0,0,0,0
"scaffold_695_71",0,0,0,0,0,0
"scaffold_695_72",0,0,0,0,0,0
"scaffold_695_73",0,0,0,0,0,0
"scaffold_695_74",0,0,0,0,0,0
"scaffold_695_75",0,0,0,0,0,0
"scaffold_695_76",0,0,0,0,0,0
"scaffold_695_77",0,0,0,0,0,0
"scaffold_695_78",0,0,0,0,0,0
"scaffold_695_79",0,0,0,0,0,0
