"","B1","B3","B4","E1","E2","E3"
"scaffold_4383_1",0,0,0,0,0,0
"scaffold_4383_2",0,0,0,0,0,0
"scaffold_4383_3",0,0,0,0,0,0
"scaffold_4383_4",0,0,0,0,0,0
"scaffold_4383_5",0,0,0,0,0,0
"scaffold_4383_6",0,0,0,0,0,0
"scaffold_4383_7",0,0,0,0,0,0
"scaffold_4383_8",0,0,0,0,0,0
"scaffold_4383_9",0,0,0,0,0,0
"scaffold_4383_10",0,0,0,0,0,0
"scaffold_4383_11",0,0,0,0,0,0
"scaffold_4383_12",0,0,0,0,0,0
"scaffold_4383_13",0,0,0,0,0,0
"scaffold_4383_14",0,0,0,0,0,0
"scaffold_4383_15",0,0,0,0,0,0
"scaffold_4383_16",0,0,0,0,0,0
"scaffold_4383_17",0,0,0,0,0,0
"scaffold_4383_18",0,0,0,0,0,0
"scaffold_90259_1",0,0,0,0,0,0
"scaffold_90259_2",0,0,0,0,0,0
"scaffold_90259_3",0,0,0,0,0,0
"scaffold_2263_1",0,0,0,0,0,0
"scaffold_2263_2",0,0,0,0,0,0
"scaffold_2263_3",0,0,0,0,0,0
"scaffold_2263_4",0,0,0,0,0,0
"scaffold_2263_5",0,0,0,0,0,0
"scaffold_2263_6",0,0,0,0,0,0
"scaffold_2263_7",0,0,0,0,0,0
"scaffold_2263_8",0,0,0,0,0,0
"scaffold_2263_9",0,0,0,0,0,0
"scaffold_2263_10",0,0,0,0,0,0
"scaffold_2263_11",0,0,0,0,0,0
"scaffold_2263_12",0,0,0,0,0,0
"scaffold_2263_13",0,0,0,0,0,0
"scaffold_2263_14",0,0,0,0,0,0
"scaffold_2263_15",0,0,0,0,0,0
"scaffold_2263_16",0,0,0,0,0,0
"scaffold_2263_17",0,0,0,0,0,0
"scaffold_2263_18",0,0,0,0,0,0
"scaffold_2263_19",0,0,0,0,0,0
"scaffold_2263_20",0,0,0,0,0,0
"scaffold_2263_21",0,0,0,0,0,0
"scaffold_2263_22",0,0,0,0,0,0
"scaffold_2263_23",0,0,0,0,0,0
"scaffold_2263_24",0,0,0,0,0,0
"scaffold_2263_25",0,0,0,0,0,0
"scaffold_2263_26",0,0,0,0,0,0
"scaffold_10338_1",0,0,0,0,0,0
"scaffold_10338_2",0,0,0,0,0,0
"scaffold_10338_3",0,0,0,0,0,0
"scaffold_10338_4",0,0,0,0,0,0
"scaffold_10338_5",0,0,0,0,0,0
"scaffold_10338_6",0,0,0,0,0,0
"scaffold_10338_7",0,0,0,0,0,0
"scaffold_10338_8",0,0,0,0,0,0
"scaffold_8103_1",0,0,0,0,0,0
"scaffold_8103_2",0,0,0,0,0,0
"scaffold_8103_3",0,0,0,0,0,0
"scaffold_8103_4",0,0,0,0,0,0
"scaffold_8103_5",0,0,0,0,0,0
"scaffold_8103_6",0,0,0,0,0,0
"scaffold_8103_7",0,0,0,0,0,0
"scaffold_8103_8",0,0,0,0,0,0
"scaffold_8103_9",0,0,0,0,0,0
"scaffold_8103_10",0,0,0,0,0,0
"scaffold_8103_11",0,0,0,0,0,0
"scaffold_30284_1",0,0,0,0,0,0
"scaffold_51953_1",0,0,0,0,0,0
"scaffold_51953_2",0,0,0,0,0,0
"scaffold_20215_1",0,0,0,0,0,0
"scaffold_20215_2",0,0,0,0,0,0
"scaffold_20215_3",0,0,0,0,0,0
"scaffold_11529_1",0,0,0,0,0,0
"scaffold_11529_2",0,0,0,0,0,0
"scaffold_11529_3",0,0,0,0,0,0
"scaffold_11529_4",0,0,0,0,0,0
"scaffold_11529_5",0,0,0,0,0,0
"scaffold_11529_6",0,0,0,0,0,0
"scaffold_11529_7",0,0,0,0,0,0
"scaffold_11529_8",0,0,0,0,0,0
"scaffold_11529_9",0,0,0,0,0,0
"scaffold_11529_10",0,0,0,0,0,0
