"","B1","B3","B4","E1","E2","E3"
"scaffold_32583_1",0,0,0,0,0,0
"scaffold_32583_2",0,0,0,0,0,0
"scaffold_32583_3",0,0,0,0,0,0
"scaffold_34429_1",0,0,0,0,0,0
"scaffold_34429_2",0,0,0,0,0,0
"scaffold_1562_1",0,0,2,0,0,0
"scaffold_1562_2",0,1,0,0,0,0
"scaffold_1562_3",0,0,0,0,0,0
"scaffold_1562_4",0,0,1,0,0,0
"scaffold_1562_5",0,0,0,0,0,0
"scaffold_1562_6",0,0,0,0,0,0
"scaffold_1562_7",0,0,0,0,0,0
"scaffold_1562_8",0,0,0,0,0,0
"scaffold_1562_9",0,0,0,0,0,0
"scaffold_1562_10",0,0,0,0,0,0
"scaffold_1562_11",0,0,0,0,0,0
"scaffold_1562_12",0,0,0,0,0,0
"scaffold_1562_13",0,0,0,0,0,0
"scaffold_1562_14",0,0,0,0,0,0
"scaffold_1562_15",0,0,1,0,0,0
"scaffold_1562_16",0,0,1,0,0,0
"scaffold_1562_17",0,0,0,0,0,0
"scaffold_1562_18",0,0,0,0,0,0
"scaffold_1562_19",0,0,0,0,0,0
"scaffold_1562_20",0,0,0,0,0,0
"scaffold_1562_21",0,0,0,0,0,0
"scaffold_1562_22",0,0,0,0,0,0
"scaffold_1562_23",0,0,1,0,0,0
"scaffold_1562_24",0,0,0,0,0,0
"scaffold_1562_25",0,0,0,0,0,0
"scaffold_1562_26",0,0,2,0,0,0
"scaffold_1562_27",0,0,0,0,0,0
"scaffold_1562_28",0,0,1,0,0,0
"scaffold_1562_29",0,0,0,0,0,0
"scaffold_1562_30",0,0,0,0,0,0
"scaffold_1562_31",0,0,0,0,0,0
"scaffold_1562_32",0,0,0,0,0,0
"scaffold_684_1",0,0,1,0,0,0
"scaffold_684_2",0,0,0,0,0,0
"scaffold_684_3",0,0,0,0,0,0
"scaffold_684_4",0,0,0,0,0,0
"scaffold_684_5",0,0,0,0,0,0
"scaffold_684_6",0,0,0,0,0,0
"scaffold_684_7",0,0,1,0,0,0
"scaffold_684_8",0,0,0,0,0,0
"scaffold_684_9",0,1,0,0,0,0
"scaffold_684_10",0,0,1,0,0,0
"scaffold_684_11",0,0,0,0,0,0
"scaffold_684_12",0,0,0,0,0,0
"scaffold_684_13",0,0,0,0,0,0
"scaffold_684_14",0,0,0,0,0,0
"scaffold_684_15",0,0,0,0,0,0
"scaffold_684_16",0,0,1,0,0,0
"scaffold_684_17",0,0,1,0,0,0
"scaffold_684_18",0,0,0,0,0,0
"scaffold_684_19",0,0,0,0,0,0
"scaffold_684_20",0,0,2,0,0,0
"scaffold_684_21",0,0,0,0,0,0
"scaffold_684_22",0,0,0,0,0,0
"scaffold_684_23",0,0,0,0,0,0
"scaffold_684_24",0,0,0,0,0,0
"scaffold_684_25",0,0,0,0,0,0
"scaffold_684_26",0,0,0,0,0,0
"scaffold_684_27",0,0,0,0,0,0
"scaffold_684_28",0,1,0,0,0,0
"scaffold_684_29",0,0,0,0,0,0
"scaffold_684_30",0,0,0,0,0,0
"scaffold_684_31",0,0,0,0,0,0
"scaffold_684_32",0,0,0,0,0,0
"scaffold_684_33",0,0,0,0,0,0
"scaffold_684_34",0,0,7,0,0,0
"scaffold_684_35",0,0,0,0,0,0
"scaffold_684_36",0,0,0,0,0,0
"scaffold_684_37",0,0,0,0,0,0
"scaffold_684_38",0,0,0,0,0,0
"scaffold_684_39",0,0,0,0,0,0
"scaffold_684_40",0,0,0,0,0,0
"scaffold_684_41",0,0,0,0,0,0
"scaffold_684_42",0,0,0,0,0,0
"scaffold_684_43",0,0,0,0,0,0
"scaffold_684_44",0,0,1,0,0,0
"scaffold_684_45",0,0,0,0,0,0
"scaffold_684_46",0,0,0,0,0,0
"scaffold_684_47",0,0,0,0,0,0
"scaffold_684_48",0,0,0,0,0,0
"scaffold_684_49",0,0,0,0,0,0
"scaffold_684_50",0,0,0,0,0,0
"scaffold_684_51",0,0,3,0,0,0
"scaffold_684_52",0,0,0,0,0,0
"scaffold_684_53",0,0,0,0,0,0
"scaffold_684_54",0,0,4,0,0,0
"scaffold_684_55",0,0,3,0,0,0
"scaffold_684_56",0,0,0,0,0,0
"scaffold_684_57",0,0,0,0,0,0
"scaffold_684_58",0,0,0,0,0,0
"scaffold_684_59",0,0,0,0,0,0
"scaffold_684_60",0,0,0,0,0,0
"scaffold_2644_1",0,0,2,0,0,0
"scaffold_2644_2",0,0,1,0,0,0
"scaffold_2644_3",0,0,4,0,0,0
"scaffold_2644_4",0,0,0,0,0,0
"scaffold_2644_5",0,0,1,0,0,0
"scaffold_2644_6",0,0,0,0,0,0
"scaffold_2644_7",0,0,0,0,0,0
"scaffold_2644_8",0,0,0,0,0,0
"scaffold_2644_9",0,0,0,0,0,0
"scaffold_2644_10",0,0,0,0,0,0
"scaffold_2644_11",0,0,0,0,0,0
"scaffold_2644_12",0,0,0,0,0,0
"scaffold_2644_13",0,0,0,0,0,0
"scaffold_2644_14",0,0,0,0,0,0
"scaffold_2644_15",0,0,0,0,0,0
"scaffold_2644_16",0,0,4,0,0,0
"scaffold_2644_17",0,0,2,0,0,0
"scaffold_2644_18",0,0,0,0,0,0
"scaffold_2644_19",0,0,0,0,0,0
"scaffold_2644_20",0,0,0,0,0,0
"scaffold_2644_21",0,0,0,0,0,0
"scaffold_2644_22",0,0,0,0,0,0
