"","B1","B3","B4","E1","E2","E3"
"scaffold_1571_1",0,0,0,0,0,0
"scaffold_1571_2",0,0,0,0,0,0
"scaffold_1571_3",0,0,0,0,0,0
"scaffold_1571_4",0,0,0,0,0,0
"scaffold_1571_5",0,0,0,0,0,0
"scaffold_1571_6",0,0,0,0,0,0
"scaffold_1571_7",0,0,0,0,0,0
"scaffold_1571_8",0,0,0,0,0,0
"scaffold_1571_9",0,0,0,0,0,0
"scaffold_1571_10",0,0,0,0,0,0
"scaffold_1571_11",0,0,0,0,0,0
"scaffold_1571_12",0,0,0,0,0,0
"scaffold_1571_13",0,0,0,0,0,0
"scaffold_1571_14",0,0,0,0,0,0
"scaffold_1571_15",0,0,0,0,0,0
"scaffold_1571_16",0,0,0,0,0,0
"scaffold_1571_17",0,0,0,0,1,0
"scaffold_1571_18",0,0,0,0,0,0
"scaffold_1571_19",0,0,0,0,0,0
"scaffold_1571_20",0,0,0,0,0,0
"scaffold_1571_21",0,0,0,0,0,0
"scaffold_1571_22",1,0,0,0,0,0
"scaffold_1571_23",0,0,0,0,0,0
"scaffold_1571_24",0,0,0,0,0,0
"scaffold_1571_25",0,0,0,0,0,0
"scaffold_1571_26",0,0,0,0,0,0
"scaffold_1571_27",0,0,0,0,0,0
"scaffold_1571_28",0,0,0,0,0,0
"scaffold_1571_29",0,0,0,0,0,0
"scaffold_1571_30",0,0,0,0,0,0
"scaffold_1571_31",0,0,0,0,0,0
"scaffold_1571_32",0,0,0,0,0,0
"scaffold_1571_33",0,0,0,0,0,0
"scaffold_1571_34",0,0,0,0,0,0
"scaffold_1571_35",0,0,0,0,0,0
"scaffold_1571_36",0,0,0,0,0,0
"scaffold_1571_37",0,0,0,0,0,0
"scaffold_658_1",0,0,0,0,0,0
"scaffold_658_2",0,0,0,0,0,0
"scaffold_658_3",0,0,0,0,0,0
"scaffold_658_4",0,0,0,0,0,0
"scaffold_658_5",0,0,0,0,0,0
"scaffold_658_6",0,0,0,0,0,0
"scaffold_658_7",0,0,0,0,0,0
"scaffold_658_8",0,0,0,0,0,0
"scaffold_658_9",0,0,0,0,0,0
"scaffold_658_10",0,0,0,0,0,0
"scaffold_658_11",0,0,0,0,0,0
"scaffold_658_12",0,0,0,0,0,0
"scaffold_658_13",2,0,0,0,0,0
