"","B1","B3","B4","E1","E2","E3"
"scaffold_119_1",0,0,0,0,0,0
"scaffold_119_2",0,0,0,0,0,0
"scaffold_119_3",0,0,0,0,0,0
"scaffold_119_4",0,0,0,0,0,0
"scaffold_119_5",0,0,1,0,0,0
"scaffold_119_6",0,0,0,0,0,0
"scaffold_119_7",0,0,0,0,0,0
"scaffold_119_8",0,0,0,0,0,0
"scaffold_119_9",0,0,0,0,0,0
"scaffold_119_10",0,0,0,0,0,0
"scaffold_119_11",0,0,0,0,0,0
"scaffold_119_12",0,0,0,0,0,0
"scaffold_119_13",0,0,0,0,0,0
"scaffold_119_14",0,0,0,0,0,0
"scaffold_119_15",0,0,0,0,0,0
"scaffold_119_16",0,0,0,0,0,0
"scaffold_119_17",0,0,0,0,0,0
"scaffold_119_18",0,0,0,0,0,0
"scaffold_119_19",0,0,0,0,0,0
"scaffold_119_20",0,0,0,0,0,0
"scaffold_119_21",0,0,0,0,0,0
"scaffold_119_22",0,1,0,0,0,0
"scaffold_119_23",0,0,1,0,0,0
"scaffold_119_24",0,0,0,0,0,0
"scaffold_119_25",0,0,0,0,0,0
"scaffold_119_26",0,0,0,0,0,0
"scaffold_119_27",0,0,0,0,0,0
"scaffold_119_28",0,0,1,0,0,0
"scaffold_119_29",0,0,0,0,0,0
"scaffold_119_30",0,0,0,0,0,0
"scaffold_119_31",0,0,0,0,0,0
"scaffold_119_32",0,0,0,0,0,0
"scaffold_119_33",0,0,0,0,0,0
"scaffold_119_34",0,0,0,0,0,0
"scaffold_119_35",0,0,0,0,0,0
"scaffold_119_36",0,0,0,0,0,0
"scaffold_119_37",0,0,0,0,0,0
"scaffold_119_38",0,0,0,0,0,0
"scaffold_119_39",0,0,0,0,0,0
"scaffold_119_40",0,0,0,0,0,0
"scaffold_119_41",0,0,0,0,0,0
"scaffold_119_42",0,0,0,0,0,0
"scaffold_119_43",0,0,2,0,0,0
"scaffold_119_44",0,1,0,0,0,0
"scaffold_119_45",0,0,0,0,0,0
"scaffold_119_46",0,0,0,0,0,0
"scaffold_119_47",0,0,0,0,0,0
"scaffold_119_48",0,0,0,0,0,0
"scaffold_119_49",0,0,0,0,0,0
"scaffold_119_50",0,0,0,0,0,0
"scaffold_119_51",0,0,0,0,0,0
"scaffold_119_52",0,0,0,0,0,0
"scaffold_119_53",0,0,0,0,0,0
"scaffold_119_54",0,0,0,0,0,0
"scaffold_119_55",0,0,1,0,0,0
"scaffold_119_56",0,0,1,0,0,0
"scaffold_119_57",0,0,0,0,0,0
"scaffold_119_58",0,0,0,0,0,0
"scaffold_119_59",0,0,0,0,0,0
"scaffold_119_60",0,0,0,0,0,0
"scaffold_119_61",0,0,0,0,0,0
"scaffold_119_62",0,0,0,0,0,0
"scaffold_119_63",0,0,0,0,0,0
"scaffold_119_64",0,0,0,0,0,0
"scaffold_119_65",0,0,0,0,0,0
"scaffold_119_66",0,0,0,0,0,0
"scaffold_119_67",0,0,0,0,0,0
"scaffold_119_68",0,0,0,0,0,0
"scaffold_119_69",0,0,0,0,0,0
