"","B1","B3","B4","E1","E2","E3"
"scaffold_406_1",0,0,0,0,0,0
"scaffold_406_2",0,0,0,0,0,0
"scaffold_406_3",0,0,0,0,0,0
"scaffold_406_4",0,0,2,0,0,0
"scaffold_406_5",0,0,0,0,0,0
"scaffold_406_6",0,0,0,0,0,0
"scaffold_406_7",0,0,0,0,0,0
"scaffold_406_8",0,0,0,0,0,0
"scaffold_406_9",0,0,0,0,0,0
"scaffold_406_10",0,0,0,0,0,0
"scaffold_406_11",0,0,0,0,0,0
"scaffold_406_12",0,0,0,0,0,0
"scaffold_406_13",0,0,0,0,0,0
"scaffold_406_14",0,0,0,0,0,0
"scaffold_406_15",0,0,0,0,0,0
"scaffold_406_16",0,0,0,0,0,0
"scaffold_406_17",0,0,0,0,0,0
"scaffold_406_18",0,0,0,0,0,0
"scaffold_406_19",0,0,0,0,0,0
"scaffold_406_20",0,0,0,0,0,0
"scaffold_406_21",0,0,0,0,0,0
"scaffold_406_22",0,0,0,0,0,0
"scaffold_406_23",0,0,0,0,0,0
"scaffold_406_24",0,0,0,0,0,0
"scaffold_406_25",0,0,2,0,0,0
"scaffold_406_26",0,0,0,0,0,0
"scaffold_406_27",0,0,1,0,0,0
"scaffold_406_28",0,0,1,0,0,0
"scaffold_406_29",0,0,0,0,0,0
"scaffold_406_30",0,0,2,0,0,0
"scaffold_406_31",0,0,1,0,1,0
"scaffold_406_32",0,0,0,0,0,0
"scaffold_406_33",0,0,0,0,0,0
"scaffold_406_34",0,0,0,0,0,0
"scaffold_406_35",0,0,0,0,0,0
"scaffold_406_36",0,0,0,0,0,0
"scaffold_406_37",0,0,0,0,0,0
"scaffold_406_38",0,0,0,0,0,0
"scaffold_406_39",0,0,1,0,0,0
"scaffold_406_40",0,0,0,0,0,0
"scaffold_406_41",0,0,0,0,0,0
"scaffold_406_42",0,0,0,0,0,0
"scaffold_406_43",0,0,0,0,0,0
"scaffold_406_44",0,0,0,0,0,0
"scaffold_406_45",0,0,0,0,0,0
"scaffold_406_46",0,0,0,0,0,0
"scaffold_406_47",0,0,1,0,0,0
"scaffold_406_48",0,0,0,0,0,0
"scaffold_406_49",0,0,0,0,0,0
"scaffold_406_50",0,0,0,0,0,0
"scaffold_406_51",0,0,2,0,0,0
"scaffold_406_52",0,3,1,0,0,0
"scaffold_406_53",0,0,0,0,0,0
"scaffold_406_54",0,0,5,0,0,0
"scaffold_406_55",0,0,0,0,0,0
"scaffold_406_56",0,0,0,0,0,0
"scaffold_406_57",0,0,2,0,0,0
"scaffold_406_58",0,0,0,0,0,0
"scaffold_406_59",0,0,0,0,0,0
"scaffold_406_60",0,0,0,0,0,0
"scaffold_406_61",0,0,0,0,1,0
"scaffold_406_62",0,0,0,0,0,0
"scaffold_406_63",0,0,0,0,0,0
"scaffold_406_64",0,0,0,0,0,0
"scaffold_406_65",0,0,0,0,0,0
"scaffold_406_66",0,0,0,0,0,0
"scaffold_406_67",0,0,0,0,0,0
"scaffold_406_68",0,0,0,0,0,0
"scaffold_406_69",0,0,1,0,0,0
"scaffold_406_70",0,0,0,0,0,0
"scaffold_406_71",0,0,0,0,0,0
"scaffold_406_72",0,0,0,0,0,0
"scaffold_406_73",0,0,0,0,0,0
"scaffold_406_74",0,0,2,0,0,0
"scaffold_406_75",0,0,3,0,0,0
"scaffold_406_76",0,0,0,0,0,0
"scaffold_406_77",0,0,0,0,0,0
"scaffold_406_78",0,0,0,0,0,0
"scaffold_406_79",0,0,0,0,0,0
"scaffold_406_80",0,0,0,0,0,0
"scaffold_406_81",0,0,0,0,0,0
"scaffold_406_82",0,0,1,0,0,0
"scaffold_406_83",0,0,0,0,0,0
"scaffold_406_84",0,0,0,0,0,0
