"","B1","B3","B4","E1","E2","E3"
"scaffold_15104_1",0,0,0,0,0,0
"scaffold_15104_2",0,0,0,0,0,0
"scaffold_15104_3",0,0,0,0,0,0
"scaffold_15104_4",0,0,0,0,0,0
"scaffold_15104_5",0,0,0,0,0,0
"scaffold_15104_6",0,0,0,0,0,0
"scaffold_44453_1",0,0,0,0,0,0
"scaffold_44453_2",0,0,0,0,0,0
"scaffold_59416_1",0,0,0,0,0,0
"scaffold_59416_2",0,0,0,0,0,0
"scaffold_88518_1",0,0,0,0,0,0
"scaffold_88518_2",0,0,0,0,0,0
"scaffold_59758_1",0,0,0,0,0,0
"scaffold_59758_2",0,0,0,0,0,0
"scaffold_70069_1",0,0,0,0,0,0
"scaffold_59840_1",0,0,0,0,0,0
"scaffold_59840_2",0,0,0,0,0,0
"scaffold_77707_1",0,0,0,0,0,0
"scaffold_77707_2",0,0,0,0,0,0
"scaffold_45227_1",0,0,0,0,0,0
"scaffold_45227_2",0,0,0,0,0,0
"scaffold_88536_1",0,2,0,0,0,0
"scaffold_29830_1",0,0,0,0,0,0
"scaffold_29830_2",0,0,0,0,0,0
"scaffold_29830_3",0,0,0,0,0,0
"scaffold_26975_1",0,0,0,0,0,0
"scaffold_26975_2",0,0,0,0,0,0
"scaffold_26975_3",0,0,0,0,0,0
"scaffold_26975_4",0,0,0,0,0,0
"scaffold_28513_1",0,0,0,0,0,0
"scaffold_28513_2",0,0,0,0,0,0
"scaffold_28513_3",0,0,0,0,0,0
"scaffold_65640_1",0,0,0,0,0,0
"scaffold_65640_2",0,0,0,0,0,0
"scaffold_21177_1",0,0,0,0,0,0
"scaffold_21177_2",0,0,0,0,0,0
"scaffold_21177_3",0,0,0,0,0,0
"scaffold_21177_4",0,0,0,0,0,0
"scaffold_21177_5",0,0,0,0,0,0
"scaffold_56984_1",0,0,0,0,0,0
"scaffold_56984_2",0,0,0,0,0,0
"scaffold_63533_1",0,0,0,0,0,0
"scaffold_69179_1",0,0,0,0,0,0
"scaffold_69179_2",0,0,0,0,0,0
"scaffold_64446_1",0,0,0,1,0,2
"scaffold_18126_1",0,0,0,0,0,2
"scaffold_17694_1",0,0,0,0,0,0
"scaffold_17694_2",0,0,0,0,0,0
"scaffold_17694_3",0,0,0,0,0,0
