"","B1","B3","B4","E1","E2","E3"
"scaffold_2_partial_0_20891_1",0,0,0,0,0,0
"scaffold_2_partial_0_20891_2",0,0,0,0,0,0
"scaffold_2_partial_0_20891_3",0,0,0,0,0,0
"scaffold_2_partial_0_20891_4",0,0,0,0,0,0
"scaffold_2_partial_0_20891_5",0,0,0,0,0,0
"scaffold_2_partial_0_20891_6",0,0,0,0,0,0
"scaffold_2_partial_0_20891_7",0,0,0,0,0,0
"scaffold_2_partial_0_20891_8",0,0,0,0,0,0
"scaffold_2_partial_0_20891_9",0,0,0,0,0,0
"scaffold_2_partial_0_20891_10",0,0,11,0,0,0
"scaffold_2_partial_40915_164444_1",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_2",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_3",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_4",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_5",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_6",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_7",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_8",0,0,1,0,0,0
"scaffold_2_partial_40915_164444_9",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_10",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_11",0,0,1,0,0,0
"scaffold_2_partial_40915_164444_12",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_13",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_14",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_15",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_16",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_17",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_18",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_19",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_20",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_21",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_22",0,1,2,0,0,0
"scaffold_2_partial_40915_164444_23",0,0,1,0,0,0
"scaffold_2_partial_40915_164444_24",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_25",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_26",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_27",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_28",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_29",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_30",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_31",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_32",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_33",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_34",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_35",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_36",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_37",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_38",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_39",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_40",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_41",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_42",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_43",0,0,1,0,0,0
"scaffold_2_partial_40915_164444_44",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_45",0,0,1,0,0,0
"scaffold_2_partial_40915_164444_46",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_47",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_48",0,0,4,0,0,2
"scaffold_2_partial_40915_164444_49",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_50",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_51",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_52",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_53",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_54",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_55",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_56",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_57",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_58",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_59",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_60",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_61",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_62",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_63",0,0,3,0,0,2
"scaffold_2_partial_40915_164444_64",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_65",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_66",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_67",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_68",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_69",0,2,0,0,0,0
"scaffold_2_partial_40915_164444_70",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_71",0,1,0,0,0,0
"scaffold_2_partial_40915_164444_72",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_73",0,0,2,0,0,0
"scaffold_2_partial_40915_164444_74",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_75",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_76",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_77",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_78",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_79",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_80",0,0,4,0,0,0
"scaffold_2_partial_40915_164444_81",0,0,4,0,0,0
"scaffold_2_partial_40915_164444_82",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_83",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_84",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_85",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_86",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_87",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_88",3,0,0,0,1,0
"scaffold_2_partial_40915_164444_89",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_90",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_91",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_92",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_93",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_94",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_95",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_96",0,0,0,0,1,0
"scaffold_2_partial_40915_164444_97",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_98",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_99",0,0,0,0,1,0
"scaffold_2_partial_40915_164444_100",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_101",0,0,0,0,1,0
"scaffold_2_partial_40915_164444_102",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_103",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_104",0,0,0,0,0,0
"scaffold_2_partial_40915_164444_105",0,0,2,0,0,0
"scaffold_2_partial_185373_513483_1",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_2",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_3",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_4",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_5",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_6",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_7",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_8",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_9",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_10",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_11",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_12",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_13",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_14",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_15",0,0,1,0,0,0
"scaffold_2_partial_185373_513483_16",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_17",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_18",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_19",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_20",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_21",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_22",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_23",0,0,0,0,0,0
"scaffold_2_partial_185373_513483_24",0,0,1,0,0,0
"scaffold_2_partial_185373_513483_25",0,0,7,0,0,0
"scaffold_2_partial_185373_513483_26",0,0,3,0,0,0
"scaffold_2_partial_185373_513483_27",0,0,1,0,0,0
"scaffold_2_partial_185373_513483_28",0,0,0,0,0,0
