"","B1","B3","B4","E1","E2","E3"
"scaffold_1139_1",0,0,0,0,0,0
"scaffold_1139_2",0,0,5,0,0,0
"scaffold_1139_3",0,0,4,0,0,0
"scaffold_1139_4",0,0,0,0,0,0
"scaffold_1139_5",0,0,0,0,0,0
"scaffold_1139_6",0,0,0,0,0,0
"scaffold_1139_7",0,0,0,0,0,0
"scaffold_1139_8",0,0,0,0,0,0
"scaffold_1139_9",0,0,0,0,0,0
"scaffold_1139_10",0,0,7,0,0,0
"scaffold_1139_11",0,0,3,1,0,0
"scaffold_1139_12",0,0,0,0,0,0
"scaffold_1139_13",0,0,0,0,0,0
"scaffold_1139_14",0,0,6,0,0,0
"scaffold_1139_15",0,0,0,0,0,0
"scaffold_1139_16",0,0,0,0,0,0
"scaffold_1139_17",0,0,0,0,0,0
"scaffold_1139_18",0,0,0,0,0,0
"scaffold_1139_19",0,0,0,0,0,0
"scaffold_1139_20",0,0,1,0,0,0
"scaffold_1139_21",0,0,1,3,0,0
"scaffold_1139_22",0,0,0,0,0,0
"scaffold_1139_23",0,0,0,0,0,1
"scaffold_1139_24",0,0,2,0,0,0
"scaffold_1139_25",0,0,0,1,0,0
"scaffold_1139_26",0,0,0,0,1,0
"scaffold_1139_27",0,0,0,0,0,0
"scaffold_1139_28",0,0,0,0,0,0
"scaffold_1139_29",0,0,0,0,0,0
"scaffold_1139_30",0,0,0,0,0,0
"scaffold_1139_31",0,1,0,0,1,0
"scaffold_1139_32",0,0,4,0,0,0
"scaffold_1139_33",0,0,0,0,0,0
"scaffold_1139_34",0,0,0,0,0,0
"scaffold_1139_35",0,0,1,0,0,0
"scaffold_1139_36",0,0,0,0,1,0
"scaffold_1139_37",0,0,0,0,0,0
"scaffold_1139_38",2,0,12,1,5,4
"scaffold_1139_39",0,0,1,0,0,0
"scaffold_1139_40",0,0,0,0,0,0
"scaffold_1139_41",0,0,0,0,0,0
"scaffold_1139_42",0,0,0,0,0,0
"scaffold_1139_43",0,0,0,0,0,0
"scaffold_1139_44",0,0,0,0,0,0
"scaffold_1139_45",0,0,0,0,0,0
"scaffold_1139_46",0,0,0,0,0,0
"scaffold_1139_47",0,0,3,0,0,0
"scaffold_1139_48",0,0,0,0,0,0
"scaffold_1139_49",0,0,2,0,0,0
"scaffold_1139_50",0,0,0,0,0,0
"scaffold_1139_51",0,0,0,1,1,0
"scaffold_1139_52",0,0,0,0,0,0
"scaffold_1139_53",0,0,2,0,0,0
"scaffold_1139_54",0,0,0,0,0,0
"scaffold_1139_55",0,0,2,0,0,0
"scaffold_1139_56",0,0,0,0,0,0
"scaffold_1139_57",0,0,0,0,0,0
"scaffold_1139_58",0,0,0,0,0,0
"scaffold_1139_59",0,0,1,0,0,0
"scaffold_1139_60",0,0,1,0,0,0
"scaffold_1139_61",0,0,0,0,0,0
"scaffold_1139_62",0,0,4,0,0,0
"scaffold_1139_63",0,0,0,0,0,0
"scaffold_1139_64",0,0,0,0,0,0
"scaffold_1139_65",0,0,0,0,0,0
"scaffold_1139_66",0,0,0,0,0,0
"scaffold_1139_67",0,0,0,0,0,0
"scaffold_1139_68",0,0,0,0,0,0
"scaffold_1139_69",0,0,0,0,0,0
"scaffold_1139_70",0,0,0,0,0,0
"scaffold_1139_71",0,0,0,0,0,0
"scaffold_1139_72",0,0,0,0,0,0
"scaffold_1139_73",0,0,2,0,0,0
"scaffold_1139_74",0,0,0,0,0,0
"scaffold_1139_75",0,0,0,0,0,0
"scaffold_1139_76",0,0,2,0,0,0
"scaffold_1139_77",3,0,0,0,0,0
"scaffold_1139_78",0,0,15,0,1,0
"scaffold_1139_79",0,0,0,0,0,0
"scaffold_1139_80",0,0,0,0,0,0
"scaffold_1139_81",0,0,0,0,0,0
"scaffold_1139_82",0,0,4,0,0,0
"scaffold_1139_83",0,0,0,0,0,0
"scaffold_1139_84",0,0,0,0,0,0
"scaffold_1139_85",0,0,0,0,0,0
"scaffold_1139_86",0,0,0,0,0,0
"scaffold_1139_87",0,0,3,0,0,0
"scaffold_1139_88",0,0,1,0,0,0
"scaffold_1139_89",0,0,0,0,0,0
