"","B1","B3","B4","E1","E2","E3"
"scaffold_1400_1",0,0,0,0,0,0
"scaffold_1400_2",0,0,7,0,0,0
"scaffold_1400_3",0,0,10,0,1,0
"scaffold_1400_4",0,0,1,0,0,0
"scaffold_1400_5",0,0,0,0,0,0
"scaffold_1400_6",1,0,16,1,0,1
"scaffold_1400_7",0,1,3,0,0,0
"scaffold_1400_8",0,0,8,0,1,2
"scaffold_1400_9",0,2,9,0,0,0
"scaffold_1400_10",0,1,10,0,0,0
"scaffold_1400_11",1,6,31,0,1,1
"scaffold_1400_12",0,0,10,0,0,0
"scaffold_1400_13",0,0,13,0,1,0
"scaffold_1400_14",0,2,15,0,2,0
"scaffold_1400_15",0,0,1,0,0,0
"scaffold_1400_16",0,0,19,0,0,0
"scaffold_1400_17",0,0,3,0,0,0
"scaffold_1400_18",0,2,15,0,0,0
"scaffold_1400_19",0,0,3,0,0,0
"scaffold_1400_20",0,0,0,0,0,0
"scaffold_1400_21",0,9,12,0,1,0
"scaffold_1400_22",0,0,6,0,0,0
"scaffold_1400_23",0,0,9,0,0,0
"scaffold_1400_24",0,0,0,0,0,0
"scaffold_1400_25",0,2,2,1,0,0
"scaffold_1400_26",0,0,5,0,0,1
"scaffold_1400_27",0,2,12,0,2,0
"scaffold_1400_28",0,1,10,0,0,1
"scaffold_1400_29",0,0,10,0,0,0
"scaffold_1400_30",0,1,15,0,0,0
"scaffold_1400_31",0,1,7,0,0,1
"scaffold_1400_32",0,0,9,0,0,0
"scaffold_1400_33",0,0,2,0,0,0
"scaffold_1400_34",0,0,2,0,0,0
"scaffold_1400_35",0,0,1,0,0,0
"scaffold_1400_36",0,0,4,0,0,0
"scaffold_1400_37",0,0,3,0,0,0
"scaffold_1400_38",0,0,0,0,0,0
"scaffold_1400_39",0,4,9,2,10,8
"scaffold_1400_40",0,0,20,0,2,0
"scaffold_1400_41",0,0,7,0,0,0
"scaffold_1400_42",0,0,2,0,0,0
"scaffold_1400_43",0,0,0,0,0,0
"scaffold_1400_44",0,0,1,0,0,0
"scaffold_1400_45",0,0,6,0,0,0
"scaffold_1400_46",0,0,0,0,0,0
"scaffold_1400_47",0,1,14,0,0,1
"scaffold_1400_48",0,0,10,0,0,0
"scaffold_1400_49",0,0,1,0,0,0
"scaffold_1400_50",0,0,11,0,0,0
"scaffold_1400_51",0,0,10,0,1,0
"scaffold_1400_52",0,0,0,0,0,0
"scaffold_1400_53",0,0,18,2,5,2
"scaffold_1400_54",0,2,4,0,0,0
"scaffold_1400_55",0,0,7,0,1,0
"scaffold_1400_56",0,0,0,0,2,0
"scaffold_1400_57",0,0,11,0,0,0
"scaffold_1400_58",0,1,3,0,2,0
"scaffold_1400_59",0,1,6,0,0,0
"scaffold_1400_60",0,0,10,0,0,0
"scaffold_1400_61",0,0,0,0,0,1
"scaffold_1400_62",0,0,4,0,1,0
"scaffold_1400_63",0,1,10,0,0,0
"scaffold_1400_64",0,5,2,0,2,0
"scaffold_1400_65",0,0,0,0,1,0
"scaffold_1400_66",0,2,26,1,2,0
"scaffold_1400_67",0,2,1,0,0,2
"scaffold_1400_68",0,0,7,0,0,0
"scaffold_1400_69",0,2,15,1,0,1
"scaffold_1400_70",0,1,3,0,0,0
"scaffold_1400_71",0,0,3,0,0,0
"scaffold_1400_72",0,0,1,0,0,0
"scaffold_1400_73",0,0,12,1,0,0
"scaffold_1400_74",0,0,4,0,0,0
"scaffold_1400_75",0,0,14,0,0,0
"scaffold_1400_76",0,1,8,0,3,0
"scaffold_1400_77",0,2,1,0,0,1
"scaffold_1400_78",0,0,7,0,0,0
"scaffold_1400_79",0,0,5,0,0,0
"scaffold_1400_80",0,1,0,0,0,3
"scaffold_1400_81",3,0,12,0,1,2
"scaffold_1400_82",0,0,2,1,0,0
"scaffold_1400_83",0,0,1,0,0,0
"scaffold_1400_84",0,1,4,0,0,0
"scaffold_1400_85",0,3,11,0,0,0
"scaffold_1400_86",0,1,0,0,0,0
"scaffold_1400_87",0,0,0,0,0,1
"scaffold_1400_88",0,0,0,0,0,0
"scaffold_1400_89",0,0,3,0,0,0
"scaffold_1400_90",0,0,0,0,0,0
"scaffold_1400_91",0,2,6,0,0,0
"scaffold_1400_92",0,0,3,0,0,0
"scaffold_1400_93",0,3,28,4,0,0
"scaffold_1400_94",3,17,68,0,3,2
"scaffold_1400_95",0,0,7,0,1,0
"scaffold_1400_96",0,0,12,3,0,1
"scaffold_1400_97",0,1,9,0,0,0
"scaffold_1400_98",0,0,0,0,0,0
"scaffold_1400_99",0,0,5,0,1,0
"scaffold_1400_100",3,0,3,0,0,0
"scaffold_1400_101",0,3,6,0,0,0
"scaffold_1400_102",0,4,5,0,0,0
"scaffold_1400_103",2,0,16,0,0,0
"scaffold_1400_104",0,0,0,0,0,0
"scaffold_1400_105",2,0,39,2,4,1
"scaffold_1400_106",1,3,15,0,1,1
"scaffold_1400_107",0,2,7,0,1,0
"scaffold_1400_108",0,0,7,0,5,0
"scaffold_1400_109",0,0,14,0,0,0
"scaffold_1400_110",0,0,5,0,0,0
"scaffold_1400_111",0,0,2,0,2,0
"scaffold_1400_112",0,0,8,0,0,0
"scaffold_1400_113",0,3,9,0,0,0
"scaffold_1400_114",0,0,1,0,0,0
"scaffold_1400_115",0,0,4,0,0,0
"scaffold_1400_116",0,0,5,0,0,0
"scaffold_1400_117",0,0,16,0,2,1
"scaffold_1400_118",0,0,4,0,1,0
"scaffold_1400_119",0,0,3,0,0,0
"scaffold_1400_120",0,0,2,0,0,0
"scaffold_1400_121",0,0,11,0,0,0
"scaffold_1400_122",0,0,4,0,0,0
"scaffold_1400_123",0,0,1,0,1,0
"scaffold_1400_124",0,1,7,0,0,0
"scaffold_1400_125",0,0,1,0,1,0
"scaffold_1400_126",0,0,3,0,0,0
"scaffold_1400_127",0,0,5,0,0,0
"scaffold_1400_128",0,0,2,0,2,0
"scaffold_1400_129",0,0,1,0,0,0
"scaffold_1400_130",0,0,7,0,1,0
"scaffold_1400_131",0,1,17,1,0,0
"scaffold_1400_132",0,0,3,0,0,0
"scaffold_1400_133",0,0,5,0,0,0
"scaffold_1400_134",0,0,2,0,0,0
"scaffold_1400_135",0,0,4,0,0,0
"scaffold_1400_136",0,0,0,0,0,0
"scaffold_1400_137",2,0,12,0,0,0
"scaffold_1400_138",0,1,21,0,2,2
"scaffold_1400_139",0,0,0,0,0,0
"scaffold_1400_140",0,7,13,0,0,0
"scaffold_1400_141",0,0,6,0,0,0
"scaffold_1400_142",0,2,3,0,0,0
"scaffold_1400_143",0,0,0,0,0,0
"scaffold_1400_144",0,0,5,0,0,0
"scaffold_1400_145",0,0,0,0,0,0
"scaffold_1400_146",0,0,2,0,0,0
"scaffold_1400_147",0,0,8,1,1,0
"scaffold_1400_148",0,0,16,0,0,0
"scaffold_1400_149",0,0,0,0,0,0
"scaffold_1400_150",0,2,5,0,1,0
"scaffold_1400_151",0,0,1,0,0,0
"scaffold_1400_152",0,0,11,0,0,0
"scaffold_1400_153",0,0,0,0,0,0
"scaffold_1400_154",0,4,12,0,0,0
"scaffold_1400_155",0,5,13,0,0,0
"scaffold_1400_156",0,0,8,0,0,0
"scaffold_1400_157",0,0,7,0,0,0
"scaffold_1400_158",0,0,0,0,0,0
"scaffold_1400_159",0,0,7,0,0,0
"scaffold_1400_160",0,1,12,1,1,0
"scaffold_1400_161",0,0,5,0,0,0
"scaffold_1400_162",0,1,19,0,3,0
"scaffold_1400_163",0,1,12,0,0,0
"scaffold_1400_164",0,0,1,0,0,0
"scaffold_1400_165",0,0,4,0,0,0
"scaffold_1400_166",0,0,4,0,0,0
"scaffold_1400_167",1,3,41,0,1,0
"scaffold_1400_168",4,0,1,0,0,0
"scaffold_1400_169",0,0,2,0,0,0
"scaffold_1400_170",1,1,10,0,0,0
"scaffold_1400_171",0,2,17,0,0,0
"scaffold_1400_172",0,2,17,0,0,0
"scaffold_1400_173",0,0,5,0,0,0
"scaffold_1400_174",0,1,3,0,0,0
"scaffold_1400_175",0,2,11,1,0,0
"scaffold_1400_176",1,0,7,0,3,3
"scaffold_1400_177",0,0,23,3,0,0
"scaffold_1400_178",0,1,0,0,0,0
"scaffold_1400_179",0,0,7,0,0,0
"scaffold_1400_180",0,0,12,0,0,0
"scaffold_1400_181",0,0,0,0,0,0
"scaffold_1400_182",0,0,0,0,0,1
"scaffold_1400_183",0,1,12,1,0,0
"scaffold_1400_184",0,2,2,0,0,0
"scaffold_1400_185",0,3,2,0,0,0
"scaffold_1400_186",0,3,10,0,0,0
"scaffold_1400_187",0,0,14,0,0,2
"scaffold_1400_188",0,4,1,0,1,0
"scaffold_1400_189",0,0,5,0,0,0
"scaffold_1400_190",0,0,8,0,0,0
"scaffold_1400_191",0,0,7,0,0,0
"scaffold_1400_192",0,0,15,0,0,0
"scaffold_1400_193",0,0,2,0,0,0
"scaffold_1400_194",0,1,5,0,0,0
"scaffold_1400_195",0,0,2,0,0,0
"scaffold_1400_196",0,1,3,0,0,0
"scaffold_1400_197",0,1,5,0,0,2
"scaffold_1400_198",0,0,0,0,0,0
"scaffold_1400_199",0,0,7,0,0,0
"scaffold_1400_200",0,0,4,0,0,0
"scaffold_1400_201",0,0,2,0,0,0
"scaffold_1400_202",0,2,20,0,0,0
"scaffold_1400_203",0,0,5,0,1,0
"scaffold_1400_204",0,0,6,0,0,0
"scaffold_1400_205",0,0,7,0,0,1
"scaffold_1400_206",0,3,47,2,2,0
"scaffold_1400_207",0,2,2,0,0,0
"scaffold_1400_208",1,0,2,0,3,1
"scaffold_1400_209",0,2,7,1,0,0
"scaffold_1400_210",0,0,6,0,3,0
"scaffold_1400_211",0,0,0,0,0,0
"scaffold_1400_212",0,0,0,0,0,0
"scaffold_1400_213",0,5,14,0,0,0
"scaffold_1400_214",0,0,9,0,2,0
"scaffold_1400_215",0,1,6,0,0,0
"scaffold_1400_216",0,0,15,0,0,0
"scaffold_1400_217",0,1,10,0,0,0
"scaffold_1400_218",0,0,2,0,0,1
"scaffold_1400_219",0,1,16,1,0,1
"scaffold_1400_220",4,0,8,0,0,0
"scaffold_1400_221",0,0,5,0,0,0
"scaffold_1400_222",0,0,13,0,0,0
"scaffold_1400_223",0,6,23,0,0,0
"scaffold_1400_224",1,4,20,1,3,0
"scaffold_1400_225",0,1,2,0,1,0
"scaffold_1400_226",0,0,3,0,0,0
"scaffold_1400_227",0,1,7,0,5,0
"scaffold_1400_228",0,0,7,3,1,0
"scaffold_1400_229",0,1,7,0,0,0
"scaffold_1400_230",0,5,11,0,0,0
"scaffold_1400_231",0,0,12,1,1,0
"scaffold_1400_232",0,0,2,0,0,0
"scaffold_1400_233",1,1,7,0,0,0
"scaffold_1400_234",0,2,4,0,1,0
"scaffold_1400_235",2,3,40,2,6,3
"scaffold_1400_236",0,0,5,1,0,0
"scaffold_1400_237",0,4,34,0,6,0
"scaffold_325_1",0,0,0,0,0,0
"scaffold_325_2",0,2,1,0,0,0
"scaffold_325_3",0,0,2,0,0,0
"scaffold_325_4",0,3,4,0,0,0
"scaffold_325_5",0,0,5,0,1,1
"scaffold_325_6",0,0,10,0,0,0
"scaffold_325_7",0,6,12,1,1,0
"scaffold_325_8",0,0,7,0,0,0
"scaffold_325_9",0,0,7,0,0,0
"scaffold_325_10",0,2,8,0,0,0
"scaffold_325_11",0,5,7,0,0,0
"scaffold_325_12",0,0,0,0,0,0
"scaffold_325_13",0,0,5,0,0,0
"scaffold_325_14",0,0,8,0,0,0
"scaffold_325_15",0,3,7,0,0,0
"scaffold_325_16",0,0,3,0,0,0
"scaffold_325_17",0,0,2,0,0,0
"scaffold_325_18",0,0,5,0,0,0
"scaffold_325_19",0,0,8,0,1,0
"scaffold_325_20",0,0,1,0,0,0
"scaffold_325_21",0,0,8,0,3,2
"scaffold_325_22",0,0,0,0,0,0
"scaffold_325_23",0,0,22,0,0,0
"scaffold_325_24",0,0,10,0,0,0
"scaffold_325_25",0,0,0,0,1,0
"scaffold_325_26",0,0,4,0,0,0
"scaffold_325_27",0,2,30,1,0,0
"scaffold_325_28",0,3,19,0,1,0
"scaffold_325_29",4,0,13,0,0,9
"scaffold_325_30",0,0,7,4,0,1
"scaffold_325_31",0,0,21,0,2,2
"scaffold_325_32",0,3,6,0,0,0
"scaffold_325_33",0,0,3,0,0,0
"scaffold_325_34",0,4,1,0,0,0
"scaffold_325_35",0,1,22,1,0,0
"scaffold_325_36",8,2,29,3,3,0
"scaffold_325_37",0,0,5,0,0,0
"scaffold_325_38",0,0,2,0,0,0
"scaffold_325_39",0,0,2,0,0,0
"scaffold_325_40",0,0,15,0,0,0
"scaffold_325_41",0,0,19,1,2,0
"scaffold_325_42",0,0,5,0,1,0
"scaffold_325_43",0,1,6,0,0,0
"scaffold_325_44",0,0,34,0,0,0
"scaffold_325_45",0,0,12,0,1,2
"scaffold_325_46",0,0,0,0,0,0
"scaffold_325_47",0,0,2,0,0,0
"scaffold_325_48",0,1,0,0,0,0
"scaffold_325_49",0,0,4,0,0,1
"scaffold_325_50",0,7,28,2,4,2
"scaffold_325_51",2,0,5,0,0,3
"scaffold_325_52",0,0,6,0,0,0
"scaffold_325_53",0,1,3,0,0,0
"scaffold_325_54",0,4,9,0,0,0
"scaffold_325_55",0,0,6,1,0,0
"scaffold_325_56",0,0,1,1,0,0
"scaffold_325_57",0,3,11,0,2,0
"scaffold_325_58",0,1,0,0,0,3
"scaffold_325_59",1,5,27,0,1,3
"scaffold_325_60",0,0,14,0,0,0
"scaffold_325_61",0,10,12,0,0,0
"scaffold_325_62",0,8,23,0,0,0
"scaffold_325_63",3,0,0,0,0,0
"scaffold_325_64",0,0,2,0,0,0
"scaffold_325_65",0,1,12,0,5,0
"scaffold_325_66",0,4,9,0,0,0
"scaffold_325_67",0,0,16,0,0,0
"scaffold_325_68",0,0,1,0,0,0
"scaffold_325_69",0,1,20,0,0,0
"scaffold_325_70",0,1,8,0,0,0
"scaffold_325_71",0,0,22,2,0,0
"scaffold_325_72",0,0,4,0,0,0
"scaffold_325_73",0,3,23,0,0,0
"scaffold_325_74",0,1,18,1,0,0
"scaffold_325_75",0,3,4,0,3,0
"scaffold_325_76",0,0,17,2,2,0
"scaffold_325_77",0,0,8,0,0,1
