"","B1","B3","B4","E1","E2","E3"
"scaffold_2287_1",0,0,0,0,0,0
"scaffold_2287_2",0,0,0,0,0,0
"scaffold_2287_3",0,0,0,0,1,0
"scaffold_2287_4",0,0,0,0,0,0
"scaffold_2287_5",0,0,0,0,0,0
"scaffold_2287_6",0,0,0,0,2,1
"scaffold_2287_7",0,0,0,0,0,0
"scaffold_2287_8",0,0,0,0,0,0
"scaffold_2287_9",0,0,0,0,6,0
"scaffold_2287_10",0,0,0,0,0,0
"scaffold_2287_11",0,0,0,0,0,0
"scaffold_2287_12",0,0,0,0,0,0
"scaffold_2287_13",0,0,0,0,0,0
"scaffold_2287_14",0,0,1,0,2,1
"scaffold_2287_15",0,0,0,0,6,1
"scaffold_2287_16",0,0,0,0,4,0
"scaffold_2287_17",0,0,0,0,0,1
"scaffold_2287_18",0,0,1,0,1,4
"scaffold_2287_19",0,0,0,0,0,0
"scaffold_8997_1",0,0,0,0,0,0
"scaffold_8997_2",0,0,0,0,0,0
"scaffold_8997_3",0,0,0,0,2,0
"scaffold_8997_4",0,0,0,0,0,0
"scaffold_8997_5",0,0,0,0,0,0
"scaffold_8997_6",0,0,0,0,0,0
"scaffold_8997_7",0,0,0,0,0,0
"scaffold_8997_8",0,0,0,0,0,0
"scaffold_8997_9",0,0,0,0,0,0
"scaffold_8997_10",0,0,0,0,0,0
"scaffold_8997_11",0,0,0,0,0,0
"scaffold_8997_12",0,0,0,0,0,0
"scaffold_8997_13",0,0,0,0,0,0
"scaffold_8997_14",0,0,0,0,0,0
"scaffold_8997_15",0,0,1,0,2,0
"scaffold_8997_16",0,0,0,0,0,0
"scaffold_8997_17",0,0,0,0,0,0
"scaffold_8997_18",0,0,0,0,0,0
"scaffold_1623_1",0,0,0,3,3,0
"scaffold_1623_2",0,0,0,0,0,0
"scaffold_1623_3",0,0,10,0,3,2
"scaffold_1623_4",0,0,0,0,0,0
"scaffold_1623_5",0,0,0,0,0,0
"scaffold_1623_6",0,0,0,0,0,1
"scaffold_1623_7",0,0,0,0,0,2
"scaffold_1623_8",0,0,1,0,3,1
"scaffold_1623_9",0,0,0,0,0,0
"scaffold_1623_10",0,0,0,0,0,0
"scaffold_1623_11",0,0,0,0,1,0
"scaffold_1623_12",0,0,0,0,3,0
"scaffold_1623_13",0,0,1,0,0,0
"scaffold_1623_14",0,0,0,0,0,0
"scaffold_1623_15",0,0,0,0,0,0
"scaffold_1623_16",0,0,0,0,0,0
"scaffold_1623_17",0,0,0,0,0,0
"scaffold_1623_18",0,0,5,0,2,0
"scaffold_1623_19",0,0,0,1,1,0
"scaffold_1623_20",0,0,0,0,0,0
"scaffold_1623_21",0,0,0,0,0,0
"scaffold_1623_22",0,0,0,0,0,0
"scaffold_1623_23",0,0,0,0,0,0
"scaffold_1623_24",0,0,0,0,4,0
"scaffold_1623_25",0,0,0,0,0,0
"scaffold_1623_26",0,0,0,0,0,0
"scaffold_1623_27",0,0,2,2,6,4
"scaffold_1623_28",0,0,0,0,0,0
"scaffold_1623_29",0,0,0,0,0,0
"scaffold_1623_30",0,0,0,0,0,0
"scaffold_1623_31",0,0,0,0,0,0
"scaffold_1623_32",0,0,0,0,0,0
"scaffold_1623_33",0,0,0,0,1,0
"scaffold_1623_34",0,0,0,0,1,0
"scaffold_1545_1",0,0,0,0,0,0
"scaffold_1545_2",0,0,0,0,0,0
"scaffold_1545_3",0,0,0,0,0,0
"scaffold_1545_4",0,0,0,0,0,0
"scaffold_1545_5",0,0,0,0,0,0
"scaffold_1545_6",0,0,0,0,1,0
"scaffold_1545_7",0,0,0,0,0,0
"scaffold_1545_8",0,0,0,0,0,0
"scaffold_1545_9",0,0,0,0,0,0
"scaffold_1545_10",0,0,0,0,0,0
"scaffold_1545_11",0,0,0,4,4,4
"scaffold_1545_12",6,0,1,1,12,0
"scaffold_1545_13",0,0,0,0,0,0
"scaffold_1545_14",0,0,1,0,0,0
"scaffold_1545_15",0,0,2,0,2,2
"scaffold_1545_16",0,0,1,0,0,0
"scaffold_1545_17",0,0,0,0,8,0
"scaffold_1545_18",0,0,0,0,0,0
"scaffold_1545_19",0,0,0,0,0,2
"scaffold_1545_20",0,0,3,0,0,1
"scaffold_1545_21",0,0,0,1,0,0
"scaffold_1545_22",0,0,0,4,0,0
"scaffold_1545_23",0,0,0,0,1,0
"scaffold_1545_24",0,0,0,0,0,0
"scaffold_1545_25",0,0,0,0,0,0
"scaffold_1545_26",0,0,0,0,2,0
"scaffold_1545_27",0,0,0,0,0,0
"scaffold_1545_28",0,0,0,0,1,3
"scaffold_1545_29",0,0,0,0,0,0
"scaffold_1545_30",0,0,0,0,0,0
"scaffold_1545_31",0,0,0,0,0,0
"scaffold_1545_32",0,0,0,0,0,0
"scaffold_1545_33",0,0,0,0,0,0
"scaffold_1545_34",0,0,0,0,0,0
"scaffold_1545_35",1,0,1,0,0,0
"scaffold_1545_36",0,0,0,0,3,0
"scaffold_1545_37",0,0,2,1,3,5
"scaffold_1545_38",0,0,3,3,1,0
"scaffold_15217_1",0,0,0,0,0,0
"scaffold_15217_2",0,0,0,0,0,0
"scaffold_24066_1",0,0,2,0,0,0
"scaffold_24066_2",0,0,0,0,0,0
"scaffold_24066_3",0,0,0,0,0,0
"scaffold_568_partial_0_61757_1",2,0,6,0,0,0
