"","B1","B3","B4","E1","E2","E3"
"scaffold_14827_1",0,0,0,0,0,0
"scaffold_14827_2",0,0,0,0,0,0
"scaffold_14827_3",0,0,0,0,0,0
"scaffold_14827_4",0,0,0,0,0,0
"scaffold_14827_5",0,0,0,0,0,0
"scaffold_14827_6",0,0,0,0,0,0
"scaffold_62121_1",0,0,0,0,0,0
"scaffold_62121_2",0,0,0,0,0,0
"scaffold_62121_3",0,0,0,0,0,0
"scaffold_62121_4",0,0,0,0,0,0
"scaffold_13728_1",0,0,0,0,0,0
"scaffold_13728_2",0,0,0,0,0,0
"scaffold_13728_3",0,0,0,0,0,0
"scaffold_13728_4",0,0,0,0,0,0
"scaffold_13728_5",0,0,0,0,0,0
"scaffold_26849_1",0,0,3,1,3,4
"scaffold_26849_2",0,0,2,0,1,1
"scaffold_26849_3",0,0,0,0,0,0
"scaffold_26849_4",0,1,0,1,0,0
"scaffold_26849_5",0,0,0,0,0,0
"scaffold_13630_1",0,0,0,0,0,0
"scaffold_13630_2",0,0,0,0,0,0
"scaffold_13630_3",0,0,0,0,0,0
"scaffold_13630_4",0,0,0,0,0,0
"scaffold_13630_5",0,0,0,0,0,0
"scaffold_13630_6",0,0,0,0,0,0
"scaffold_13630_7",0,0,0,0,0,0
"scaffold_13630_8",0,0,0,0,0,0
"scaffold_13630_9",0,0,0,0,0,0
"scaffold_13630_10",0,0,0,0,0,0
"scaffold_13630_11",0,0,0,0,0,0
"scaffold_13630_12",0,0,0,0,0,0
"scaffold_1126_1",0,0,0,0,0,0
"scaffold_1126_2",0,0,0,0,0,0
"scaffold_1126_3",0,0,0,0,0,0
"scaffold_1126_4",0,0,2,0,0,0
"scaffold_1126_5",0,0,0,0,0,0
"scaffold_1126_6",0,0,0,0,0,0
"scaffold_1126_7",0,0,0,0,0,0
"scaffold_1126_8",0,0,0,0,0,0
"scaffold_1126_9",0,0,0,0,0,0
"scaffold_1126_10",0,0,0,0,0,2
"scaffold_1126_11",0,0,0,0,0,0
"scaffold_1126_12",0,0,1,0,0,0
"scaffold_1126_13",0,0,0,0,0,0
"scaffold_1126_14",0,0,0,0,0,0
"scaffold_1126_15",0,0,0,0,0,0
