"","B1","B3","B4","E1","E2","E3"
"scaffold_4222_1",0,0,0,0,0,0
"scaffold_4222_2",0,0,0,0,0,0
"scaffold_4222_3",0,0,0,0,0,0
"scaffold_4222_4",0,0,0,0,0,0
"scaffold_4222_5",0,0,0,0,0,0
"scaffold_4222_6",0,0,0,0,0,0
"scaffold_4222_7",0,0,0,0,0,0
"scaffold_4222_8",0,0,0,0,0,0
"scaffold_4222_9",0,0,0,0,0,0
"scaffold_4222_10",1,0,0,0,0,0
"scaffold_4222_11",0,0,0,0,0,0
"scaffold_4222_12",0,0,0,0,0,0
"scaffold_4222_13",0,0,0,0,0,0
"scaffold_4222_14",0,0,0,0,0,0
"scaffold_4222_15",0,0,0,0,0,0
"scaffold_4222_16",0,0,0,0,0,0
"scaffold_4222_17",0,0,0,0,0,0
"scaffold_4222_18",0,0,0,0,0,0
"scaffold_4222_19",0,0,0,0,0,0
"scaffold_11676_1",0,0,0,0,0,0
"scaffold_11676_2",0,0,1,0,0,0
"scaffold_11676_3",1,0,1,0,0,0
"scaffold_11676_4",0,0,0,0,0,0
"scaffold_25011_1",0,0,0,0,0,0
"scaffold_25011_2",0,0,0,0,0,0
"scaffold_25011_3",0,0,0,0,0,0
"scaffold_147_1",0,0,0,0,0,0
"scaffold_147_2",0,0,0,0,0,0
"scaffold_147_3",0,0,0,0,0,0
"scaffold_147_4",0,0,0,0,0,0
"scaffold_147_5",3,0,2,0,0,0
"scaffold_147_6",0,0,0,0,0,0
"scaffold_147_7",0,0,0,0,0,0
"scaffold_147_8",0,0,0,0,0,0
"scaffold_147_9",0,0,0,0,0,0
"scaffold_147_10",0,0,0,0,0,0
"scaffold_147_11",0,0,0,0,0,0
"scaffold_147_12",0,0,0,0,0,0
"scaffold_147_13",0,0,0,0,0,0
"scaffold_147_14",0,0,0,0,0,0
"scaffold_147_15",0,0,0,0,0,0
"scaffold_147_16",0,0,0,0,0,0
"scaffold_147_17",1,0,4,0,2,0
"scaffold_147_18",0,0,0,0,0,0
"scaffold_147_19",0,0,0,0,0,0
"scaffold_147_20",0,0,0,0,0,0
"scaffold_147_21",0,0,0,0,0,0
"scaffold_147_22",0,0,0,0,0,0
"scaffold_147_23",0,0,0,0,2,0
"scaffold_147_24",0,0,0,0,0,0
"scaffold_147_25",0,0,0,0,0,0
"scaffold_147_26",0,0,0,0,0,0
"scaffold_147_27",0,0,1,0,0,0
"scaffold_147_28",0,0,0,0,0,0
"scaffold_147_29",0,0,0,0,0,0
"scaffold_147_30",0,0,0,0,0,0
"scaffold_147_31",0,0,0,0,0,0
"scaffold_147_32",0,0,0,0,0,0
"scaffold_147_33",0,0,0,0,0,0
"scaffold_147_34",0,0,0,0,0,0
"scaffold_147_35",0,0,3,0,0,0
"scaffold_147_36",0,0,0,0,0,0
"scaffold_147_37",0,0,0,0,0,0
"scaffold_147_38",0,0,0,0,0,0
"scaffold_147_39",0,0,0,0,1,0
"scaffold_147_40",0,0,0,0,0,0
"scaffold_147_41",0,0,0,0,0,0
"scaffold_147_42",0,0,0,0,0,0
"scaffold_147_43",0,0,0,0,0,0
"scaffold_147_44",0,0,0,0,0,0
"scaffold_147_45",0,0,1,0,0,0
"scaffold_147_46",0,0,0,0,0,0
"scaffold_147_47",0,0,0,0,0,0
"scaffold_147_48",0,0,0,0,0,0
"scaffold_147_49",0,0,0,0,0,0
"scaffold_147_50",0,0,0,0,0,0
"scaffold_147_51",0,0,0,0,0,0
