"","B1","B3","B4","E1","E2","E3"
"scaffold_10057_1",0,0,1,0,0,0
"scaffold_10057_2",0,0,0,0,0,0
"scaffold_10057_3",0,0,0,0,0,0
"scaffold_10057_4",0,0,0,0,0,0
"scaffold_10057_5",0,0,0,0,0,0
"scaffold_10057_6",0,0,0,0,0,0
"scaffold_10057_7",0,0,1,0,0,0
"scaffold_10057_8",0,0,0,0,0,0
"scaffold_10057_9",0,0,0,0,0,0
"scaffold_10057_10",0,0,0,0,0,0
"scaffold_10057_11",0,0,0,0,0,0
"scaffold_10057_12",0,0,0,0,0,0
"scaffold_10057_13",0,0,0,0,0,0
"scaffold_10057_14",0,0,0,0,0,0
"scaffold_16015_1",0,0,0,0,0,0
"scaffold_16015_2",0,0,0,0,0,0
"scaffold_16015_3",0,0,0,0,0,0
"scaffold_16015_4",0,0,0,0,0,0
"scaffold_16015_5",0,0,0,0,0,0
"scaffold_10158_1",0,0,0,0,0,0
"scaffold_10158_2",0,0,0,0,0,0
"scaffold_10158_3",0,0,0,0,0,0
"scaffold_10158_4",0,0,0,0,0,0
"scaffold_10158_5",0,0,0,0,0,0
"scaffold_10158_6",0,0,0,0,0,0
"scaffold_10158_7",0,0,3,0,0,0
"scaffold_10158_8",0,0,0,0,0,0
"scaffold_10158_9",0,0,0,0,0,0
"scaffold_3563_1",0,0,0,0,0,0
"scaffold_3563_2",0,0,0,0,0,0
"scaffold_3563_3",0,0,0,0,0,0
"scaffold_3563_4",0,0,0,0,0,0
"scaffold_3563_5",0,0,0,0,0,0
"scaffold_3563_6",0,0,0,0,0,0
"scaffold_3563_7",0,0,0,0,0,0
"scaffold_3563_8",0,0,0,0,0,0
"scaffold_3563_9",0,0,0,0,0,0
"scaffold_3563_10",0,0,0,0,0,0
"scaffold_3563_11",0,1,0,0,0,0
"scaffold_3563_12",0,0,0,0,0,0
"scaffold_3563_13",0,0,0,0,0,0
"scaffold_3563_14",0,0,0,0,0,0
"scaffold_3563_15",0,0,0,0,0,0
"scaffold_3563_16",0,0,0,0,0,0
"scaffold_3563_17",0,0,0,0,0,0
"scaffold_3563_18",0,0,0,0,0,0
"scaffold_3563_19",0,0,0,0,0,0
"scaffold_3563_20",0,0,1,0,0,0
"scaffold_3563_21",0,0,0,0,0,0
"scaffold_3563_22",0,0,0,0,0,0
"scaffold_14050_1",0,0,0,0,0,0
"scaffold_14050_2",0,0,0,0,0,0
"scaffold_14050_3",0,0,0,0,0,0
"scaffold_14050_4",0,0,0,0,0,0
"scaffold_14050_5",0,0,0,0,0,0
"scaffold_14050_6",0,0,0,0,0,0
"scaffold_14050_7",0,0,0,0,0,0
"scaffold_14050_8",0,0,0,0,0,0
"scaffold_14050_9",0,0,0,0,0,0
"scaffold_14050_10",0,0,0,0,0,0
"scaffold_30202_1",0,0,0,0,0,0
"scaffold_30202_2",0,0,0,0,0,0
"scaffold_8991_1",0,0,0,0,0,0
"scaffold_8991_2",0,0,0,0,0,0
"scaffold_8991_3",0,0,0,0,0,0
"scaffold_8991_4",0,0,0,0,0,0
"scaffold_8991_5",0,0,0,0,0,0
"scaffold_8991_6",0,0,0,0,0,0
"scaffold_8991_7",0,0,0,0,0,0
"scaffold_78660_1",0,0,0,0,0,0
"scaffold_78660_2",0,0,0,0,0,0
"scaffold_3074_1",0,0,0,0,0,0
"scaffold_3074_2",0,0,0,0,0,0
"scaffold_3074_3",0,0,0,0,0,0
"scaffold_3074_4",0,0,0,0,0,0
"scaffold_3074_5",0,0,0,0,0,0
"scaffold_3074_6",0,0,0,0,0,0
"scaffold_3074_7",0,0,0,0,0,0
"scaffold_3074_8",0,0,0,0,0,0
"scaffold_3074_9",0,0,0,0,0,0
"scaffold_3074_10",0,0,0,0,0,0
"scaffold_3074_11",0,0,0,0,0,0
"scaffold_3074_12",0,0,0,0,0,0
"scaffold_3074_13",0,0,0,0,0,0
"scaffold_3074_14",0,0,0,0,0,0
"scaffold_3074_15",0,0,0,0,0,0
"scaffold_3074_16",0,0,0,0,0,0
"scaffold_3074_17",0,0,0,0,0,0
"scaffold_3074_18",0,0,2,0,0,0
"scaffold_3074_19",0,1,0,0,0,0
"scaffold_4110_1",0,0,0,0,0,0
"scaffold_4110_2",0,0,0,0,0,0
"scaffold_4110_3",0,0,0,0,0,0
"scaffold_4110_4",0,0,0,0,0,0
"scaffold_4110_5",0,0,0,0,0,0
"scaffold_4110_6",0,8,11,0,0,0
"scaffold_4110_7",0,3,0,0,0,0
"scaffold_4110_8",0,4,14,0,0,0
"scaffold_4110_9",0,0,0,0,0,0
"scaffold_4110_10",0,0,0,0,0,0
