"","B1","B3","B4","E1","E2","E3"
"scaffold_6726_1",0,0,0,0,0,0
"scaffold_6726_2",0,0,0,0,0,0
"scaffold_6726_3",0,0,0,0,0,0
"scaffold_6726_4",0,0,2,0,0,0
"scaffold_6726_5",2,0,1,0,0,0
"scaffold_6726_6",0,0,0,0,0,0
"scaffold_6726_7",0,0,6,3,12,1
"scaffold_6726_8",0,0,0,0,0,0
"scaffold_6726_9",0,0,0,0,0,0
"scaffold_6726_10",0,0,0,0,0,0
"scaffold_6726_11",0,0,0,0,0,0
"scaffold_6726_12",0,0,0,0,0,0
"scaffold_6726_13",0,0,0,0,0,0
"scaffold_16701_1",0,0,0,0,0,0
"scaffold_16701_2",0,0,0,0,0,0
"scaffold_16701_3",0,0,0,0,0,0
"scaffold_16701_4",0,0,0,0,0,0
"scaffold_16701_5",0,0,0,0,0,0
"scaffold_1048_1",0,0,0,0,0,0
"scaffold_1048_2",0,0,0,0,1,0
"scaffold_1048_3",0,0,0,0,0,0
"scaffold_1048_4",0,0,0,0,0,0
"scaffold_1048_5",0,0,0,0,0,0
"scaffold_1048_6",0,0,0,0,1,0
"scaffold_1048_7",0,0,0,0,0,0
"scaffold_1048_8",0,0,0,0,0,0
"scaffold_1048_9",0,0,0,0,0,0
"scaffold_1048_10",0,0,0,0,0,0
"scaffold_1048_11",0,0,1,0,0,0
"scaffold_1048_12",0,0,0,0,0,0
"scaffold_1048_13",0,0,0,0,0,0
"scaffold_1048_14",0,0,0,0,0,0
"scaffold_1048_15",0,0,0,0,0,0
"scaffold_1048_16",0,0,0,0,0,0
"scaffold_1048_17",0,0,0,0,0,0
"scaffold_1048_18",0,0,0,0,0,0
"scaffold_1048_19",0,0,0,0,0,0
"scaffold_1048_20",0,0,0,0,0,0
"scaffold_1048_21",0,0,0,0,0,0
"scaffold_1048_22",0,0,0,0,0,0
"scaffold_1048_23",0,0,0,0,0,0
"scaffold_1048_24",0,0,0,0,0,0
"scaffold_1048_25",2,1,0,0,0,0
"scaffold_1048_26",0,0,0,1,6,11
"scaffold_1048_27",0,0,0,0,0,0
"scaffold_1048_28",0,0,0,0,0,0
"scaffold_1048_29",0,0,0,0,0,0
"scaffold_1048_30",0,0,0,0,0,0
"scaffold_1048_31",0,0,0,0,0,0
"scaffold_1048_32",0,0,1,0,2,0
"scaffold_1048_33",0,0,0,0,0,0
"scaffold_1048_34",0,0,0,0,0,0
"scaffold_1048_35",0,0,0,0,0,0
"scaffold_1048_36",0,0,0,0,0,0
"scaffold_1048_37",0,0,0,0,0,0
"scaffold_1048_38",0,0,0,0,0,0
"scaffold_1048_39",0,0,2,0,0,0
"scaffold_1048_40",0,0,0,0,0,0
"scaffold_1048_41",0,0,0,0,0,0
"scaffold_1048_42",0,0,0,0,0,0
"scaffold_1048_43",0,0,0,0,0,0
"scaffold_1048_44",0,0,0,0,0,0
"scaffold_1048_45",0,0,0,0,0,0
"scaffold_1048_46",0,0,0,0,0,0
"scaffold_1048_47",0,0,0,0,0,0
"scaffold_1048_48",0,0,0,0,0,0
"scaffold_1048_49",0,0,0,0,0,0
"scaffold_3697_1",0,0,0,0,0,0
