"","B1","B3","B4","E1","E2","E3"
"scaffold_17373_1",1,0,0,2,0,0
"scaffold_17373_2",1,0,2,0,0,0
"scaffold_17373_3",0,0,7,0,0,0
"scaffold_17373_4",0,1,0,0,0,0
"scaffold_17373_5",2,5,22,0,0,0
"scaffold_17373_6",0,0,1,0,2,0
"scaffold_17373_7",0,1,0,0,0,0
"scaffold_17373_8",3,0,4,0,0,0
"scaffold_17373_9",0,0,0,0,0,0
"scaffold_17373_10",0,0,1,0,0,0
"scaffold_8942_1",1,1,4,0,0,0
"scaffold_8942_2",0,0,2,0,0,0
"scaffold_8942_3",0,6,11,0,0,0
"scaffold_8942_4",0,1,4,0,0,0
"scaffold_8942_5",0,0,2,0,0,0
"scaffold_8942_6",0,0,0,0,0,0
"scaffold_8942_7",0,0,2,0,0,0
"scaffold_8942_8",0,7,23,0,0,1
"scaffold_8942_9",0,0,12,0,0,0
"scaffold_8942_10",0,0,7,0,0,0
"scaffold_8942_11",0,0,3,0,0,0
"scaffold_8942_12",0,0,0,0,0,0
"scaffold_8942_13",0,0,1,0,0,2
"scaffold_8942_14",0,0,0,0,0,0
"scaffold_8942_15",0,0,0,0,0,0
"scaffold_8942_16",0,2,4,0,0,0
"scaffold_8942_17",0,0,0,0,0,0
"scaffold_8942_18",3,0,1,0,0,0
"scaffold_8942_19",0,0,4,0,0,0
"scaffold_3417_1",0,1,6,0,0,0
"scaffold_3417_2",0,0,2,0,0,0
"scaffold_3417_3",0,0,6,0,0,0
"scaffold_3417_4",0,0,0,0,0,0
"scaffold_3417_5",1,0,0,0,0,0
"scaffold_3417_6",0,1,3,0,2,1
"scaffold_3417_7",0,0,2,0,0,0
"scaffold_3417_8",0,0,0,0,0,0
"scaffold_3417_9",0,0,0,0,0,0
"scaffold_3417_10",0,0,8,0,0,0
"scaffold_3417_11",0,0,2,0,0,1
"scaffold_3417_12",0,0,0,0,0,0
"scaffold_3417_13",0,2,0,0,0,1
"scaffold_3417_14",0,0,1,0,0,0
"scaffold_3417_15",0,1,2,0,0,0
"scaffold_3417_16",0,0,0,0,0,0
"scaffold_3417_17",0,0,7,0,0,0
"scaffold_3417_18",0,0,3,0,0,0
"scaffold_3417_19",0,0,5,0,0,0
"scaffold_3417_20",0,0,4,0,0,0
"scaffold_3417_21",0,2,11,0,0,0
"scaffold_3417_22",0,0,0,1,3,0
"scaffold_3417_23",0,0,1,0,0,0
"scaffold_3417_24",0,0,0,0,0,0
"scaffold_3417_25",0,0,3,0,0,0
"scaffold_3417_26",0,0,1,0,0,0
"scaffold_1034_1",0,0,8,1,3,5
"scaffold_1034_2",0,0,6,0,0,0
"scaffold_1034_3",0,1,8,0,0,0
"scaffold_1034_4",0,2,1,0,0,0
"scaffold_1034_5",0,0,13,0,0,0
"scaffold_1034_6",0,0,6,0,0,0
"scaffold_1034_7",0,0,5,0,0,0
"scaffold_1034_8",0,0,7,0,0,0
"scaffold_1034_9",0,1,0,0,0,0
"scaffold_1034_10",0,2,2,0,0,0
"scaffold_1034_11",0,0,0,0,0,0
"scaffold_1034_12",0,0,6,0,0,0
"scaffold_1034_13",0,1,4,0,0,0
"scaffold_1034_14",0,0,7,0,2,0
"scaffold_1034_15",0,5,12,0,0,0
"scaffold_1034_16",0,0,1,0,0,0
"scaffold_1034_17",0,0,1,0,0,0
"scaffold_1034_18",0,0,3,0,0,0
"scaffold_1034_19",0,1,6,0,0,0
"scaffold_1034_20",0,0,0,0,1,1
"scaffold_1034_21",0,0,0,0,0,0
"scaffold_1034_22",0,0,0,0,0,0
"scaffold_1034_23",0,0,4,0,0,0
"scaffold_1034_24",0,2,1,0,0,0
"scaffold_1034_25",0,1,5,0,2,1
"scaffold_1034_26",0,0,3,0,0,0
"scaffold_1034_27",5,2,36,3,4,0
"scaffold_1034_28",0,0,6,0,5,0
"scaffold_1034_29",1,0,8,1,5,5
"scaffold_1034_30",1,0,0,0,0,0
"scaffold_1034_31",4,8,55,4,15,9
"scaffold_1034_32",0,2,10,0,0,0
"scaffold_1034_33",0,1,4,0,0,0
"scaffold_1034_34",0,1,2,0,0,0
"scaffold_1034_35",0,1,11,0,0,0
"scaffold_1034_36",0,0,3,0,0,0
"scaffold_1034_37",0,0,0,0,0,0
"scaffold_1034_38",0,0,1,0,4,0
"scaffold_1034_39",0,3,5,0,0,0
"scaffold_1034_40",0,0,4,0,0,0
"scaffold_1034_41",0,0,0,0,0,0
"scaffold_1034_42",0,2,19,2,11,1
"scaffold_1034_43",2,0,3,0,0,3
"scaffold_1034_44",0,0,9,0,0,0
"scaffold_1034_45",0,1,4,0,0,0
"scaffold_1034_46",0,0,0,0,0,0
"scaffold_1034_47",0,0,5,0,0,0
"scaffold_1034_48",0,0,1,0,0,0
"scaffold_1034_49",0,3,9,0,0,1
"scaffold_1034_50",4,12,61,0,13,4
"scaffold_1034_51",0,0,16,1,0,0
"scaffold_1034_52",0,3,9,0,0,0
"scaffold_1034_53",0,0,1,0,0,0
"scaffold_1034_54",0,0,10,0,0,0
"scaffold_1034_55",1,2,12,6,8,6
"scaffold_1034_56",0,0,7,1,0,0
"scaffold_1034_57",0,0,1,0,0,0
"scaffold_1034_58",0,0,1,0,0,1
"scaffold_1034_59",0,1,3,0,0,0
"scaffold_1034_60",1,0,6,0,1,0
