"","B1","B3","B4","E1","E2","E3"
"scaffold_437_1",0,0,0,0,0,0
"scaffold_437_2",0,0,0,0,0,0
"scaffold_437_3",0,0,0,0,0,0
"scaffold_437_4",0,0,0,0,0,0
"scaffold_437_5",0,0,0,0,0,0
"scaffold_437_6",0,0,0,0,0,0
"scaffold_437_7",0,0,0,0,0,0
"scaffold_437_8",0,0,0,0,0,0
"scaffold_437_9",0,0,0,0,0,0
"scaffold_437_10",0,0,0,0,0,0
"scaffold_437_11",0,0,0,0,0,0
"scaffold_437_12",0,0,0,0,0,0
"scaffold_437_13",0,0,0,0,0,0
"scaffold_437_14",0,0,2,0,0,0
"scaffold_437_15",0,0,0,0,0,0
"scaffold_437_16",0,0,0,0,0,0
"scaffold_437_17",0,0,0,0,0,0
"scaffold_437_18",0,0,0,0,0,0
"scaffold_437_19",0,0,1,0,0,0
"scaffold_437_20",0,0,0,0,0,0
"scaffold_437_21",0,0,0,0,0,0
"scaffold_437_22",0,0,0,0,0,0
"scaffold_437_23",0,0,0,0,0,0
"scaffold_437_24",0,0,0,0,0,0
"scaffold_437_25",0,0,0,0,0,0
"scaffold_437_26",0,0,0,0,0,0
"scaffold_437_27",0,0,0,0,0,0
"scaffold_437_28",0,0,0,0,0,0
"scaffold_437_29",0,0,0,0,0,0
"scaffold_437_30",0,0,0,0,0,0
"scaffold_437_31",0,0,0,0,0,0
"scaffold_437_32",0,0,0,0,0,0
"scaffold_437_33",0,0,0,0,0,0
"scaffold_437_34",0,0,0,0,0,0
"scaffold_437_35",0,0,0,0,0,0
"scaffold_437_36",0,0,0,0,0,0
"scaffold_437_37",0,0,0,0,0,0
"scaffold_437_38",0,0,0,0,0,0
"scaffold_437_39",0,0,0,0,0,0
"scaffold_437_40",0,0,0,0,0,0
"scaffold_437_41",0,0,0,0,0,0
"scaffold_437_42",0,0,0,0,0,0
"scaffold_437_43",0,0,0,0,0,0
"scaffold_437_44",0,0,0,0,0,0
"scaffold_437_45",0,0,0,0,0,0
"scaffold_437_46",0,0,0,0,0,0
"scaffold_437_47",0,0,0,0,0,0
"scaffold_437_48",0,0,0,0,0,0
"scaffold_437_49",0,0,0,0,0,0
"scaffold_437_50",0,0,0,0,0,0
"scaffold_437_51",0,0,0,0,0,0
"scaffold_437_52",0,0,0,0,0,0
"scaffold_437_53",0,0,0,0,0,0
"scaffold_437_54",0,0,4,0,0,0
"scaffold_437_55",0,0,0,0,0,0
"scaffold_437_56",0,0,0,0,0,0
"scaffold_437_57",0,0,0,0,0,0
"scaffold_437_58",0,0,0,0,0,0
"scaffold_437_59",0,0,0,0,0,0
"scaffold_437_60",0,0,0,0,0,0
"scaffold_437_61",0,0,0,0,0,0
"scaffold_437_62",0,0,0,0,0,0
"scaffold_437_63",0,0,0,0,0,0
"scaffold_437_64",0,0,0,0,0,0
"scaffold_437_65",0,0,0,0,0,0
"scaffold_437_66",0,0,0,0,0,0
"scaffold_437_67",0,0,0,0,0,0
"scaffold_437_68",0,0,0,0,0,0
"scaffold_437_69",0,0,0,0,0,0
"scaffold_437_70",0,0,0,0,0,0
"scaffold_437_71",0,0,0,0,0,0
"scaffold_437_72",0,0,0,0,0,0
"scaffold_437_73",0,0,0,0,0,0
"scaffold_437_74",0,0,0,0,0,0
"scaffold_437_75",0,0,0,0,0,0
"scaffold_437_76",0,0,0,0,0,0
"scaffold_437_77",0,0,0,0,0,0
"scaffold_437_78",0,0,0,0,0,0
"scaffold_437_79",0,0,0,0,0,0
"scaffold_437_80",0,0,0,0,0,0
"scaffold_437_81",0,0,0,0,0,0
"scaffold_437_82",0,0,0,0,0,0
"scaffold_437_83",0,0,0,0,0,0
"scaffold_437_84",0,0,0,0,0,0
"scaffold_437_85",0,0,0,0,0,0
"scaffold_437_86",0,0,0,0,0,0
"scaffold_437_87",0,0,0,0,0,0
"scaffold_437_88",0,0,0,0,0,0
"scaffold_437_89",0,0,0,0,0,0
"scaffold_437_90",0,0,0,0,0,0
"scaffold_437_91",0,0,0,0,0,0
"scaffold_437_92",0,0,0,0,0,0
"scaffold_437_93",0,0,0,0,0,0
"scaffold_437_94",0,0,0,0,0,0
"scaffold_437_95",0,0,0,0,0,0
"scaffold_437_96",0,0,0,0,0,0
"scaffold_333_1",0,0,0,0,0,0
"scaffold_333_2",0,0,0,0,0,0
"scaffold_333_3",0,0,0,0,0,0
"scaffold_333_4",0,0,0,0,0,0
"scaffold_333_5",0,0,0,0,0,0
"scaffold_333_6",0,0,0,0,0,0
"scaffold_333_7",0,0,0,0,0,0
"scaffold_333_8",0,0,0,0,0,0
"scaffold_333_9",0,0,0,0,0,0
"scaffold_333_10",0,0,0,0,0,0
"scaffold_333_11",0,0,0,0,0,0
"scaffold_333_12",0,0,0,0,0,0
"scaffold_333_13",0,0,0,0,0,0
"scaffold_333_14",0,0,0,0,0,0
"scaffold_333_15",0,0,0,0,0,0
"scaffold_333_16",0,0,0,0,0,0
"scaffold_333_17",0,0,0,0,0,0
"scaffold_333_18",0,0,0,0,0,0
"scaffold_333_19",0,0,0,0,0,0
"scaffold_333_20",0,0,0,0,0,0
"scaffold_333_21",0,0,1,0,1,0
"scaffold_333_22",0,1,6,0,0,0
"scaffold_333_23",0,0,0,0,0,0
"scaffold_333_24",0,0,0,0,0,0
"scaffold_333_25",0,0,0,0,0,0
"scaffold_333_26",0,0,0,0,0,0
"scaffold_333_27",0,0,0,0,0,0
"scaffold_333_28",0,0,0,0,0,0
"scaffold_333_29",0,0,0,0,0,0
"scaffold_333_30",0,0,0,0,0,0
"scaffold_333_31",0,0,0,0,0,0
"scaffold_333_32",0,0,0,0,0,0
"scaffold_333_33",0,0,0,0,0,0
"scaffold_333_34",0,0,0,0,0,0
"scaffold_333_35",0,0,0,0,0,0
"scaffold_333_36",0,0,0,0,0,0
"scaffold_333_37",0,0,0,0,0,0
"scaffold_333_38",0,0,0,0,0,0
"scaffold_333_39",0,0,0,0,0,0
"scaffold_333_40",0,0,0,0,0,0
"scaffold_333_41",0,0,0,0,0,0
"scaffold_333_42",0,0,0,0,0,0
"scaffold_333_43",0,0,0,0,0,0
"scaffold_333_44",0,0,0,0,0,0
"scaffold_333_45",0,0,0,0,0,0
"scaffold_333_46",0,0,0,0,0,0
"scaffold_333_47",0,0,0,0,0,0
"scaffold_333_48",0,0,0,0,0,0
"scaffold_333_49",0,0,0,0,0,0
"scaffold_333_50",0,0,0,0,0,0
"scaffold_333_51",0,0,0,0,0,0
"scaffold_333_52",0,0,0,0,0,0
"scaffold_333_53",0,0,0,0,0,0
"scaffold_333_54",0,0,0,0,0,0
"scaffold_333_55",0,0,0,0,0,0
"scaffold_333_56",0,0,1,0,0,0
"scaffold_333_57",0,0,0,0,0,0
"scaffold_333_58",0,0,0,0,0,0
"scaffold_333_59",0,0,0,0,0,0
"scaffold_333_60",0,0,0,0,0,0
"scaffold_333_61",0,0,0,0,0,0
"scaffold_333_62",0,0,0,0,0,0
"scaffold_333_63",0,0,0,0,0,0
"scaffold_333_64",0,0,0,0,0,0
"scaffold_333_65",0,0,0,0,0,0
"scaffold_333_66",0,0,0,0,0,0
"scaffold_333_67",0,0,0,0,0,0
"scaffold_333_68",0,0,1,0,0,0
"scaffold_333_69",0,0,0,0,0,0
"scaffold_333_70",0,0,0,0,0,0
"scaffold_333_71",0,0,0,0,0,0
"scaffold_333_72",0,0,0,0,0,0
"scaffold_333_73",0,0,0,0,0,0
"scaffold_333_74",0,0,0,0,0,0
"scaffold_333_75",0,0,0,0,0,0
"scaffold_333_76",0,0,0,0,0,0
"scaffold_333_77",0,0,0,0,0,0
"scaffold_333_78",0,0,0,0,0,0
"scaffold_333_79",0,0,0,0,0,0
"scaffold_333_80",0,0,0,0,0,0
"scaffold_333_81",0,0,0,0,0,0
"scaffold_333_82",0,0,0,0,0,0
"scaffold_333_83",0,0,0,0,0,0
"scaffold_333_84",0,0,0,0,0,0
"scaffold_333_85",0,0,0,0,0,0
"scaffold_333_86",0,0,0,0,0,0
"scaffold_333_87",0,0,0,0,0,0
"scaffold_333_88",0,0,0,0,0,0
"scaffold_333_89",0,0,0,0,0,0
"scaffold_333_90",0,0,0,0,0,0
"scaffold_333_91",0,0,0,0,0,0
"scaffold_333_92",0,0,0,0,0,0
"scaffold_333_93",0,0,0,0,0,0
"scaffold_333_94",0,0,0,0,0,0
"scaffold_333_95",0,0,0,0,0,0
"scaffold_333_96",0,0,0,0,0,0
"scaffold_333_97",0,0,0,0,0,0
"scaffold_333_98",0,0,0,0,0,0
"scaffold_333_99",0,0,0,0,0,0
"scaffold_333_100",0,0,0,0,0,0
"scaffold_39077_1",0,0,0,0,0,0
"scaffold_39077_2",0,0,0,0,0,1
"scaffold_39077_3",0,0,0,0,0,0
"scaffold_39077_4",0,0,0,0,0,0
"scaffold_79002_1",0,0,0,0,0,0
"scaffold_79002_2",0,0,0,0,0,0
"scaffold_1154_1",0,0,0,0,0,0
"scaffold_1154_2",0,0,0,0,0,0
"scaffold_1154_3",0,0,0,0,0,0
"scaffold_1154_4",0,0,0,0,0,0
"scaffold_1154_5",0,0,5,0,0,0
"scaffold_1154_6",0,0,0,0,0,0
"scaffold_1154_7",0,0,0,0,0,0
"scaffold_1154_8",0,0,0,0,0,0
"scaffold_1154_9",0,0,0,0,0,0
"scaffold_1154_10",0,0,0,0,0,0
"scaffold_1154_11",0,0,0,0,0,0
"scaffold_1154_12",0,0,0,0,0,0
"scaffold_1154_13",0,0,0,0,0,0
"scaffold_1154_14",0,0,0,0,0,0
"scaffold_1154_15",0,0,0,0,0,0
"scaffold_1154_16",0,0,0,0,0,0
"scaffold_1154_17",0,0,0,0,0,0
"scaffold_1154_18",0,0,0,0,0,0
"scaffold_1154_19",0,0,0,0,0,0
"scaffold_1154_20",0,0,0,0,0,0
"scaffold_1154_21",0,0,0,0,0,0
"scaffold_1154_22",0,0,0,0,0,0
"scaffold_1154_23",0,0,0,0,0,0
"scaffold_1154_24",0,0,0,0,0,0
"scaffold_1154_25",0,0,0,0,0,0
"scaffold_1154_26",0,0,0,0,0,0
"scaffold_1154_27",0,0,0,0,0,0
"scaffold_1154_28",0,0,0,0,0,0
"scaffold_1154_29",0,0,0,0,0,0
"scaffold_1154_30",0,0,0,0,0,0
"scaffold_1154_31",0,0,0,0,0,0
"scaffold_1154_32",0,0,0,0,0,0
"scaffold_1154_33",0,0,0,0,0,0
"scaffold_1154_34",0,0,0,0,0,0
"scaffold_1154_35",0,0,0,0,0,0
"scaffold_1154_36",0,0,0,0,0,0
"scaffold_1154_37",0,0,0,0,0,0
"scaffold_1154_38",0,0,0,0,0,0
"scaffold_1154_39",0,0,0,0,0,0
"scaffold_1154_40",0,0,0,0,0,0
"scaffold_1154_41",0,0,0,0,0,0
"scaffold_1154_42",0,0,0,0,0,0
"scaffold_1154_43",0,0,0,0,0,0
"scaffold_1154_44",0,0,0,0,0,0
"scaffold_1154_45",0,0,0,0,0,0
"scaffold_1154_46",0,0,0,0,0,0
"scaffold_1154_47",0,0,0,0,0,0
"scaffold_1154_48",0,0,0,0,0,0
"scaffold_1154_49",0,1,0,0,0,0
"scaffold_1154_50",0,0,0,0,0,0
"scaffold_43571_1",0,0,0,0,0,0
"scaffold_43571_2",0,0,0,0,0,0
"scaffold_10263_1",0,0,0,0,0,0
"scaffold_10263_2",0,0,0,0,0,0
"scaffold_10263_3",0,0,0,0,0,0
"scaffold_10263_4",0,0,0,0,0,0
"scaffold_10263_5",0,0,0,0,0,0
"scaffold_10263_6",0,0,0,0,0,0
"scaffold_10263_7",0,0,0,0,0,0
"scaffold_10263_8",0,0,0,0,0,0
"scaffold_10263_9",0,0,0,0,0,0
"scaffold_10263_10",0,0,0,0,0,0
"scaffold_10263_11",0,0,0,0,0,0
"scaffold_10263_12",0,0,0,0,0,0
"scaffold_10263_13",0,0,0,0,0,0
"scaffold_10263_14",0,0,0,0,0,0
"scaffold_10263_15",0,0,0,0,0,0
"scaffold_34830_1",0,0,0,0,0,0
"scaffold_6509_1",0,0,0,0,0,0
"scaffold_6509_2",0,0,0,0,0,0
"scaffold_6509_3",0,0,0,0,0,0
"scaffold_6509_4",0,0,0,0,0,0
"scaffold_6509_5",0,0,0,0,0,0
"scaffold_6509_6",0,0,0,0,0,0
"scaffold_6509_7",0,0,0,0,0,0
"scaffold_6509_8",0,0,0,0,0,0
"scaffold_6509_9",0,0,0,0,0,0
"scaffold_6509_10",0,0,1,0,0,0
"scaffold_6509_11",0,0,0,0,0,0
"scaffold_1641_1",0,0,0,0,0,0
"scaffold_1641_2",0,0,0,0,0,0
"scaffold_1641_3",0,0,0,0,0,0
"scaffold_1641_4",0,0,0,0,0,0
"scaffold_1641_5",0,0,0,0,0,0
"scaffold_1641_6",0,0,0,0,0,0
"scaffold_1641_7",0,0,0,0,0,0
"scaffold_1641_8",0,0,0,0,0,0
"scaffold_1641_9",0,0,0,0,0,0
"scaffold_1641_10",0,0,0,0,0,0
"scaffold_1641_11",0,0,0,0,0,0
"scaffold_1641_12",0,0,0,0,0,0
