"","B1","B3","B4","E1","E2","E3"
"scaffold_44804_1",0,0,9,1,0,0
"scaffold_44804_2",0,0,0,0,0,0
"scaffold_879_1",0,0,0,0,0,0
"scaffold_879_2",0,0,0,0,0,0
"scaffold_879_3",0,0,0,1,0,0
"scaffold_879_4",9,0,0,0,0,0
"scaffold_879_5",2,0,0,0,1,0
"scaffold_879_6",3,0,0,0,0,0
"scaffold_879_7",0,0,0,0,0,0
"scaffold_879_8",0,0,0,0,2,0
"scaffold_879_9",1,0,0,0,0,0
"scaffold_879_10",0,0,0,0,0,0
"scaffold_879_11",0,0,0,0,0,0
"scaffold_879_12",0,0,3,0,1,0
"scaffold_879_13",5,0,2,5,1,0
"scaffold_879_14",0,0,0,1,0,1
"scaffold_879_15",0,2,0,0,0,0
"scaffold_879_16",0,0,0,0,0,0
"scaffold_879_17",0,0,0,0,2,0
"scaffold_879_18",6,0,1,0,0,4
"scaffold_879_19",1,0,0,0,0,0
"scaffold_879_20",0,0,0,0,0,0
"scaffold_879_21",0,0,0,0,0,0
"scaffold_879_22",0,0,0,0,0,0
"scaffold_879_23",0,0,0,0,0,0
"scaffold_879_24",0,0,0,0,0,0
"scaffold_879_25",0,0,0,0,0,0
"scaffold_879_26",0,0,0,0,0,0
"scaffold_879_27",0,0,0,0,0,0
"scaffold_879_28",0,0,0,0,0,0
"scaffold_879_29",0,0,0,0,0,0
"scaffold_879_30",0,0,0,0,0,0
"scaffold_879_31",0,0,0,0,0,0
"scaffold_879_32",7,0,3,0,1,0
"scaffold_879_33",0,0,0,0,0,0
"scaffold_879_34",1,0,0,0,0,0
"scaffold_879_35",1,0,0,0,0,0
"scaffold_879_36",0,0,3,0,0,0
"scaffold_879_37",0,0,0,0,0,0
"scaffold_879_38",0,0,0,0,3,0
"scaffold_879_39",0,0,0,0,4,1
"scaffold_879_40",0,0,0,0,0,0
"scaffold_879_41",0,0,0,0,0,0
"scaffold_879_42",0,0,0,0,0,0
"scaffold_879_43",0,0,0,0,0,0
"scaffold_879_44",0,0,0,1,0,0
"scaffold_879_45",0,0,0,0,0,0
"scaffold_879_46",0,0,0,1,0,0
"scaffold_879_47",0,0,0,0,0,0
"scaffold_879_48",0,0,0,0,0,0
"scaffold_879_49",0,0,0,0,0,0
"scaffold_879_50",0,0,0,0,0,0
"scaffold_879_51",0,0,1,0,2,1
"scaffold_879_52",1,0,0,0,0,4
"scaffold_118_1",0,0,0,0,0,0
"scaffold_118_2",0,0,0,0,1,0
"scaffold_118_3",0,0,0,0,1,1
"scaffold_118_4",0,0,0,0,5,0
"scaffold_118_5",0,0,0,0,2,0
"scaffold_118_6",0,0,0,1,0,0
"scaffold_118_7",0,0,2,0,3,2
"scaffold_118_8",0,0,6,3,7,8
"scaffold_118_9",0,0,1,0,0,1
"scaffold_118_10",1,1,13,15,27,20
"scaffold_118_11",0,0,0,0,1,0
"scaffold_118_12",1,0,0,2,2,1
"scaffold_118_13",0,0,0,0,1,0
"scaffold_118_14",0,0,0,0,0,0
"scaffold_118_15",0,0,0,1,0,0
"scaffold_118_16",0,0,0,0,7,4
"scaffold_118_17",0,0,3,2,23,18
"scaffold_118_18",0,0,0,1,0,0
"scaffold_118_19",0,0,0,0,0,2
"scaffold_118_20",0,0,0,2,1,0
"scaffold_118_21",0,0,0,0,2,1
"scaffold_118_22",2,0,3,1,0,2
"scaffold_118_23",0,0,0,0,1,0
"scaffold_118_24",1,1,4,5,15,17
"scaffold_118_25",1,0,0,0,0,3
"scaffold_118_26",0,0,0,0,4,3
"scaffold_118_27",2,0,1,0,0,0
"scaffold_118_28",0,0,1,1,3,2
"scaffold_118_29",0,0,0,0,4,2
"scaffold_118_30",0,0,0,0,0,0
"scaffold_118_31",0,0,1,0,0,0
"scaffold_118_32",0,0,0,0,1,0
"scaffold_118_33",0,0,0,0,0,3
"scaffold_118_34",1,0,4,5,14,7
"scaffold_118_35",0,0,0,0,0,0
"scaffold_118_36",0,0,0,0,0,0
"scaffold_118_37",0,0,0,0,0,0
"scaffold_118_38",0,0,1,0,0,0
"scaffold_118_39",0,0,0,0,0,0
"scaffold_118_40",0,0,0,0,1,0
"scaffold_118_41",0,0,0,0,0,0
"scaffold_118_42",0,0,3,0,0,0
"scaffold_118_43",0,0,0,0,0,1
"scaffold_118_44",0,0,1,1,3,0
"scaffold_118_45",0,0,0,0,0,0
"scaffold_118_46",0,0,0,0,0,0
"scaffold_118_47",0,0,0,0,0,0
"scaffold_118_48",0,0,0,0,0,0
"scaffold_118_49",0,0,0,0,0,0
"scaffold_118_50",0,0,0,0,0,1
"scaffold_118_51",0,0,0,0,0,0
"scaffold_118_52",0,0,0,0,0,0
"scaffold_118_53",0,0,0,0,0,0
"scaffold_118_54",0,0,0,0,0,0
"scaffold_118_55",0,0,0,0,0,0
"scaffold_118_56",1,0,0,0,0,0
"scaffold_118_57",0,0,0,0,0,0
"scaffold_118_58",0,0,0,0,0,0
"scaffold_118_59",0,0,0,0,0,0
"scaffold_118_60",0,0,0,0,0,0
"scaffold_118_61",0,0,0,0,0,0
"scaffold_118_62",0,0,0,0,0,0
"scaffold_118_63",0,0,0,0,0,0
"scaffold_118_64",0,0,0,0,0,1
"scaffold_118_65",0,0,0,0,0,0
"scaffold_118_66",0,0,2,0,0,0
"scaffold_118_67",0,0,0,1,3,0
"scaffold_118_68",0,0,0,0,1,0
"scaffold_118_69",0,0,0,0,10,6
"scaffold_118_70",0,0,0,0,0,1
"scaffold_118_71",1,0,0,0,0,0
"scaffold_118_72",0,0,0,3,5,5
"scaffold_118_73",0,0,1,0,0,1
"scaffold_118_74",0,0,0,0,0,0
"scaffold_118_75",0,0,0,0,0,0
"scaffold_118_76",0,0,3,4,4,5
"scaffold_118_77",0,1,5,1,5,0
"scaffold_118_78",0,0,2,5,7,6
"scaffold_118_79",0,0,2,0,2,2
"scaffold_118_80",9,5,10,11,52,24
"scaffold_118_81",0,0,1,0,0,1
"scaffold_118_82",0,0,0,0,0,0
"scaffold_118_83",0,0,0,0,1,0
"scaffold_118_84",1,0,0,0,0,0
"scaffold_118_85",0,0,1,2,1,0
"scaffold_118_86",0,0,0,0,0,0
"scaffold_118_87",0,0,0,0,0,0
"scaffold_118_88",0,0,0,0,0,0
"scaffold_118_89",0,0,0,0,0,0
"scaffold_118_90",0,0,2,1,4,6
"scaffold_118_91",0,0,0,2,1,1
"scaffold_118_92",0,0,0,0,0,0
"scaffold_118_93",0,0,1,1,3,0
"scaffold_118_94",1,0,3,3,12,3
"scaffold_118_95",0,0,0,0,0,0
"scaffold_118_96",0,0,0,0,1,0
"scaffold_118_97",0,0,0,0,0,0
"scaffold_118_98",0,0,0,0,2,1
"scaffold_118_99",0,0,0,1,0,1
"scaffold_118_100",2,0,13,16,42,41
"scaffold_118_101",0,0,2,0,4,2
"scaffold_118_102",0,0,2,1,3,0
"scaffold_118_103",0,0,0,0,3,0
"scaffold_118_104",1,3,5,5,4,5
"scaffold_118_105",0,0,7,2,5,8
"scaffold_118_106",1,0,2,2,3,6
"scaffold_118_107",0,0,1,0,0,3
"scaffold_118_108",0,0,1,0,0,0
"scaffold_118_109",0,0,0,0,0,0
"scaffold_118_110",3,2,2,1,0,9
"scaffold_118_111",0,0,0,0,0,0
"scaffold_118_112",0,1,1,1,0,0
"scaffold_118_113",0,0,4,0,0,0
"scaffold_118_114",0,0,0,0,0,2
"scaffold_118_115",0,0,0,0,0,0
"scaffold_118_116",0,0,4,1,3,2
"scaffold_118_117",0,0,0,0,0,0
"scaffold_118_118",0,0,0,0,0,0
"scaffold_118_119",0,0,0,0,0,2
"scaffold_118_120",0,0,0,0,0,0
"scaffold_118_121",0,0,0,0,0,0
"scaffold_118_122",0,0,0,0,0,0
"scaffold_118_123",0,0,0,0,0,0
"scaffold_118_124",0,0,0,0,0,0
"scaffold_118_125",0,0,0,0,0,0
"scaffold_118_126",0,0,0,0,0,0
"scaffold_118_127",0,0,0,0,0,0
"scaffold_118_128",0,0,2,0,1,0
"scaffold_118_129",0,0,1,0,1,0
"scaffold_118_130",0,0,0,0,0,0
"scaffold_118_131",0,0,0,0,0,0
"scaffold_118_132",1,0,0,1,0,2
"scaffold_118_133",0,0,0,0,0,0
"scaffold_118_134",0,0,0,0,1,5
"scaffold_118_135",0,0,2,5,23,9
"scaffold_118_136",1,0,0,0,0,0
"scaffold_118_137",0,0,0,0,0,0
"scaffold_118_138",0,0,1,0,0,0
"scaffold_118_139",0,0,0,0,0,0
"scaffold_118_140",0,0,0,0,0,0
"scaffold_118_141",0,0,2,0,0,0
"scaffold_118_142",0,0,1,0,0,0
"scaffold_118_143",0,0,1,0,0,0
"scaffold_118_144",0,0,0,0,0,0
"scaffold_118_145",0,0,0,1,3,2
"scaffold_118_146",0,0,0,1,0,0
"scaffold_118_147",0,0,0,0,0,0
"scaffold_118_148",0,0,0,0,0,0
"scaffold_118_149",0,0,0,0,0,0
"scaffold_118_150",0,0,0,0,0,0
"scaffold_27786_1",0,0,0,0,0,0
"scaffold_27786_2",0,0,0,0,0,0
"scaffold_27786_3",0,0,0,0,0,0
"scaffold_27786_4",0,0,0,0,0,0
"scaffold_3448_1",0,0,0,0,0,0
"scaffold_3448_2",0,0,0,0,0,0
"scaffold_3448_3",0,1,0,0,0,0
"scaffold_3448_4",0,0,0,0,0,0
"scaffold_3448_5",0,0,2,0,0,0
"scaffold_3448_6",0,0,0,0,0,0
"scaffold_3448_7",0,0,0,0,0,0
"scaffold_3448_8",0,0,0,0,0,0
"scaffold_3448_9",0,0,0,0,0,0
"scaffold_3448_10",0,0,0,0,0,0
"scaffold_3448_11",0,0,0,0,0,0
"scaffold_3448_12",0,0,0,0,0,0
"scaffold_3448_13",0,0,0,0,0,0
"scaffold_3448_14",0,0,0,0,0,0
"scaffold_3448_15",0,0,0,0,0,0
"scaffold_3448_16",0,0,0,0,0,0
"scaffold_3448_17",0,0,0,0,0,0
"scaffold_3448_18",0,0,0,0,0,0
"scaffold_3448_19",0,0,0,0,0,0
"scaffold_3448_20",0,0,0,0,0,0
"scaffold_3448_21",0,0,0,0,0,0
"scaffold_3448_22",0,0,0,0,0,0
"scaffold_3448_23",0,0,0,0,0,0
"scaffold_3448_24",0,0,0,0,0,0
"scaffold_3448_25",0,0,0,0,0,0
"scaffold_3448_26",0,0,0,1,0,0
"scaffold_449_1",0,0,0,0,0,0
"scaffold_449_2",0,0,2,1,6,0
"scaffold_449_3",0,0,0,0,3,0
"scaffold_449_4",0,0,0,0,0,0
"scaffold_449_5",0,1,0,0,0,0
"scaffold_449_6",0,0,0,0,0,0
"scaffold_449_7",0,0,0,0,0,0
"scaffold_449_8",0,0,2,0,0,0
"scaffold_449_9",0,0,0,0,0,0
"scaffold_449_10",0,0,0,0,0,0
"scaffold_449_11",0,0,0,0,4,1
"scaffold_449_12",0,0,0,0,0,1
"scaffold_449_13",0,0,0,0,0,0
"scaffold_449_14",1,0,1,1,1,0
"scaffold_449_15",0,0,0,2,5,0
"scaffold_449_16",0,0,10,0,5,3
"scaffold_449_17",0,0,1,2,5,15
"scaffold_449_18",1,0,0,0,3,4
"scaffold_449_19",1,0,13,8,31,27
"scaffold_449_20",0,0,1,0,8,0
"scaffold_449_21",4,1,10,4,8,6
"scaffold_449_22",0,0,0,0,0,1
"scaffold_449_23",1,0,2,1,4,0
"scaffold_449_24",0,0,0,2,2,4
"scaffold_449_25",0,0,0,0,0,0
"scaffold_449_26",0,0,1,3,11,1
"scaffold_449_27",0,0,1,0,0,0
"scaffold_449_28",0,0,1,0,3,0
"scaffold_449_29",0,0,0,0,2,0
"scaffold_449_30",0,0,0,0,0,0
"scaffold_449_31",0,0,3,0,4,2
"scaffold_449_32",0,0,0,0,0,1
"scaffold_449_33",0,0,0,0,0,2
"scaffold_449_34",0,0,1,0,0,0
"scaffold_449_35",0,0,0,0,0,0
"scaffold_449_36",0,0,0,0,0,0
"scaffold_449_37",0,0,0,0,0,0
"scaffold_449_38",0,0,0,5,1,4
"scaffold_449_39",0,0,0,0,0,1
"scaffold_449_40",0,0,0,0,0,0
"scaffold_449_41",0,0,2,1,0,2
"scaffold_449_42",0,0,0,0,0,0
"scaffold_449_43",0,1,1,0,4,1
"scaffold_449_44",0,0,0,0,0,0
"scaffold_449_45",0,0,0,0,0,0
"scaffold_449_46",0,0,0,0,0,0
"scaffold_449_47",0,0,0,0,0,0
"scaffold_449_48",0,0,0,0,0,0
"scaffold_449_49",0,0,0,0,1,0
"scaffold_449_50",0,0,0,4,5,0
"scaffold_449_51",1,0,1,5,3,2
"scaffold_449_52",0,0,0,0,2,0
"scaffold_449_53",0,0,0,0,0,0
"scaffold_449_54",0,0,1,0,1,0
"scaffold_449_55",0,0,0,0,0,0
"scaffold_449_56",0,0,0,0,0,0
"scaffold_449_57",0,0,0,0,0,0
"scaffold_449_58",1,0,0,0,0,0
"scaffold_449_59",1,3,0,1,0,0
"scaffold_449_60",0,0,0,0,0,0
"scaffold_449_61",0,0,0,0,0,0
"scaffold_449_62",0,0,0,0,0,0
"scaffold_449_63",0,0,0,0,0,0
"scaffold_449_64",0,0,0,0,0,0
"scaffold_449_65",0,0,0,0,0,0
"scaffold_449_66",0,0,0,0,0,0
"scaffold_449_67",0,0,0,0,0,1
"scaffold_449_68",0,0,0,0,0,1
"scaffold_449_69",2,0,6,2,0,5
"scaffold_449_70",0,0,0,0,0,0
"scaffold_449_71",0,0,0,0,0,0
"scaffold_449_72",0,0,0,0,0,0
"scaffold_449_73",0,0,0,0,0,0
"scaffold_449_74",0,0,0,0,0,0
"scaffold_449_75",0,0,0,0,0,0
"scaffold_449_76",0,0,0,0,0,0
"scaffold_449_77",0,0,0,0,0,0
"scaffold_449_78",0,0,0,0,0,0
"scaffold_449_79",0,0,0,1,0,0
"scaffold_449_80",0,0,0,0,0,0
"scaffold_449_81",0,0,0,0,0,0
"scaffold_449_82",0,0,0,5,5,8
"scaffold_74829_1",0,0,0,0,0,0
"scaffold_74829_2",0,0,0,0,0,0
"scaffold_11094_1",0,0,0,0,2,0
