"","B1","B3","B4","E1","E2","E3"
"scaffold_174_1",0,0,0,0,0,0
"scaffold_174_2",0,0,0,0,0,0
"scaffold_174_3",0,0,0,0,0,0
"scaffold_174_4",0,0,0,0,0,0
"scaffold_174_5",0,0,0,0,0,0
"scaffold_174_6",0,0,0,0,0,0
"scaffold_174_7",0,0,0,0,0,0
"scaffold_174_8",0,0,0,0,0,0
"scaffold_174_9",0,0,0,0,0,0
"scaffold_174_10",0,0,0,0,0,0
"scaffold_174_11",0,0,0,0,0,0
"scaffold_174_12",0,0,0,0,0,0
"scaffold_174_13",0,0,0,0,0,0
"scaffold_174_14",0,0,0,0,0,0
"scaffold_174_15",0,0,0,0,0,0
"scaffold_174_16",0,0,0,0,0,0
"scaffold_174_17",0,0,0,0,0,0
"scaffold_174_18",0,0,0,0,0,0
"scaffold_174_19",0,0,0,0,0,0
"scaffold_174_20",0,0,0,0,0,0
"scaffold_174_21",0,0,1,0,0,0
"scaffold_174_22",0,0,0,0,0,0
"scaffold_174_23",0,0,1,0,0,0
"scaffold_174_24",0,0,3,0,0,0
"scaffold_174_25",0,0,0,0,0,0
"scaffold_174_26",0,0,0,0,0,0
"scaffold_174_27",0,0,0,0,0,0
"scaffold_174_28",0,0,0,0,0,0
"scaffold_174_29",0,0,0,0,0,0
"scaffold_174_30",0,0,0,0,0,0
"scaffold_174_31",0,0,0,0,0,0
"scaffold_174_32",0,0,1,0,0,0
"scaffold_174_33",0,0,0,0,0,0
"scaffold_174_34",0,0,0,0,0,0
"scaffold_174_35",0,0,0,0,0,0
"scaffold_174_36",0,0,0,0,0,0
"scaffold_174_37",0,0,0,0,0,0
"scaffold_174_38",0,0,0,0,0,0
"scaffold_174_39",0,0,0,0,0,0
"scaffold_174_40",0,0,0,0,0,0
"scaffold_174_41",0,0,0,0,0,0
"scaffold_174_42",0,0,0,0,0,0
"scaffold_174_43",0,0,2,0,0,0
"scaffold_174_44",0,0,0,0,0,0
"scaffold_174_45",0,0,0,0,0,0
"scaffold_174_46",0,0,0,0,0,0
"scaffold_174_47",0,0,0,0,0,0
"scaffold_174_48",0,0,0,0,0,0
"scaffold_174_49",0,0,0,0,0,0
"scaffold_174_50",0,0,0,0,0,0
"scaffold_174_51",0,0,0,0,0,0
"scaffold_174_52",0,0,0,0,0,0
"scaffold_174_53",0,0,0,0,0,0
"scaffold_174_54",0,0,0,0,0,0
"scaffold_174_55",0,0,0,0,0,0
"scaffold_174_56",0,0,0,0,0,0
