"","B1","B3","B4","E1","E2","E3"
"scaffold_52533_1",0,0,0,0,0,0
"scaffold_52533_2",0,0,0,0,0,0
"scaffold_52533_3",0,0,0,0,0,0
"scaffold_81717_1",0,0,0,0,0,0
"scaffold_81717_2",0,0,0,0,0,0
"scaffold_33658_1",0,0,0,0,0,0
"scaffold_33658_2",0,0,0,0,0,0
"scaffold_33658_3",0,0,0,0,0,0
"scaffold_33658_4",0,0,0,0,0,0
"scaffold_46092_1",0,0,0,0,0,0
"scaffold_46092_2",0,0,0,0,0,0
"scaffold_17017_1",0,0,0,0,0,0
"scaffold_17017_2",0,0,0,0,0,0
"scaffold_17017_3",0,0,0,0,0,0
"scaffold_17017_4",0,0,0,0,0,0
"scaffold_17017_5",0,0,0,0,0,0
"scaffold_28374_1",0,0,0,0,0,0
"scaffold_28374_2",0,0,0,0,0,0
"scaffold_28374_3",0,0,0,0,0,0
"scaffold_28374_4",0,0,0,0,0,0
"scaffold_47135_1",0,0,0,0,0,0
"scaffold_47135_2",0,0,0,0,0,0
"scaffold_47135_3",0,0,0,0,0,0
"scaffold_62640_1",0,0,0,0,0,0
"scaffold_62640_2",0,0,0,0,0,0
"scaffold_62640_3",0,0,0,0,0,0
"scaffold_78652_1",0,0,0,0,0,0
"scaffold_78652_2",0,0,0,0,0,0
"scaffold_22113_1",0,0,0,0,0,0
"scaffold_22113_2",0,0,0,0,0,0
"scaffold_22113_3",0,0,0,0,0,0
"scaffold_22113_4",0,0,0,0,0,0
"scaffold_22113_5",0,0,0,0,0,0
"scaffold_22113_6",0,0,0,0,0,0
"scaffold_18053_1",0,0,0,0,0,0
"scaffold_18053_2",0,0,0,0,0,0
"scaffold_20354_1",0,0,0,0,0,0
"scaffold_20354_2",0,0,0,0,0,0
"scaffold_20354_3",0,0,0,0,0,0
"scaffold_20354_4",0,0,0,0,0,0
"scaffold_20354_5",0,0,0,0,0,0
"scaffold_20354_6",0,0,0,0,0,0
"scaffold_6706_1",0,0,0,0,0,0
"scaffold_6706_2",0,0,0,0,0,0
"scaffold_6706_3",0,0,1,0,0,0
"scaffold_6706_4",0,0,0,0,0,0
"scaffold_6706_5",0,0,0,0,0,0
"scaffold_6706_6",0,0,0,0,0,0
"scaffold_6706_7",0,0,0,0,0,0
"scaffold_6706_8",0,0,0,0,0,0
"scaffold_6706_9",0,0,0,0,0,0
"scaffold_6706_10",0,0,0,0,0,0
