"","B1","B3","B4","E1","E2","E3"
"scaffold_74037_1",0,0,0,0,0,0
"scaffold_74037_2",0,0,0,0,0,0
"scaffold_74037_3",0,0,0,0,0,0
"scaffold_38817_1",0,0,0,0,0,0
"scaffold_38817_2",3,0,3,0,0,1
"scaffold_69229_1",0,0,0,0,0,0
"scaffold_5959_1",0,0,0,0,0,0
"scaffold_5959_2",0,0,0,0,0,0
"scaffold_5959_3",0,0,0,0,0,0
"scaffold_5959_4",0,0,0,0,0,0
"scaffold_5959_5",0,0,0,0,0,0
"scaffold_5959_6",0,0,0,0,0,0
"scaffold_5959_7",0,0,0,0,0,0
"scaffold_5959_8",0,0,0,0,0,0
"scaffold_5959_9",0,0,0,0,0,0
"scaffold_5959_10",0,0,0,0,0,0
"scaffold_5959_11",0,0,1,0,0,0
"scaffold_5959_12",0,1,0,0,0,0
"scaffold_13850_1",0,0,6,0,0,0
"scaffold_13850_2",0,0,0,0,0,0
"scaffold_13850_3",0,0,0,0,0,0
"scaffold_13850_4",0,0,0,0,0,0
"scaffold_13850_5",0,0,0,0,0,0
"scaffold_7065_1",0,0,0,0,0,0
"scaffold_7065_2",0,0,1,0,0,0
"scaffold_7065_3",0,0,0,0,0,0
"scaffold_7065_4",0,0,0,0,0,0
"scaffold_7065_5",0,0,0,0,0,0
"scaffold_7065_6",0,0,0,0,0,0
"scaffold_7065_7",0,0,0,0,0,0
"scaffold_7065_8",0,0,0,0,0,0
"scaffold_7065_9",0,0,0,0,0,0
"scaffold_7065_10",0,0,0,0,0,0
"scaffold_7065_11",0,0,0,0,0,0
"scaffold_7065_12",0,0,0,0,0,0
"scaffold_15494_1",0,0,0,0,0,0
"scaffold_15494_2",0,0,0,0,0,0
"scaffold_15494_3",0,0,0,0,0,0
"scaffold_15494_4",0,0,0,0,0,0
"scaffold_15494_5",0,0,0,0,0,0
"scaffold_15494_6",0,0,0,0,0,0
"scaffold_17196_1",0,0,0,0,0,0
"scaffold_17196_2",0,0,0,0,0,0
"scaffold_17196_3",0,0,0,0,0,0
"scaffold_17196_4",0,0,0,0,0,0
"scaffold_17196_5",0,0,0,0,0,0
"scaffold_17196_6",0,0,0,0,0,0
"scaffold_17196_7",0,0,0,0,0,0
"scaffold_17196_8",0,0,0,0,0,0
"scaffold_5676_1",0,0,0,0,0,0
"scaffold_5676_2",0,0,0,0,0,0
"scaffold_5676_3",0,0,1,0,0,0
"scaffold_5676_4",0,0,0,0,0,0
"scaffold_5676_5",0,0,0,0,0,0
"scaffold_5676_6",0,0,0,0,0,0
"scaffold_5676_7",0,0,0,0,0,0
"scaffold_5676_8",0,0,0,0,0,0
"scaffold_5676_9",0,0,0,0,0,0
"scaffold_5676_10",0,0,0,0,0,0
"scaffold_5676_11",0,0,0,0,0,0
